,Gene,Pearson correlation,Slide,Method
0,ISG15,0.12143410612143495,A4,BLEEP
1,PLA2G2D,0.13369844951981535,A4,BLEEP
2,CAMK2N1,0.41051089243321615,A4,BLEEP
3,USP48,0.10622001128186227,A4,BLEEP
4,TCEA3,0.21178014473912984,A4,BLEEP
5,PNRC2,-0.009887397254370966,A4,BLEEP
6,LDLRAP1,0.27484473741947557,A4,BLEEP
7,IFI6,0.0015608916801842293,A4,BLEEP
8,ZBTB8OS,0.0559091906726175,A4,BLEEP
9,RBBP4,0.06456663213088737,A4,BLEEP
10,PSMB2,0.07093657839453156,A4,BLEEP
11,GNL2,0.12188220786378502,A4,BLEEP
12,SF3A3,0.14722724410870391,A4,BLEEP
13,UTP11,0.19501768500437353,A4,BLEEP
14,AKIRIN1,0.13313292976562435,A4,BLEEP
15,MFSD2A,0.10028774220579836,A4,BLEEP
16,CAP1,0.11635411859393915,A4,BLEEP
17,CTPS1,0.04123062619850894,A4,BLEEP
18,PPCS,0.3470720836366988,A4,BLEEP
19,PPIH,0.17301760413966588,A4,BLEEP
20,YBX1,0.22314716227611595,A4,BLEEP
21,EBNA1BP2,0.34322161803769563,A4,BLEEP
22,CDC20,0.12937507571089701,A4,BLEEP
23,PTPRF,0.3888729956587235,A4,BLEEP
24,KDM4A,0.2853631207165902,A4,BLEEP
25,EIF2B3,-0.022900511054428634,A4,BLEEP
26,NASP,0.3098396720610072,A4,BLEEP
27,GPBP1L1,0.23461794797815924,A4,BLEEP
28,TSPAN1,0.45622656116862603,A4,BLEEP
29,RAD54L,0.08086106338521262,A4,BLEEP
30,LRRC41,0.17698791512433212,A4,BLEEP
31,UQCRH,0.19220510000838387,A4,BLEEP
32,CMPK1,0.15188154848644375,A4,BLEEP
33,RNF11,0.026545224685991246,A4,BLEEP
34,TTC39A,-0.010108557552851841,A4,BLEEP
35,TXNDC12,0.18113554800890136,A4,BLEEP
36,PRPF38A,0.0880668217498356,A4,BLEEP
37,SCP2,0.29252684287522845,A4,BLEEP
38,C1orf123,0.06429185710380445,A4,BLEEP
39,MAGOH,0.047569036449278984,A4,BLEEP
40,NDC1,0.1560557687122284,A4,BLEEP
41,HSPB11,0.10422618669060667,A4,BLEEP
42,TMEM59,0.20710276828327434,A4,BLEEP
43,SSBP3,0.06953959632246057,A4,BLEEP
44,TACSTD2,0.37614461923380527,A4,BLEEP
45,MYSM1,0.10607086164188369,A4,BLEEP
46,TM2D1,0.0736974942488447,A4,BLEEP
47,PATJ,0.26390367966321104,A4,BLEEP
48,USP1,0.004373720034956639,A4,BLEEP
49,JAK1,0.08433580138647877,A4,BLEEP
50,LEPROT,0.03241475916525317,A4,BLEEP
51,GNG12,0.06879443478697272,A4,BLEEP
52,SRSF11,0.22433753872969248,A4,BLEEP
53,USP33,0.025218752734871477,A4,BLEEP
54,IFI44L,0.03892679008464306,A4,BLEEP
