,Gene,Pearson correlation,Slide,Method
0,HPS6,-0.05909512140383298,G1,STimage
1,TNC,0.29159910604893313,G1,STimage
2,NR1H2,0.10050391394222975,G1,STimage
3,NUP93,0.24872783324945888,G1,STimage
4,HNRNPUL2,0.31835812404373387,G1,STimage
5,MARS,0.09840538688682862,G1,STimage
6,SUGP1,0.004179360282720732,G1,STimage
7,DEAF1,0.09400007405228844,G1,STimage
8,WDR13,0.1760878780597458,G1,STimage
9,FLNA,0.29006187671276784,G1,STimage
10,ELN,0.06258073545763597,G1,STimage
11,MX2,0.046391137573894264,G1,STimage
12,COQ4,0.21278768961739972,G1,STimage
13,LARP7,0.07595711110411477,G1,STimage
14,TXNDC17,0.2762392242005743,G1,STimage
15,MIIP,0.23090764251339763,G1,STimage
16,AQP1,0.20811280370839882,G1,STimage
17,POSTN,0.5050061809677523,G1,STimage
18,PSCA,0.17015736897322073,G1,STimage
19,FAM117A,-0.0560229504976664,G1,STimage
20,AKT1S1,0.13743014343716703,G1,STimage
21,DVL1,0.23174150975397137,G1,STimage
22,SPIN1,0.10666095124307974,G1,STimage
23,LUC7L,0.03366617704702514,G1,STimage
24,TTC31,0.08261935092728838,G1,STimage
25,CIR1,0.019264305282904227,G1,STimage
26,GAR1,0.018198807708381646,G1,STimage
27,RALGAPA2,0.05006199221537577,G1,STimage
28,TIMP1,0.1553815043064389,G1,STimage
29,GNAI2,0.22404337425520215,G1,STimage
30,WDR73,0.13895694109189388,G1,STimage
31,UXS1,0.2889549622562792,G1,STimage
32,CNN2,0.2987028596889363,G1,STimage
33,C1QB,0.20983469365999338,G1,STimage
34,CCDC106,0.029883471210346502,G1,STimage
35,ARHGAP10,0.09232886434287092,G1,STimage
36,ATL2,0.1211471967214065,G1,STimage
37,UBL7,0.1428630625673107,G1,STimage
38,NDUFA12,0.18059344224526774,G1,STimage
39,PTRF,0.24262142654742305,G1,STimage
40,PPP1R1A,0.2338300628101865,G1,STimage
41,KAT6B,0.05180109903529475,G1,STimage
42,CORO1A,0.1006819237089668,G1,STimage
43,EZH2,0.071440969435438,G1,STimage
44,CSF1,0.04401734477526871,G1,STimage
45,CD79A,0.32518206062961996,G1,STimage
46,SDHB,0.3510955018791144,G1,STimage
47,GATC,0.19504319775665607,G1,STimage
48,TMEM160,0.12987404877250674,G1,STimage
49,UXT,0.053244695588098044,G1,STimage
50,ZNF787,0.07905965854669796,G1,STimage
51,ATF6B,0.17820122608083297,G1,STimage
52,SNRPD3,0.2015146084896079,G1,STimage
53,ZNF217,0.29079048494198756,G1,STimage
54,SLC35A2,0.24001181139075695,G1,STimage
55,MMP9,0.1791118778574882,G1,STimage
56,ECHDC2,-0.028685064199850934,G1,STimage
57,PEX11G,0.056549006813921276,G1,STimage
58,SF3B4,-0.010976332532461212,G1,STimage
59,SYDE1,0.10413699828915299,G1,STimage
60,IGKC,0.24321491955377195,G1,STimage
61,RASGRP2,0.12076870278748734,G1,STimage
62,RND3,0.23765838788672655,G1,STimage
63,PNISR,0.06399948008195301,G1,STimage
64,HSPB1,0.3530522772739562,G1,STimage
65,UBR2,0.02108162287665274,G1,STimage
66,TESK1,0.16478094113599662,G1,STimage
67,STAMBP,0.18570968833556853,G1,STimage
68,DPYSL3,0.35768194683404486,G1,STimage
69,CPSF1,0.058051867360251266,G1,STimage
70,ZMYND19,0.15419212039814215,G1,STimage
71,COMP,0.2930081663361976,G1,STimage
72,TBCA,0.1425958681266026,G1,STimage
73,PPHLN1,0.1004749960738745,G1,STimage
74,MYL6B,0.106111791777965,G1,STimage
75,AHCY,0.13345142605935842,G1,STimage
76,TRAP1,0.16111172827393064,G1,STimage
77,R3HDM2,0.08363513956406159,G1,STimage
78,TMEM123,0.5093094925836156,G1,STimage
79,TOM1L2,0.03893791049156264,G1,STimage
80,VPS13D,0.219146972963323,G1,STimage
81,CD3D,0.296614510913751,G1,STimage
82,MID1IP1,0.35876964008262024,G1,STimage
83,DPP7,0.17670975141695563,G1,STimage
84,LTBP3,0.22234878953079162,G1,STimage
85,GANAB,0.2632400808003277,G1,STimage
86,HLA-DOA,0.06198029322322803,G1,STimage
