,Gene,Pearson correlation,Slide,Method
0,ISG15,0.0896635146136413,G2,Hist2ST
1,PLA2G2D,0.053384244848501815,G2,Hist2ST
2,CAMK2N1,0.06388975916663683,G2,Hist2ST
3,USP48,0.10953380499180942,G2,Hist2ST
4,TCEA3,0.1074464073428773,G2,Hist2ST
5,PNRC2,0.06911207007291578,G2,Hist2ST
6,LDLRAP1,0.012175470315258612,G2,Hist2ST
7,IFI6,0.27469522290740134,G2,Hist2ST
8,ZBTB8OS,0.025792044081971294,G2,Hist2ST
9,RBBP4,0.21360720309343237,G2,Hist2ST
10,PSMB2,0.16013335200225132,G2,Hist2ST
11,GNL2,0.16670773295976246,G2,Hist2ST
12,SF3A3,0.14118179681135845,G2,Hist2ST
13,UTP11,0.11853672129138103,G2,Hist2ST
14,AKIRIN1,0.2250058215875236,G2,Hist2ST
15,MFSD2A,0.29262843955436185,G2,Hist2ST
16,CAP1,0.12818355672063436,G2,Hist2ST
17,CTPS1,0.1648211732906092,G2,Hist2ST
18,PPCS,0.15786251996041803,G2,Hist2ST
19,PPIH,0.07683317986966447,G2,Hist2ST
20,YBX1,0.12073406207846525,G2,Hist2ST
21,EBNA1BP2,0.1440132533273973,G2,Hist2ST
22,CDC20,0.062069817424541394,G2,Hist2ST
23,PTPRF,0.09502125538480183,G2,Hist2ST
24,KDM4A,0.07196147658074878,G2,Hist2ST
25,EIF2B3,0.10561998526972685,G2,Hist2ST
26,NASP,0.17160545393949347,G2,Hist2ST
27,GPBP1L1,0.25003157984726876,G2,Hist2ST
28,TSPAN1,0.15273728289718974,G2,Hist2ST
29,RAD54L,0.16058986383064744,G2,Hist2ST
30,LRRC41,0.21013044333724967,G2,Hist2ST
31,UQCRH,0.17493542072818613,G2,Hist2ST
32,CMPK1,0.16164211140676954,G2,Hist2ST
33,RNF11,0.19698709132565015,G2,Hist2ST
34,TTC39A,0.059923649106680674,G2,Hist2ST
35,TXNDC12,0.20672480415537464,G2,Hist2ST
36,PRPF38A,0.10822497850897611,G2,Hist2ST
37,SCP2,0.16335846790801975,G2,Hist2ST
38,C1orf123,0.09524058367859312,G2,Hist2ST
39,MAGOH,0.1772344302643143,G2,Hist2ST
40,NDC1,0.11538990806556393,G2,Hist2ST
41,HSPB11,0.14331669372308004,G2,Hist2ST
42,TMEM59,0.1551987795242649,G2,Hist2ST
43,SSBP3,0.19589435706143934,G2,Hist2ST
44,TACSTD2,0.22093457857400695,G2,Hist2ST
45,MYSM1,0.1482575352085752,G2,Hist2ST
46,TM2D1,0.08895386200148332,G2,Hist2ST
47,PATJ,0.14557800288432532,G2,Hist2ST
48,USP1,0.020927667772153095,G2,Hist2ST
49,JAK1,0.18964665302588887,G2,Hist2ST
50,LEPROT,0.15472423392357668,G2,Hist2ST
51,GNG12,0.08980311662300003,G2,Hist2ST
52,SRSF11,0.22298799522968782,G2,Hist2ST
53,USP33,0.0665607117952052,G2,Hist2ST
54,IFI44L,0.20161526009901665,G2,Hist2ST
55,IFI44,0.21992539574239206,G2,Hist2ST
56,GNG5,0.11780083942597105,G2,Hist2ST
57,SEP15,0.09187377606021355,G2,Hist2ST
58,LMO4,0.13855038532123873,G2,Hist2ST
59,GTF2B,0.19274221692852872,G2,Hist2ST
60,GBP3,0.13424149829476284,G2,Hist2ST
61,GBP1,0.16453174255208738,G2,Hist2ST
62,GBP2,0.1574868651137984,G2,Hist2ST
63,GBP5,0.07392352212214837,G2,Hist2ST
64,LRRC8B,0.1970193579952394,G2,Hist2ST
65,LRRC8D,0.22172018938441046,G2,Hist2ST
66,CDC7,0.17656254739523167,G2,Hist2ST
67,GLMN,0.09861238469518122,G2,Hist2ST
68,MTF2,0.23238030453242747,G2,Hist2ST
69,TMED5,0.24621342157590378,G2,Hist2ST
70,CCDC18,0.04843649435158959,G2,Hist2ST
71,DR1,0.2896626705697346,G2,Hist2ST
72,FNBP1L,0.34288118128842215,G2,Hist2ST
73,BCAR3,0.20864576758061798,G2,Hist2ST
74,DNTTIP2,0.2662617061708862,G2,Hist2ST
75,GCLM,0.29022658263366,G2,Hist2ST
76,ARHGAP29,0.16756175955568806,G2,Hist2ST
77,ABCD3,0.1769749172029466,G2,Hist2ST
78,CNN3,0.2982210226355953,G2,Hist2ST
79,ALG14,0.052813502493545245,G2,Hist2ST
80,TMEM56,0.06554700403144033,G2,Hist2ST
81,SNX7,0.12466881890552829,G2,Hist2ST
82,VCAM1,0.028116656492546774,G2,Hist2ST
83,PSMA5,0.11755460802984513,G2,Hist2ST
84,GSTM3,0.035030069044427556,G2,Hist2ST
85,CD53,0.05992055659991931,G2,Hist2ST
86,ATP5F1,0.04112233393881751,G2,Hist2ST
87,WDR3,0.047197790905977116,G2,Hist2ST
88,PHGDH,-0.008987439654793115,G2,Hist2ST
89,CTSS,0.07500007547037889,G2,Hist2ST
90,CTSK,0.08491047480333364,G2,Hist2ST
91,SCNM1,0.11692168246863788,G2,Hist2ST
92,S100A8,-0.06750668612683032,G2,Hist2ST
93,S100A14,0.03840993836017767,G2,Hist2ST
94,S100A1,0.1673203700798466,G2,Hist2ST
95,CREB3L4,0.10846812850828114,G2,Hist2ST
96,CKS1B,0.22962558115161277,G2,Hist2ST
97,EFNA3,0.060553977715890855,G2,Hist2ST
98,RIT1,0.056044972670025256,G2,Hist2ST
99,CRABP2,0.20286810865471308,G2,Hist2ST
100,IFI16,0.11854779988366627,G2,Hist2ST
101,USF1,0.08447367662481389,G2,Hist2ST
102,OLFML2B,0.22900879269793667,G2,Hist2ST
103,MPC2,0.12624577731959996,G2,Hist2ST
104,ATP1B1,0.322969390941905,G2,Hist2ST
105,RABGAP1L,0.12144631531976824,G2,Hist2ST
106,CACYBP,0.1573359941396325,G2,Hist2ST
107,XPR1,0.05618337121426509,G2,Hist2ST
108,LAMC1,0.04415811636877434,G2,Hist2ST
109,C1orf21,0.01696348193116623,G2,Hist2ST
110,TPR,0.07613321253973362,G2,Hist2ST
111,PTPRC,0.05397739064456333,G2,Hist2ST
112,UBE2T,0.19498873739982445,G2,Hist2ST
113,NUCKS1,0.1320195282900872,G2,Hist2ST
114,ATF3,0.24580042757054107,G2,Hist2ST
115,CENPF,0.07425943693429979,G2,Hist2ST
116,KCTD3,0.049951037023135636,G2,Hist2ST
117,LYPLAL1,0.07933452411026821,G2,Hist2ST
118,IARS2,0.15243746555315157,G2,Hist2ST
119,CNIH4,0.17088952974260624,G2,Hist2ST
120,NUP133,0.11724821269583108,G2,Hist2ST
121,ARID4B,0.09334506391431399,G2,Hist2ST
122,CHML,0.09164748304961598,G2,Hist2ST
123,SCCPDH,0.2795475777762807,G2,Hist2ST
124,ATP5C1,0.1696662220365668,G2,Hist2ST
125,GATA3,0.23252965745381493,G2,Hist2ST
126,FAM107B,0.11728415824600517,G2,Hist2ST
127,HSPA14,0.12602816667324768,G2,Hist2ST
128,NEBL,0.15746889920759943,G2,Hist2ST
129,BAMBI,0.2627156745388008,G2,Hist2ST
130,ARHGAP12,0.13814116368291443,G2,Hist2ST
131,DKK1,0.1770608479260134,G2,Hist2ST
132,ZWINT,0.136775217418796,G2,Hist2ST
133,ANK3,0.09545773290728908,G2,Hist2ST
134,CDK1,0.1267487134806253,G2,Hist2ST
135,HERC4,0.14945042673812858,G2,Hist2ST
136,SRGN,0.16572608395843796,G2,Hist2ST
137,H2AFY2,0.1410907793979316,G2,Hist2ST
138,ADK,0.10839887464466344,G2,Hist2ST
139,DLG5,0.13488437274035653,G2,Hist2ST
140,PLAC9,-0.02552038786445196,G2,Hist2ST
141,GHITM,0.25824458049458376,G2,Hist2ST
142,SNCG,0.17469673475456024,G2,Hist2ST
143,ADIRF,0.11643702311514652,G2,Hist2ST
144,IFIT3,0.07054429590436156,G2,Hist2ST
145,FRA10AC1,0.10778065426116237,G2,Hist2ST
146,EXOSC1,0.11604614759714707,G2,Hist2ST
147,SCD,0.041985675343214936,G2,Hist2ST
148,ARL3,0.024525947140183645,G2,Hist2ST
149,ADD3,0.05952016346149566,G2,Hist2ST
150,DUSP5,0.06987087766654193,G2,Hist2ST
151,FAM204A,0.011657174644115559,G2,Hist2ST
152,RGS10,0.03088980255836895,G2,Hist2ST
153,NSMCE4A,0.115681278031666,G2,Hist2ST
154,OAT,0.15126582325600493,G2,Hist2ST
155,GLRX3,0.09629809658314656,G2,Hist2ST
156,IFITM2,0.12089984526135353,G2,Hist2ST
157,TRIM22,0.020392735957056235,G2,Hist2ST
158,DKK3,0.16066968715583835,G2,Hist2ST
159,SAA1,0.16841391883510448,G2,Hist2ST
160,TSG101,0.12423672733508469,G2,Hist2ST
161,SVIP,0.14643962322479842,G2,Hist2ST
162,CAPRIN1,0.12962530718078386,G2,Hist2ST
163,API5,0.08853791759880432,G2,Hist2ST
164,MTCH2,0.035762319081255364,G2,Hist2ST
165,UBE2L6,0.1243867852459011,G2,Hist2ST
166,MPEG1,0.11290145677943195,G2,Hist2ST
167,MS4A7,0.10421949114013117,G2,Hist2ST
168,TMEM258,0.1740904486474613,G2,Hist2ST
169,FEN1,0.10527369246587688,G2,Hist2ST
170,PLA2G16,0.06909507803411011,G2,Hist2ST
171,CST6,0.04224800870915364,G2,Hist2ST
172,ALDH3B2,0.06225684472846643,G2,Hist2ST
173,TESMIN,0.11950248251483489,G2,Hist2ST
174,MRPL21,0.19778978838577926,G2,Hist2ST
175,CCND1,0.14454179596113598,G2,Hist2ST
176,ORAOV1,0.18484249129354152,G2,Hist2ST
177,ANO1,0.17271619951160727,G2,Hist2ST
178,FADD,0.09476579306050176,G2,Hist2ST
179,CTTN,0.18984152684055297,G2,Hist2ST
180,PRSS23,0.169715085551502,G2,Hist2ST
181,BIRC3,0.13371126054018845,G2,Hist2ST
182,MMP1,0.04527915455185061,G2,Hist2ST
183,CASP4,0.14683611934426394,G2,Hist2ST
184,CD3D,0.021038207540945673,G2,Hist2ST
185,THYN1,-0.02021174751137104,G2,Hist2ST
186,SCNN1A,0.17557932861924963,G2,Hist2ST
187,RIMKLB,0.04090334873790366,G2,Hist2ST
188,MAGOHB,0.08514850800965346,G2,Hist2ST
189,GPRC5A,0.19472129905250718,G2,Hist2ST
190,MGP,0.13960412763638275,G2,Hist2ST
191,C12orf60,0.05073829401773604,G2,Hist2ST
192,LDHB,-0.04733766500670798,G2,Hist2ST
193,ITPR2,-0.006224562242653865,G2,Hist2ST
194,ZCRB1,0.10085706440597532,G2,Hist2ST
195,FAIM2,-0.04351060712619646,G2,Hist2ST
196,METTL7A,0.07766808527902536,G2,Hist2ST
197,NR4A1,0.09222207023572304,G2,Hist2ST
198,KRT81,0.08625726437884432,G2,Hist2ST
199,KRT86,0.07155613584089367,G2,Hist2ST
200,PPP1R1A,0.11129496840673665,G2,Hist2ST
201,MUCL1,0.18169567052335842,G2,Hist2ST
202,NUP107,0.12169781074319153,G2,Hist2ST
203,LYZ,0.03842863688002855,G2,Hist2ST
204,DUSP6,0.14483720983950438,G2,Hist2ST
205,ATP2B1,0.09868407791035017,G2,Hist2ST
206,LUM,0.29207987495549115,G2,Hist2ST
207,DCN,0.04971380517994227,G2,Hist2ST
208,EEA1,0.10849914220719586,G2,Hist2ST
209,NTN4,0.2632670419330853,G2,Hist2ST
210,TMPO,0.16482674633263766,G2,Hist2ST
211,ARL1,0.10364491160514225,G2,Hist2ST
212,CHPT1,-0.09481796613332093,G2,Hist2ST
213,SYCP3,0.090113765131113,G2,Hist2ST
214,CCDC53,0.00401900491848136,G2,Hist2ST
215,PWP1,0.12543335352623516,G2,Hist2ST
216,TCTN1,0.007804104108612164,G2,Hist2ST
217,MAPKAPK5,0.04480490683793811,G2,Hist2ST
218,OAS1,0.15115036828013506,G2,Hist2ST
219,OAS2,0.11791282401079012,G2,Hist2ST
220,TBX3,0.20354508479076006,G2,Hist2ST
221,OASL,0.11026272293495963,G2,Hist2ST
222,ZNF664,0.12195594282901363,G2,Hist2ST
223,ZNF84,0.11764778300647495,G2,Hist2ST
224,PSPC1,0.21419662635784004,G2,Hist2ST
225,HMGB1,0.10298935884613887,G2,Hist2ST
226,DCLK1,-0.005477892686821077,G2,Hist2ST
227,MRPS31,0.051617725491482656,G2,Hist2ST
228,DNAJC15,0.07949150210728213,G2,Hist2ST
229,RNASEH2B,0.05264536754983029,G2,Hist2ST
230,COMMD6,0.20406753271109418,G2,Hist2ST
231,FARP1,0.05851049314131125,G2,Hist2ST
232,STK24,0.04219204418301263,G2,Hist2ST
233,MCF2L,0.13539038049930865,G2,Hist2ST
234,NGDN,0.10445042903026446,G2,Hist2ST
235,RABGGTA,0.09222304909179467,G2,Hist2ST
236,SCFD1,0.1568500920763346,G2,Hist2ST
237,BAZ1A,0.1066685283426182,G2,Hist2ST
238,KLHDC2,0.10416604121554686,G2,Hist2ST
239,PSMC6,0.08792166828176076,G2,Hist2ST
240,PSMA3,0.1666243389795079,G2,Hist2ST
241,PCNX4,0.10617661386146725,G2,Hist2ST
242,DHRS7,0.07787231334168247,G2,Hist2ST
243,MTHFD1,0.0951007376496279,G2,Hist2ST
244,FUT8,0.054224946426409015,G2,Hist2ST
245,COQ6,0.025236491021800277,G2,Hist2ST
246,AC005480.1,0.11626685113532473,G2,Hist2ST
247,FOS,0.1942947433851705,G2,Hist2ST
248,ZC3H14,0.005649325304533576,G2,Hist2ST
249,UBR7,0.10349088220910718,G2,Hist2ST
250,IFI27L2,0.009760847187104515,G2,Hist2ST
251,IGHG4,-0.14330934117738497,G2,Hist2ST
252,APBA2,0.16159828131881335,G2,Hist2ST
253,EMC4,0.21035845969724437,G2,Hist2ST
254,NUSAP1,0.06737484848122247,G2,Hist2ST
255,TUBGCP4,0.1544272293963741,G2,Hist2ST
256,TP53BP1,0.09562911240429156,G2,Hist2ST
