,Gene,Pearson correlation,Slide,Method
0,ISG15,0.6625752878713848,B4,BLEEP
1,PLA2G2D,0.6666032817777576,B4,BLEEP
2,CAMK2N1,0.0733456057509722,B4,BLEEP
3,USP48,0.2071140285566988,B4,BLEEP
4,TCEA3,0.6368663084344924,B4,BLEEP
5,PNRC2,0.5402549255320209,B4,BLEEP
6,LDLRAP1,0.603031392668693,B4,BLEEP
7,IFI6,0.7438423685623998,B4,BLEEP
8,ZBTB8OS,0.4126631398433909,B4,BLEEP
9,RBBP4,0.7129933920850773,B4,BLEEP
10,PSMB2,0.7344932128696814,B4,BLEEP
11,GNL2,0.3656872101033746,B4,BLEEP
12,SF3A3,0.3534607877942492,B4,BLEEP
13,UTP11,0.25001291594813563,B4,BLEEP
14,AKIRIN1,0.33285473039079855,B4,BLEEP
15,MFSD2A,0.0021160255010911487,B4,BLEEP
16,CAP1,0.3840335179871669,B4,BLEEP
17,CTPS1,0.4144577535750458,B4,BLEEP
18,PPCS,0.5785511855282188,B4,BLEEP
19,PPIH,0.4019458017897256,B4,BLEEP
20,YBX1,0.5133214626294758,B4,BLEEP
21,EBNA1BP2,0.6942617813182983,B4,BLEEP
22,CDC20,0.6357308317551572,B4,BLEEP
23,PTPRF,0.7097914081938828,B4,BLEEP
24,KDM4A,0.3278410762422315,B4,BLEEP
25,EIF2B3,0.4613191750304581,B4,BLEEP
26,NASP,0.41592916060484675,B4,BLEEP
27,GPBP1L1,0.4758361205917204,B4,BLEEP
28,TSPAN1,0.40115073600602963,B4,BLEEP
29,RAD54L,0.40105884456719026,B4,BLEEP
30,LRRC41,0.48440033314452124,B4,BLEEP
31,UQCRH,0.566285875298384,B4,BLEEP
32,CMPK1,0.5618895783753196,B4,BLEEP
33,RNF11,0.534930373428535,B4,BLEEP
34,TTC39A,0.800921009537808,B4,BLEEP
35,TXNDC12,0.5468050865788837,B4,BLEEP
36,PRPF38A,0.36390368735097567,B4,BLEEP
37,SCP2,0.5674300803665028,B4,BLEEP
38,C1orf123,0.2859871826804712,B4,BLEEP
39,MAGOH,0.4000251012258764,B4,BLEEP
40,NDC1,0.49168376458718577,B4,BLEEP
41,HSPB11,0.557934011342792,B4,BLEEP
42,TMEM59,0.6674689505198004,B4,BLEEP
43,SSBP3,0.38089687496717134,B4,BLEEP
44,TACSTD2,0.602264984350284,B4,BLEEP
45,MYSM1,0.33118867641575217,B4,BLEEP
46,TM2D1,0.3427310051130014,B4,BLEEP
47,PATJ,0.33157831367159374,B4,BLEEP
48,USP1,0.37733603598173787,B4,BLEEP
49,JAK1,0.42256415379240914,B4,BLEEP
50,LEPROT,0.4225290793894123,B4,BLEEP
51,GNG12,0.3400211592532784,B4,BLEEP
52,SRSF11,0.5739919183261739,B4,BLEEP
53,USP33,0.3655877230649759,B4,BLEEP
54,IFI44L,0.44422607267077324,B4,BLEEP
55,IFI44,0.6619648405339862,B4,BLEEP
56,GNG5,0.6196862869972207,B4,BLEEP
