,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.046633925717371606,E2,BLEEP
1,PLA2G2D,-0.011493243775070768,E2,BLEEP
2,CAMK2N1,-0.004299670016701886,E2,BLEEP
3,USP48,0.030679530468737483,E2,BLEEP
4,TCEA3,0.13181078770126903,E2,BLEEP
5,PNRC2,-0.016034126994096728,E2,BLEEP
6,LDLRAP1,0.0374286699751587,E2,BLEEP
7,IFI6,0.04076845304543205,E2,BLEEP
8,ZBTB8OS,-0.03382405390786276,E2,BLEEP
9,RBBP4,-0.030348600295770713,E2,BLEEP
10,PSMB2,-0.031596734285580276,E2,BLEEP
11,GNL2,0.03436402483282744,E2,BLEEP
12,SF3A3,-0.007015074971349644,E2,BLEEP
13,UTP11,-0.00872341078684996,E2,BLEEP
14,AKIRIN1,-0.0119477954259007,E2,BLEEP
15,MFSD2A,0.0035591112370363153,E2,BLEEP
16,CAP1,0.06723755518957207,E2,BLEEP
17,CTPS1,0.007213643899121573,E2,BLEEP
18,PPCS,0.0854095322953588,E2,BLEEP
19,PPIH,0.016993147792806203,E2,BLEEP
20,YBX1,0.07303760259769507,E2,BLEEP
21,EBNA1BP2,0.06017250534076015,E2,BLEEP
22,CDC20,0.13584074426520085,E2,BLEEP
23,PTPRF,0.0005567945187367922,E2,BLEEP
24,KDM4A,-0.012825438196284473,E2,BLEEP
25,EIF2B3,-0.0008840570606144532,E2,BLEEP
26,NASP,0.001415975511071453,E2,BLEEP
27,GPBP1L1,0.0430975993787476,E2,BLEEP
28,TSPAN1,0.034136719752683335,E2,BLEEP
29,RAD54L,0.033746962285825,E2,BLEEP
30,LRRC41,-0.03169594439726231,E2,BLEEP
31,UQCRH,0.1195067547820851,E2,BLEEP
32,CMPK1,0.07074202893875527,E2,BLEEP
33,RNF11,0.048698315345412246,E2,BLEEP
34,TTC39A,0.002359585815424514,E2,BLEEP
35,TXNDC12,0.08376558154403826,E2,BLEEP
36,PRPF38A,0.048124184807938696,E2,BLEEP
37,SCP2,0.025767041771123954,E2,BLEEP
38,C1orf123,-0.024195970422383008,E2,BLEEP
39,MAGOH,0.025093369410409638,E2,BLEEP
40,NDC1,-0.03728490123101301,E2,BLEEP
41,HSPB11,0.03787366698136295,E2,BLEEP
42,TMEM59,0.055798258635874794,E2,BLEEP
43,SSBP3,-0.018585322794474852,E2,BLEEP
44,TACSTD2,0.22144692055834253,E2,BLEEP
45,MYSM1,0.013779689258170299,E2,BLEEP
46,TM2D1,-0.011518171271106235,E2,BLEEP
47,PATJ,-0.010627876752996738,E2,BLEEP
48,USP1,-0.03776282709534626,E2,BLEEP
49,JAK1,-0.019294425371506673,E2,BLEEP
50,LEPROT,-0.016063154889299453,E2,BLEEP
51,GNG12,-0.03165604036885029,E2,BLEEP
52,SRSF11,-0.009215326784911384,E2,BLEEP
53,USP33,0.117061589853433,E2,BLEEP
54,IFI44L,0.024740770314023577,E2,BLEEP
55,IFI44,0.10327598501959259,E2,BLEEP
56,GNG5,-0.019071658844521958,E2,BLEEP
57,SEP15,-0.016105690566565342,E2,BLEEP
58,LMO4,-0.0548560657851978,E2,BLEEP
59,GTF2B,0.07637596027752647,E2,BLEEP
60,GBP3,-0.03442056047796699,E2,BLEEP
61,GBP1,-0.007781126927174703,E2,BLEEP
62,GBP2,0.07763075418638385,E2,BLEEP
63,GBP5,0.003181852427254188,E2,BLEEP
64,LRRC8B,0.06310074261164526,E2,BLEEP
65,LRRC8D,-0.049711083085700505,E2,BLEEP
66,CDC7,0.025873301648995387,E2,BLEEP
67,GLMN,-0.027233387219041724,E2,BLEEP
68,MTF2,-0.021712046959121625,E2,BLEEP
69,TMED5,-0.018771465056692634,E2,BLEEP
