,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.06443316152360037,D4,His2gene
1,PLA2G2D,-0.0272241577485826,D4,His2gene
2,CAMK2N1,0.29426875478106307,D4,His2gene
3,USP48,0.07383145425455484,D4,His2gene
4,TCEA3,0.3019655957983404,D4,His2gene
5,PNRC2,0.09966420705685622,D4,His2gene
6,LDLRAP1,0.16353761431938452,D4,His2gene
7,IFI6,0.06243543355710324,D4,His2gene
8,ZBTB8OS,0.13014703541812517,D4,His2gene
9,RBBP4,0.17133180949166274,D4,His2gene
10,PSMB2,0.18502467396384387,D4,His2gene
11,GNL2,0.26389553935396487,D4,His2gene
12,SF3A3,0.08035882108671966,D4,His2gene
13,UTP11,0.133589447057098,D4,His2gene
14,AKIRIN1,0.11525912747209979,D4,His2gene
15,MFSD2A,0.256639874638553,D4,His2gene
16,CAP1,0.2973578733692473,D4,His2gene
17,CTPS1,0.12695789245542813,D4,His2gene
18,PPCS,0.2575547780364048,D4,His2gene
19,PPIH,0.12055556755421369,D4,His2gene
20,YBX1,0.2756868244891917,D4,His2gene
21,EBNA1BP2,0.2800912069006699,D4,His2gene
22,CDC20,0.18492193095181378,D4,His2gene
23,PTPRF,0.3312672923755666,D4,His2gene
24,KDM4A,0.15984542354743486,D4,His2gene
25,EIF2B3,0.11408989570624865,D4,His2gene
26,NASP,0.19902161829574122,D4,His2gene
27,GPBP1L1,0.2738732181722796,D4,His2gene
28,TSPAN1,0.10781414314702648,D4,His2gene
29,RAD54L,0.06037886679439396,D4,His2gene
30,LRRC41,0.2045848407955162,D4,His2gene
31,UQCRH,0.43728195106054646,D4,His2gene
32,CMPK1,0.1162529711672375,D4,His2gene
33,RNF11,0.12982663950833473,D4,His2gene
34,TTC39A,0.22885897907753577,D4,His2gene
35,TXNDC12,0.21031695732719013,D4,His2gene
36,PRPF38A,-0.06280569255965944,D4,His2gene
37,SCP2,0.22515007136396417,D4,His2gene
38,C1orf123,0.03989887265248042,D4,His2gene
39,MAGOH,0.20910089662197168,D4,His2gene
40,NDC1,0.14322879524087873,D4,His2gene
41,HSPB11,0.04228312814231,D4,His2gene
42,TMEM59,0.2653731264382125,D4,His2gene
43,SSBP3,0.11733584169559547,D4,His2gene
44,TACSTD2,0.5524707982546011,D4,His2gene
45,MYSM1,0.03914343546173178,D4,His2gene
46,TM2D1,0.10633021229306337,D4,His2gene
47,PATJ,0.07805681063107187,D4,His2gene
48,USP1,-0.006524898554038632,D4,His2gene
49,JAK1,0.02858410865808701,D4,His2gene
