,Gene,Pearson correlation,Slide,Method
0,HPS6,0.07269895469880068,G3,STimage
1,TNC,0.15140962027035973,G3,STimage
2,NR1H2,0.01216458542256611,G3,STimage
3,NUP93,0.027778647727729124,G3,STimage
4,HNRNPUL2,0.23504394183038707,G3,STimage
5,MARS,0.23208676503199882,G3,STimage
6,SUGP1,0.010993623907263895,G3,STimage
7,DEAF1,0.1215163608928011,G3,STimage
8,WDR13,0.18909834351318283,G3,STimage
9,FLNA,0.266907199312949,G3,STimage
10,ELN,0.11211737085857358,G3,STimage
11,MX2,0.11630987592029679,G3,STimage
12,COQ4,0.002583399605537044,G3,STimage
13,LARP7,-0.017789355038727143,G3,STimage
14,TXNDC17,0.2817979123846785,G3,STimage
15,MIIP,0.22772797856601865,G3,STimage
16,AQP1,0.0703191508803555,G3,STimage
17,POSTN,0.5180657236032548,G3,STimage
18,PSCA,0.1051994589389985,G3,STimage
19,FAM117A,0.056119328927936495,G3,STimage
20,AKT1S1,0.07102811170534867,G3,STimage
21,DVL1,0.18075253153221574,G3,STimage
22,SPIN1,0.12122175414227053,G3,STimage
23,LUC7L,0.12409978699280838,G3,STimage
24,TTC31,0.0652614642269862,G3,STimage
25,CIR1,-0.085807804015257,G3,STimage
26,GAR1,0.024131395910074134,G3,STimage
27,RALGAPA2,0.04431736430840485,G3,STimage
28,TIMP1,0.12927831180068883,G3,STimage
29,GNAI2,0.256436875862374,G3,STimage
30,WDR73,0.03628275920867221,G3,STimage
31,UXS1,0.303482919357021,G3,STimage
32,CNN2,0.22828775031945403,G3,STimage
33,C1QB,0.18233049447894276,G3,STimage
34,CCDC106,0.057953661888848165,G3,STimage
35,ARHGAP10,-0.04732726829177503,G3,STimage
36,ATL2,0.2319265664876544,G3,STimage
37,UBL7,0.1411114589409974,G3,STimage
38,NDUFA12,0.15940718111161228,G3,STimage
39,PTRF,0.23149727988039093,G3,STimage
40,PPP1R1A,0.2197483153924343,G3,STimage
41,KAT6B,0.05162723501172553,G3,STimage
42,CORO1A,0.21641036639909067,G3,STimage
43,EZH2,0.11941967293612384,G3,STimage
44,CSF1,0.007757391915297794,G3,STimage
45,CD79A,0.1823204362531248,G3,STimage
46,SDHB,0.28953006417595706,G3,STimage
47,GATC,0.05218340112417208,G3,STimage
48,TMEM160,0.12889753402931436,G3,STimage
49,UXT,-0.018992119552528615,G3,STimage
50,ZNF787,0.18843500324661233,G3,STimage
51,ATF6B,0.11381244783551764,G3,STimage
52,SNRPD3,0.13366708305398067,G3,STimage
53,ZNF217,0.11964487601968987,G3,STimage
54,SLC35A2,0.26551186337702637,G3,STimage
55,MMP9,0.21131597478968622,G3,STimage
56,ECHDC2,0.08980644539019028,G3,STimage
57,PEX11G,0.15565779145638295,G3,STimage
58,SF3B4,0.14552701828655626,G3,STimage
59,SYDE1,-0.010254644528673293,G3,STimage
60,IGKC,0.12642045967128732,G3,STimage
