,Gene,Pearson correlation,Slide,Method
0,ISG15,0.05638701937640739,E3,Hist2ST
1,PLA2G2D,0.14641013780314158,E3,Hist2ST
2,CAMK2N1,0.12701061144632786,E3,Hist2ST
3,USP48,0.0772977885227959,E3,Hist2ST
4,TCEA3,0.13747115049863945,E3,Hist2ST
5,PNRC2,0.12013413549842683,E3,Hist2ST
6,LDLRAP1,0.12907503011182125,E3,Hist2ST
7,IFI6,0.14478420831159322,E3,Hist2ST
8,ZBTB8OS,0.06634894853804338,E3,Hist2ST
9,RBBP4,0.08392488764826472,E3,Hist2ST
10,PSMB2,0.14088345839504415,E3,Hist2ST
11,GNL2,0.19092272003322278,E3,Hist2ST
12,SF3A3,0.1362733659590807,E3,Hist2ST
13,UTP11,0.04730483845254752,E3,Hist2ST
14,AKIRIN1,0.030398811142805206,E3,Hist2ST
15,MFSD2A,0.10929295753594008,E3,Hist2ST
16,CAP1,0.1993705483481163,E3,Hist2ST
17,CTPS1,0.10364477371295014,E3,Hist2ST
18,PPCS,0.05942041288483241,E3,Hist2ST
19,PPIH,0.06592253275518739,E3,Hist2ST
20,YBX1,0.07650458267850277,E3,Hist2ST
21,EBNA1BP2,0.15322297201027088,E3,Hist2ST
22,CDC20,0.1527429612186499,E3,Hist2ST
23,PTPRF,0.22062421499136664,E3,Hist2ST
24,KDM4A,0.06793177625105085,E3,Hist2ST
25,EIF2B3,0.08590578286500657,E3,Hist2ST
26,NASP,0.24089323080876146,E3,Hist2ST
27,GPBP1L1,0.16335551818894944,E3,Hist2ST
28,TSPAN1,0.03421218503970317,E3,Hist2ST
29,RAD54L,0.108873216974495,E3,Hist2ST
30,LRRC41,0.1845269753092512,E3,Hist2ST
31,UQCRH,0.14429455921493298,E3,Hist2ST
32,CMPK1,0.20357823777878148,E3,Hist2ST
33,RNF11,0.0860019405983208,E3,Hist2ST
34,TTC39A,0.048267589131835896,E3,Hist2ST
35,TXNDC12,0.16764399606358943,E3,Hist2ST
36,PRPF38A,0.09070897544198772,E3,Hist2ST
37,SCP2,0.2623906027194677,E3,Hist2ST
38,C1orf123,0.08360865460927294,E3,Hist2ST
39,MAGOH,0.21024249970797595,E3,Hist2ST
40,NDC1,0.07159424413455717,E3,Hist2ST
41,HSPB11,0.17349452796783263,E3,Hist2ST
42,TMEM59,0.16604665349441924,E3,Hist2ST
43,SSBP3,0.04515613114322426,E3,Hist2ST
44,TACSTD2,0.3170857808832821,E3,Hist2ST
45,MYSM1,0.15093834786525254,E3,Hist2ST
46,TM2D1,0.04125145525318541,E3,Hist2ST
47,PATJ,0.10536350837014427,E3,Hist2ST
48,USP1,0.09602417579873915,E3,Hist2ST
49,JAK1,0.16380645127278387,E3,Hist2ST
50,LEPROT,0.1838785491951393,E3,Hist2ST
51,GNG12,0.03479863328513905,E3,Hist2ST
52,SRSF11,0.10084113358873623,E3,Hist2ST
53,USP33,0.1228535681068641,E3,Hist2ST
54,IFI44L,0.10833328655466064,E3,Hist2ST
55,IFI44,0.08325382710858503,E3,Hist2ST
56,GNG5,0.11718492212809498,E3,Hist2ST
57,SEP15,0.11511119632433832,E3,Hist2ST
58,LMO4,0.16698250729990127,E3,Hist2ST
59,GTF2B,0.05199843029866961,E3,Hist2ST
60,GBP3,0.11308219675658415,E3,Hist2ST
61,GBP1,0.1884256088939149,E3,Hist2ST
62,GBP2,0.09058263562994913,E3,Hist2ST
63,GBP5,0.07216793841555458,E3,Hist2ST
64,LRRC8B,0.07245885829777668,E3,Hist2ST
65,LRRC8D,0.03255993771698876,E3,Hist2ST
66,CDC7,0.015619723893785475,E3,Hist2ST
67,GLMN,0.010559519947168947,E3,Hist2ST
68,MTF2,0.12110906174850654,E3,Hist2ST
69,TMED5,0.14994582119611466,E3,Hist2ST
70,CCDC18,-0.0029105255897221294,E3,Hist2ST
71,DR1,0.08814858753556432,E3,Hist2ST
72,FNBP1L,0.11176163846712336,E3,Hist2ST
73,BCAR3,-0.015826006598954417,E3,Hist2ST
74,DNTTIP2,0.15878356220168324,E3,Hist2ST
75,GCLM,0.08592100308025052,E3,Hist2ST
76,ARHGAP29,0.09895013457732234,E3,Hist2ST
77,ABCD3,0.12798112781519744,E3,Hist2ST
78,CNN3,0.16742368201937674,E3,Hist2ST
79,ALG14,0.016467755456289673,E3,Hist2ST
80,TMEM56,0.04343949646062717,E3,Hist2ST
81,SNX7,0.07171655693132928,E3,Hist2ST
82,VCAM1,0.09687029105844715,E3,Hist2ST
83,PSMA5,0.15285244475021903,E3,Hist2ST
84,GSTM3,0.04932006014303826,E3,Hist2ST
85,CD53,0.05305879434846946,E3,Hist2ST
86,ATP5F1,0.05875049137972216,E3,Hist2ST
87,WDR3,0.11188628355026606,E3,Hist2ST
88,PHGDH,0.13418028799476212,E3,Hist2ST
89,CTSS,0.2534642798345146,E3,Hist2ST
90,CTSK,0.12850287039815037,E3,Hist2ST
91,SCNM1,0.06238145291274296,E3,Hist2ST
92,S100A8,-0.298547867258836,E3,Hist2ST
93,S100A14,0.192861565185217,E3,Hist2ST
94,S100A1,0.01625100204712434,E3,Hist2ST
95,CREB3L4,0.15653082735384158,E3,Hist2ST
96,CKS1B,0.016250227986435713,E3,Hist2ST
97,EFNA3,0.0828493580841505,E3,Hist2ST
98,RIT1,0.06694564356820577,E3,Hist2ST
99,CRABP2,0.1775991347900715,E3,Hist2ST
100,IFI16,0.06976363462889525,E3,Hist2ST
101,USF1,0.08043656856963499,E3,Hist2ST
102,OLFML2B,0.13773396059048915,E3,Hist2ST
103,MPC2,0.044802979500769474,E3,Hist2ST
104,ATP1B1,0.2064370032686695,E3,Hist2ST
105,RABGAP1L,0.03560966218619403,E3,Hist2ST
106,CACYBP,0.1232389221420593,E3,Hist2ST
107,XPR1,0.051089242691820635,E3,Hist2ST
108,LAMC1,0.11775162737348516,E3,Hist2ST
109,C1orf21,0.09046657808105188,E3,Hist2ST
110,TPR,0.11406990301264275,E3,Hist2ST
111,PTPRC,0.11540020975036419,E3,Hist2ST
112,UBE2T,0.0547241669102363,E3,Hist2ST
113,NUCKS1,0.23518442694128577,E3,Hist2ST
114,ATF3,0.10722874822265689,E3,Hist2ST
115,CENPF,0.10458871599628058,E3,Hist2ST
116,KCTD3,0.15167811713900958,E3,Hist2ST
117,LYPLAL1,0.11301257204350597,E3,Hist2ST
118,IARS2,0.13154910141565312,E3,Hist2ST
119,CNIH4,0.13294261685317998,E3,Hist2ST
120,NUP133,0.1308506474753866,E3,Hist2ST
121,ARID4B,0.10749851139833051,E3,Hist2ST
122,CHML,0.09198944508942762,E3,Hist2ST
123,SCCPDH,0.1417431616211087,E3,Hist2ST
124,ATP5C1,0.2066180337958536,E3,Hist2ST
125,GATA3,0.051220413738967484,E3,Hist2ST
126,FAM107B,0.03976363276292113,E3,Hist2ST
127,HSPA14,0.11816993375931781,E3,Hist2ST
128,NEBL,0.11476417015702503,E3,Hist2ST
129,BAMBI,0.16114046369550256,E3,Hist2ST
130,ARHGAP12,0.20949345108116577,E3,Hist2ST
131,DKK1,0.0981812526654476,E3,Hist2ST
132,ZWINT,0.06413019357156202,E3,Hist2ST
133,ANK3,0.14067398936340178,E3,Hist2ST
134,CDK1,0.045311152928658935,E3,Hist2ST
135,HERC4,0.06953906497841214,E3,Hist2ST
136,SRGN,0.13764798513854695,E3,Hist2ST
137,H2AFY2,0.11598314364679822,E3,Hist2ST
138,ADK,0.04504607139576636,E3,Hist2ST
139,DLG5,0.08324862793132265,E3,Hist2ST
