,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.018588819855435652,C2,BLEEP
1,PLA2G2D,0.09273746989986982,C2,BLEEP
2,CAMK2N1,0.4461373309959414,C2,BLEEP
3,USP48,0.24465277078383688,C2,BLEEP
4,TCEA3,0.03836479075739879,C2,BLEEP
5,PNRC2,0.4303984497924444,C2,BLEEP
6,LDLRAP1,0.2089001132621379,C2,BLEEP
7,IFI6,0.28738898414294795,C2,BLEEP
8,ZBTB8OS,0.19708676786654739,C2,BLEEP
9,RBBP4,0.3079020740145925,C2,BLEEP
10,PSMB2,0.41920305990361445,C2,BLEEP
11,GNL2,0.2626830237231362,C2,BLEEP
12,SF3A3,0.46655697792841627,C2,BLEEP
13,UTP11,0.4603033978590413,C2,BLEEP
14,AKIRIN1,0.5127885740565057,C2,BLEEP
15,MFSD2A,0.5896997965383216,C2,BLEEP
16,CAP1,0.5585478398036832,C2,BLEEP
17,CTPS1,0.44915385068052044,C2,BLEEP
18,PPCS,0.5506870076424447,C2,BLEEP
19,PPIH,0.3060935713172929,C2,BLEEP
20,YBX1,0.4644923525573675,C2,BLEEP
21,EBNA1BP2,0.5807490395890401,C2,BLEEP
22,CDC20,0.47535376810758795,C2,BLEEP
23,PTPRF,0.6681960984343862,C2,BLEEP
24,KDM4A,0.53583885108526,C2,BLEEP
25,EIF2B3,0.21897563871393427,C2,BLEEP
26,NASP,0.6296156711937039,C2,BLEEP
27,GPBP1L1,0.5003543467634384,C2,BLEEP
28,TSPAN1,0.45299426497866735,C2,BLEEP
29,RAD54L,0.3945617422496204,C2,BLEEP
30,LRRC41,0.4945718088498407,C2,BLEEP
31,UQCRH,0.5793325548840487,C2,BLEEP
32,CMPK1,0.5730048554720484,C2,BLEEP
33,RNF11,0.6294024853346253,C2,BLEEP
34,TTC39A,0.1197481453199326,C2,BLEEP
35,TXNDC12,0.6331129568551864,C2,BLEEP
36,PRPF38A,0.32258866174906575,C2,BLEEP
37,SCP2,0.6066840284781887,C2,BLEEP
38,C1orf123,0.3370683922927321,C2,BLEEP
39,MAGOH,0.6473534061960196,C2,BLEEP
40,NDC1,0.47463605890935834,C2,BLEEP
41,HSPB11,0.3389396664480965,C2,BLEEP
42,TMEM59,0.5965995818892499,C2,BLEEP
43,SSBP3,0.4747687485490546,C2,BLEEP
44,TACSTD2,0.6380836382024943,C2,BLEEP
45,MYSM1,0.4914778450422983,C2,BLEEP
46,TM2D1,0.49381953699724435,C2,BLEEP
47,PATJ,0.2744876047106968,C2,BLEEP
48,USP1,0.5108740300863823,C2,BLEEP
49,JAK1,0.30995839659357044,C2,BLEEP
50,LEPROT,0.35097871310568196,C2,BLEEP
51,GNG12,0.4326018850079765,C2,BLEEP
52,SRSF11,0.5675745262589974,C2,BLEEP
53,USP33,0.38190084378858336,C2,BLEEP
54,IFI44L,0.2753191993987711,C2,BLEEP
55,IFI44,0.2293202224448371,C2,BLEEP
56,GNG5,0.4352009515754844,C2,BLEEP
57,SEP15,0.5867209716676983,C2,BLEEP
58,LMO4,0.5074812631441092,C2,BLEEP
59,GTF2B,0.2917819981636651,C2,BLEEP
60,GBP3,-0.04853473224499182,C2,BLEEP
61,GBP1,-0.06327954706588741,C2,BLEEP
62,GBP2,0.055290488590257404,C2,BLEEP
63,GBP5,0.226041713208476,C2,BLEEP
64,LRRC8B,0.48208818920292773,C2,BLEEP
65,LRRC8D,0.19904381574035052,C2,BLEEP
66,CDC7,0.18273968171053154,C2,BLEEP
67,GLMN,0.1499052598832106,C2,BLEEP
68,MTF2,0.2799951687920458,C2,BLEEP
69,TMED5,0.36801992808589135,C2,BLEEP
70,CCDC18,0.0010839965667615583,C2,BLEEP
71,DR1,0.3871658495378315,C2,BLEEP
72,FNBP1L,0.5212278989354862,C2,BLEEP
73,BCAR3,0.06927417436143787,C2,BLEEP
74,DNTTIP2,0.31183278963459055,C2,BLEEP
75,GCLM,0.22001400252303757,C2,BLEEP
76,ARHGAP29,0.2966531961951343,C2,BLEEP
77,ABCD3,0.2439312426618121,C2,BLEEP
78,CNN3,0.4507170355514674,C2,BLEEP
79,ALG14,0.21659413139298947,C2,BLEEP
80,TMEM56,0.3096723736382827,C2,BLEEP
81,SNX7,0.13064382762590052,C2,BLEEP
82,VCAM1,0.0019324385476000578,C2,BLEEP
83,PSMA5,0.4237832690465462,C2,BLEEP
84,GSTM3,0.16121085843819763,C2,BLEEP
85,CD53,0.10140913377600624,C2,BLEEP
86,ATP5F1,0.32869522065461626,C2,BLEEP
87,WDR3,0.24711367935726486,C2,BLEEP
88,PHGDH,0.4678788624400225,C2,BLEEP
89,CTSS,0.4082303114978653,C2,BLEEP
90,CTSK,0.33942120842107143,C2,BLEEP
91,SCNM1,0.15999399645734758,C2,BLEEP
92,S100A8,-0.029131587247248476,C2,BLEEP
93,S100A14,0.05635990962760546,C2,BLEEP
94,S100A1,0.3434045942538722,C2,BLEEP
95,CREB3L4,0.5346313358090075,C2,BLEEP
96,CKS1B,0.31905748720579413,C2,BLEEP
97,EFNA3,0.1073426815964848,C2,BLEEP
98,RIT1,0.32506592712005516,C2,BLEEP
99,CRABP2,0.1767669806028564,C2,BLEEP
100,IFI16,0.2066137433586848,C2,BLEEP
101,USF1,0.02545707393632725,C2,BLEEP
102,OLFML2B,0.04892175468693952,C2,BLEEP
103,MPC2,0.4088345746759656,C2,BLEEP
104,ATP1B1,0.46610400107627525,C2,BLEEP
105,RABGAP1L,0.252175694137766,C2,BLEEP
106,CACYBP,0.45714065212552724,C2,BLEEP
107,XPR1,0.37459913869518313,C2,BLEEP
108,LAMC1,0.2856908268029877,C2,BLEEP
109,C1orf21,0.2275524712656809,C2,BLEEP
110,TPR,0.3798118238456232,C2,BLEEP
111,PTPRC,0.15699049964744816,C2,BLEEP
112,UBE2T,0.5102175145471324,C2,BLEEP
113,NUCKS1,0.5858963358248506,C2,BLEEP
114,ATF3,-0.030143392889448437,C2,BLEEP
115,CENPF,0.294031982413135,C2,BLEEP
116,KCTD3,0.4251249643645451,C2,BLEEP
117,LYPLAL1,0.3659877642999651,C2,BLEEP
118,IARS2,0.29934377003823653,C2,BLEEP
119,CNIH4,0.41669512519000595,C2,BLEEP
120,NUP133,0.24734863227614096,C2,BLEEP
121,ARID4B,0.2923292515119791,C2,BLEEP
122,CHML,0.4758736533335926,C2,BLEEP
123,SCCPDH,-0.05503619277876444,C2,BLEEP
124,ATP5C1,0.4649360183947996,C2,BLEEP
125,GATA3,0.2891044884126879,C2,BLEEP
126,FAM107B,0.34358241200301226,C2,BLEEP
127,HSPA14,0.23621768800726792,C2,BLEEP
128,NEBL,0.2256597478876473,C2,BLEEP
129,BAMBI,0.09941534826218777,C2,BLEEP
130,ARHGAP12,0.5697159837867269,C2,BLEEP
131,DKK1,0.5821396865238333,C2,BLEEP
132,ZWINT,0.4740091021276923,C2,BLEEP
133,ANK3,0.41037012514590865,C2,BLEEP
134,CDK1,0.47296206561578225,C2,BLEEP
135,HERC4,0.41744671032593006,C2,BLEEP
136,SRGN,0.2742316555503275,C2,BLEEP
137,H2AFY2,0.5253205988214577,C2,BLEEP
138,ADK,0.16924556546819874,C2,BLEEP
139,DLG5,0.2548229424656782,C2,BLEEP
140,PLAC9,0.022183701085736307,C2,BLEEP
141,GHITM,0.39605598548488674,C2,BLEEP
142,SNCG,0.060367250743945555,C2,BLEEP
143,ADIRF,0.030699887926708348,C2,BLEEP
144,IFIT3,0.057243821092847015,C2,BLEEP
145,FRA10AC1,0.2009750259942013,C2,BLEEP
146,EXOSC1,0.2704494609259605,C2,BLEEP
147,SCD,0.6744086314938764,C2,BLEEP
148,ARL3,0.35957358819391805,C2,BLEEP
149,ADD3,0.38387128061074177,C2,BLEEP
150,DUSP5,-0.0018717593156833624,C2,BLEEP
151,FAM204A,0.232455861593502,C2,BLEEP
152,RGS10,0.15955410789617186,C2,BLEEP
153,NSMCE4A,0.15634149073018364,C2,BLEEP
154,OAT,0.5351876636032512,C2,BLEEP
155,GLRX3,0.3861839512504098,C2,BLEEP
156,IFITM2,0.2787747052635654,C2,BLEEP
157,TRIM22,0.08570669901533921,C2,BLEEP
158,DKK3,-0.007724242675131749,C2,BLEEP
