,Gene,Pearson correlation,Slide,Method
0,HPS6,-0.0007930464620872404,A3,STimage
1,TNC,0.1049054779273061,A3,STimage
2,NR1H2,0.0921378689284927,A3,STimage
3,NUP93,-0.007275336014854092,A3,STimage
4,HNRNPUL2,0.08973913929008707,A3,STimage
5,MARS,0.20176428698013138,A3,STimage
6,SUGP1,-0.02130110248738789,A3,STimage
7,DEAF1,0.09672034506144228,A3,STimage
8,WDR13,0.14694340472277914,A3,STimage
9,FLNA,-0.035180285304231104,A3,STimage
10,ELN,-0.0037895510453517882,A3,STimage
11,MX2,0.03079917081471653,A3,STimage
12,COQ4,0.0588312000076362,A3,STimage
13,LARP7,0.04625003786162596,A3,STimage
14,TXNDC17,0.17195320046278878,A3,STimage
15,MIIP,0.02534266889805254,A3,STimage
16,AQP1,0.030959381840222757,A3,STimage
17,POSTN,0.19347160674005484,A3,STimage
18,PSCA,-0.09585039055084163,A3,STimage
19,FAM117A,0.021606142426246106,A3,STimage
20,AKT1S1,0.0877317133714878,A3,STimage
21,DVL1,0.1741075722872261,A3,STimage
22,SPIN1,0.11391046222617118,A3,STimage
23,LUC7L,0.09646156843291732,A3,STimage
24,TTC31,0.04513108612067732,A3,STimage
25,CIR1,-0.03047036994236436,A3,STimage
26,GAR1,0.13845415172589137,A3,STimage
27,RALGAPA2,0.06768395230411632,A3,STimage
28,TIMP1,0.11813199941129207,A3,STimage
29,GNAI2,-0.002574577641477985,A3,STimage
30,WDR73,0.07665187926972407,A3,STimage
31,UXS1,0.13146847750831087,A3,STimage
32,CNN2,0.16249386250570363,A3,STimage
33,C1QB,0.11447996942498041,A3,STimage
34,CCDC106,0.12680142561714036,A3,STimage
35,ARHGAP10,0.13010157640700482,A3,STimage
36,ATL2,0.016897697270578674,A3,STimage
37,UBL7,0.056346719470212074,A3,STimage
38,NDUFA12,0.19302299428418107,A3,STimage
39,PTRF,0.09490876354018263,A3,STimage
40,PPP1R1A,0.1229963191816788,A3,STimage
41,KAT6B,0.08141280309741158,A3,STimage
42,CORO1A,0.011439923501324776,A3,STimage
43,EZH2,0.20180885635170168,A3,STimage
44,CSF1,-0.05080510819019729,A3,STimage
45,CD79A,0.0952541441986978,A3,STimage
46,SDHB,0.23220746636636586,A3,STimage
47,GATC,0.07392392358529457,A3,STimage
48,TMEM160,0.1325619837942971,A3,STimage
49,UXT,0.08521097971216429,A3,STimage
50,ZNF787,0.11680235895974378,A3,STimage
51,ATF6B,0.2475590334025683,A3,STimage
52,SNRPD3,0.1283149024738586,A3,STimage
53,ZNF217,0.29774845084530854,A3,STimage
54,SLC35A2,0.11922887469376925,A3,STimage
55,MMP9,0.1585216523217033,A3,STimage
56,ECHDC2,0.1261869567561134,A3,STimage
57,PEX11G,0.00716929884408108,A3,STimage
58,SF3B4,0.054896570092832636,A3,STimage
59,SYDE1,0.06820414075040954,A3,STimage
60,IGKC,0.24127784873034308,A3,STimage
61,RASGRP2,-0.03966510095251378,A3,STimage
62,RND3,0.1549328120329881,A3,STimage
63,PNISR,-0.0023207583991227527,A3,STimage
64,HSPB1,0.17335904861838058,A3,STimage
65,UBR2,0.05881381820332749,A3,STimage
66,TESK1,0.050939611238513045,A3,STimage
67,STAMBP,0.13710649392987553,A3,STimage
68,DPYSL3,0.1210860253449002,A3,STimage
69,CPSF1,-0.03819144090794588,A3,STimage
70,ZMYND19,0.25555951542246574,A3,STimage
71,COMP,0.041687041668185564,A3,STimage
72,TBCA,0.14977341800690372,A3,STimage
73,PPHLN1,0.12673619978732667,A3,STimage
74,MYL6B,0.08971333800581847,A3,STimage
75,AHCY,0.18643104602957883,A3,STimage
76,TRAP1,0.19246206213382588,A3,STimage
77,R3HDM2,0.13827386045199935,A3,STimage
78,TMEM123,0.1522647175621548,A3,STimage
79,TOM1L2,0.06933827496804318,A3,STimage
80,VPS13D,0.1496437590133159,A3,STimage
81,CD3D,0.11859488829467559,A3,STimage
82,MID1IP1,0.1322386312820524,A3,STimage
83,DPP7,0.022544311242629445,A3,STimage
84,LTBP3,0.09884513396429763,A3,STimage
85,GANAB,0.15956243859687824,A3,STimage
86,HLA-DOA,0.04699433020141197,A3,STimage
87,FAM193B,0.12818334830596265,A3,STimage
88,BRPF1,0.06309115798153392,A3,STimage
89,ITGB6,0.045988388309678746,A3,STimage
90,GBP5,0.0030843278809867852,A3,STimage
91,CADM4,0.1269868997116029,A3,STimage
92,ARID1B,0.011757320058875463,A3,STimage
93,CEP250,0.02824084623484913,A3,STimage
94,PTRH1,-0.08700590151247158,A3,STimage
95,GPSM1,-0.07162806521604084,A3,STimage
96,DLG1,0.08234244500910888,A3,STimage
97,MLLT4,0.025682276620088353,A3,STimage
98,APBB2,0.011432788914184398,A3,STimage
99,C19orf24,-0.004342523665635787,A3,STimage
100,CCS,0.022147286751176283,A3,STimage
101,DHX16,0.10057756717064545,A3,STimage
102,CRACR2B,0.2235084997843459,A3,STimage
103,CRABP2,0.2542131594792375,A3,STimage
104,MEN1,0.06749365021992884,A3,STimage
105,ARHGEF40,0.04257556796046226,A3,STimage
106,NDUFV3,0.04641589691876306,A3,STimage
107,HMGB2,0.24466908719986127,A3,STimage
108,ZFPL1,0.08501279412967508,A3,STimage
109,POLR2E,-0.00743902798320429,A3,STimage
110,DAPK3,0.042479897975153676,A3,STimage
111,FAM213B,0.06452563348218544,A3,STimage
112,RNF135,0.24005620150180423,A3,STimage
113,FDPS,0.08721502350321035,A3,STimage
114,GPS1,0.12070012221520597,A3,STimage
115,DDAH1,0.16285273260118913,A3,STimage
116,CSF1R,0.12846307648651079,A3,STimage
117,CHCHD6,0.06420237565328625,A3,STimage
118,ARID3A,0.06865898356282836,A3,STimage
119,RABGAP1L,0.06862808064234469,A3,STimage
120,PHF11,0.032047383642373355,A3,STimage
121,IDH3G,0.00248116331466787,A3,STimage
122,SLC43A1,-0.008375231234081095,A3,STimage
123,PER1,0.0050984932436394905,A3,STimage
124,CORO7,0.0639104606980635,A3,STimage
