,Gene,Pearson correlation,Slide,Method
0,ISG15,0.09161173382258228,H2,STnet
1,PLA2G2D,0.09992526584793492,H2,STnet
2,CAMK2N1,-0.00552914736703774,H2,STnet
3,USP48,0.04367654493731452,H2,STnet
4,TCEA3,0.036836208749815906,H2,STnet
5,PNRC2,0.030883887268111213,H2,STnet
6,LDLRAP1,0.07961690705692806,H2,STnet
7,IFI6,0.051460832890927,H2,STnet
8,ZBTB8OS,0.14172726204780936,H2,STnet
9,RBBP4,-0.01401555175290694,H2,STnet
10,PSMB2,-0.03057467362529272,H2,STnet
11,GNL2,0.04026714281085108,H2,STnet
12,SF3A3,0.0862027530981858,H2,STnet
13,UTP11,-0.00614360079790611,H2,STnet
14,AKIRIN1,0.03906495210999916,H2,STnet
15,MFSD2A,0.23923704281404173,H2,STnet
16,CAP1,0.17493095426534427,H2,STnet
17,CTPS1,-0.07374880485256,H2,STnet
18,PPCS,0.19882830617844977,H2,STnet
19,PPIH,0.09534224031743964,H2,STnet
20,YBX1,0.004362592576476124,H2,STnet
21,EBNA1BP2,-0.10035942613811494,H2,STnet
22,CDC20,-0.06311185672831422,H2,STnet
23,PTPRF,0.20918493505786218,H2,STnet
24,KDM4A,0.04843997619425159,H2,STnet
25,EIF2B3,0.023785219162646563,H2,STnet
26,NASP,-0.061468304771593325,H2,STnet
27,GPBP1L1,-0.020271074813246245,H2,STnet
28,TSPAN1,0.0848196657332082,H2,STnet
29,RAD54L,0.07909230301586243,H2,STnet
30,LRRC41,0.058448759927823175,H2,STnet
31,UQCRH,-0.07372603749958807,H2,STnet
32,CMPK1,0.021769297427880727,H2,STnet
33,RNF11,0.03905242504401867,H2,STnet
34,TTC39A,0.01174308634959395,H2,STnet
35,TXNDC12,0.08351021859113847,H2,STnet
36,PRPF38A,-0.01866007931282831,H2,STnet
37,SCP2,0.17837511478121573,H2,STnet
38,C1orf123,-0.05423092564124464,H2,STnet
39,MAGOH,-0.04169367804322366,H2,STnet
40,NDC1,-0.13053965481309487,H2,STnet
41,HSPB11,-0.045659965138304816,H2,STnet
42,TMEM59,-0.038180542919336355,H2,STnet
43,SSBP3,-0.06666392896742357,H2,STnet
44,TACSTD2,0.05360585834193967,H2,STnet
45,MYSM1,0.07437871831631071,H2,STnet
46,TM2D1,0.05362644588617143,H2,STnet
47,PATJ,-0.04503038129907564,H2,STnet
48,USP1,-0.05181704550277474,H2,STnet
49,JAK1,0.016654951764492644,H2,STnet
50,LEPROT,-0.010979614400018059,H2,STnet
51,GNG12,0.027338176288453517,H2,STnet
52,SRSF11,-0.012140484166602577,H2,STnet
53,USP33,0.09285587401813725,H2,STnet
54,IFI44L,0.06670841669548543,H2,STnet
55,IFI44,0.06546345205006646,H2,STnet
56,GNG5,0.02885964977068176,H2,STnet
57,SEP15,0.06609941000664969,H2,STnet
58,LMO4,-0.23752398819323586,H2,STnet
59,GTF2B,0.0639401108524021,H2,STnet
60,GBP3,-0.02823458404073501,H2,STnet
61,GBP1,-0.039721057833713685,H2,STnet
62,GBP2,0.15570011399015418,H2,STnet
63,GBP5,-0.10052175817278317,H2,STnet
64,LRRC8B,0.023376319600643663,H2,STnet
65,LRRC8D,0.08338461432747184,H2,STnet
66,CDC7,0.07624924956533022,H2,STnet
67,GLMN,-0.09915116621280358,H2,STnet
68,MTF2,0.023726778975223736,H2,STnet
69,TMED5,0.018102529231224504,H2,STnet
70,CCDC18,-0.024485050878856232,H2,STnet
71,DR1,0.015289213268655514,H2,STnet
72,FNBP1L,-0.10453521546084223,H2,STnet
73,BCAR3,0.07367535573660086,H2,STnet
74,DNTTIP2,0.017807225045640997,H2,STnet
75,GCLM,0.06717978277650144,H2,STnet
76,ARHGAP29,-0.007351328506826974,H2,STnet
77,ABCD3,-0.09371904835251703,H2,STnet
78,CNN3,0.06003503768880378,H2,STnet
79,ALG14,0.034712857774513384,H2,STnet
80,TMEM56,-0.012095786911762598,H2,STnet
81,SNX7,0.019416832050644758,H2,STnet
82,VCAM1,-0.041085393105931525,H2,STnet
83,PSMA5,0.0009453015827071015,H2,STnet
84,GSTM3,0.060836459936955196,H2,STnet
85,CD53,0.06926866512891995,H2,STnet
86,ATP5F1,0.03326411648578546,H2,STnet
87,WDR3,0.025207435642052124,H2,STnet
88,PHGDH,0.0004477588951626177,H2,STnet
89,CTSS,-0.0622660345670781,H2,STnet
90,CTSK,0.059029842687736304,H2,STnet
91,SCNM1,0.07468040807803163,H2,STnet
92,S100A8,0.31214214858458245,H2,STnet
93,S100A14,-0.07266983211122276,H2,STnet
94,S100A1,0.009967214386515376,H2,STnet
95,CREB3L4,-0.06122488715200686,H2,STnet
96,CKS1B,-0.020423482875328844,H2,STnet
97,EFNA3,0.004732220738453631,H2,STnet
98,RIT1,0.10594244124008666,H2,STnet
99,CRABP2,-0.009818134401508962,H2,STnet
100,IFI16,0.008713489630438212,H2,STnet
101,USF1,-0.00021133591127896014,H2,STnet
102,OLFML2B,0.002173337565798731,H2,STnet
103,MPC2,-0.043750381472398174,H2,STnet
104,ATP1B1,-0.10304283609726565,H2,STnet
105,RABGAP1L,0.055667361159103944,H2,STnet
106,CACYBP,-0.021831813980690146,H2,STnet
107,XPR1,-0.051207888982358375,H2,STnet
108,LAMC1,-0.04603510766925771,H2,STnet
109,C1orf21,-0.04055590220303906,H2,STnet
110,TPR,0.06378035221979182,H2,STnet
111,PTPRC,0.020361251163432025,H2,STnet
112,UBE2T,0.02387361508390432,H2,STnet
113,NUCKS1,0.02427772058503269,H2,STnet
114,ATF3,0.037568335125473785,H2,STnet
115,CENPF,-0.035495939995678134,H2,STnet
116,KCTD3,-0.07715947300205844,H2,STnet
117,LYPLAL1,0.037488529169421886,H2,STnet
118,IARS2,0.04332676303096916,H2,STnet
119,CNIH4,0.01015548647565501,H2,STnet
120,NUP133,-0.07264444751133331,H2,STnet
121,ARID4B,-0.015578648408307128,H2,STnet
122,CHML,0.08097545413587638,H2,STnet
123,SCCPDH,-0.01876189006843639,H2,STnet
124,ATP5C1,-0.07554617743921485,H2,STnet
125,GATA3,0.21774173729182159,H2,STnet
126,FAM107B,0.0711172654782395,H2,STnet
127,HSPA14,-0.026203964547840648,H2,STnet
128,NEBL,0.06376683104763564,H2,STnet
129,BAMBI,-0.022660832400885872,H2,STnet
130,ARHGAP12,0.07103386440361684,H2,STnet
131,DKK1,-0.058865590151134295,H2,STnet
132,ZWINT,0.1321569230236015,H2,STnet
133,ANK3,-0.10249409193533117,H2,STnet
134,CDK1,0.07141959032594075,H2,STnet
135,HERC4,-0.09471509012216468,H2,STnet
136,SRGN,-0.010251557301786373,H2,STnet
137,H2AFY2,0.054826894112065164,H2,STnet
138,ADK,-0.05803305454933391,H2,STnet
139,DLG5,0.07321767807607629,H2,STnet
140,PLAC9,0.03512852094431474,H2,STnet
141,GHITM,0.07213925500236122,H2,STnet
142,SNCG,-0.02226582138538425,H2,STnet
143,ADIRF,-0.09902727713197029,H2,STnet
144,IFIT3,0.06958452661115763,H2,STnet
145,FRA10AC1,0.025589446393133188,H2,STnet
146,EXOSC1,0.13143564307139724,H2,STnet
147,SCD,-0.04579640019329326,H2,STnet
148,ARL3,0.05961755220720228,H2,STnet
149,ADD3,0.07516192905505373,H2,STnet
150,DUSP5,0.05893678392524914,H2,STnet
151,FAM204A,0.015185755644858549,H2,STnet
152,RGS10,0.043968531904839715,H2,STnet
153,NSMCE4A,0.039285709657542314,H2,STnet
154,OAT,-0.03740494286425968,H2,STnet
155,GLRX3,0.05638443134549669,H2,STnet
156,IFITM2,0.036315117218678694,H2,STnet
157,TRIM22,0.008863721297524597,H2,STnet
158,DKK3,0.038585798658085944,H2,STnet
159,SAA1,-0.02059787389758315,H2,STnet
160,TSG101,-0.08887601425952409,H2,STnet
161,SVIP,0.0657190058592446,H2,STnet
162,CAPRIN1,-0.0012372697112917068,H2,STnet
163,API5,-0.012298916781515502,H2,STnet
164,MTCH2,-0.00023585742677365192,H2,STnet
165,UBE2L6,0.07215818513296658,H2,STnet
166,MPEG1,0.11098552220152517,H2,STnet
167,MS4A7,0.029774776041819214,H2,STnet
168,TMEM258,-0.12855470086246729,H2,STnet
169,FEN1,0.039734706084102324,H2,STnet
170,PLA2G16,0.020272196387831617,H2,STnet
171,CST6,0.0643887592765981,H2,STnet
172,ALDH3B2,0.0033051222101564536,H2,STnet
173,TESMIN,-0.07029701435001298,H2,STnet
174,MRPL21,0.08126319917245248,H2,STnet
175,CCND1,-0.18919801057002641,H2,STnet
176,ORAOV1,0.03506318428227598,H2,STnet
177,ANO1,-0.014466651229666573,H2,STnet
178,FADD,0.09004263651685224,H2,STnet
179,CTTN,-0.02981668973160219,H2,STnet
180,PRSS23,0.06921156286113911,H2,STnet
181,BIRC3,-0.04587183661617671,H2,STnet
182,MMP1,0.007038672811100424,H2,STnet
183,CASP4,0.02712126303009379,H2,STnet
184,CD3D,0.003478751096101434,H2,STnet
185,THYN1,0.14581997093388094,H2,STnet
186,SCNN1A,-0.016188775726878695,H2,STnet
187,RIMKLB,-0.06854146059605805,H2,STnet
188,MAGOHB,-0.030846726072154333,H2,STnet
189,GPRC5A,,H2,STnet
190,MGP,0.06390141379764233,H2,STnet
191,C12orf60,0.08955531760166355,H2,STnet
192,LDHB,-0.02386595816976776,H2,STnet
193,ITPR2,-0.04775931428603225,H2,STnet
194,ZCRB1,-0.01305460034149382,H2,STnet
195,FAIM2,0.003240366876671981,H2,STnet
196,METTL7A,0.0045487531900219825,H2,STnet
197,NR4A1,0.14823829205553743,H2,STnet
198,KRT81,-0.04681151984001384,H2,STnet
199,KRT86,0.05613358428895609,H2,STnet
200,PPP1R1A,-0.054360189719654194,H2,STnet
201,MUCL1,0.11359690903940926,H2,STnet
202,NUP107,-0.032965943805367305,H2,STnet
203,LYZ,0.11489328792217728,H2,STnet
204,DUSP6,0.046612967261438,H2,STnet
205,ATP2B1,0.04161200421578621,H2,STnet
206,LUM,0.07120896323782387,H2,STnet
207,DCN,-0.005467535321835429,H2,STnet
208,EEA1,0.05189446004792265,H2,STnet
209,NTN4,0.09582297747365577,H2,STnet
210,TMPO,-0.1338623517991958,H2,STnet
211,ARL1,-0.1293101499373866,H2,STnet
212,CHPT1,-0.019863167781883975,H2,STnet
213,SYCP3,0.05282140085866057,H2,STnet
214,CCDC53,0.08985192157477699,H2,STnet
215,PWP1,0.06566699305638891,H2,STnet
216,TCTN1,-0.08853236084948035,H2,STnet
217,MAPKAPK5,0.14768177926413936,H2,STnet
218,OAS1,0.012544228471320223,H2,STnet
219,OAS2,0.005598443405194171,H2,STnet
220,TBX3,0.06436133277872878,H2,STnet
221,OASL,-0.07483946574700491,H2,STnet
222,ZNF664,-0.11624830569917893,H2,STnet
223,ZNF84,0.10163930714031517,H2,STnet
224,PSPC1,0.11520793507419115,H2,STnet
225,HMGB1,-0.12283029585562748,H2,STnet
226,DCLK1,0.003652352457392735,H2,STnet
227,MRPS31,0.08661985646270244,H2,STnet
228,DNAJC15,0.01822998425972623,H2,STnet
229,RNASEH2B,-0.003987002398957352,H2,STnet
230,COMMD6,0.11406453781694029,H2,STnet
231,FARP1,0.03177630008313781,H2,STnet
232,STK24,0.0662762270566994,H2,STnet
233,MCF2L,-0.01969160419191491,H2,STnet
