,Gene,Pearson correlation,Slide,Method
0,ISG15,0.21997448945542447,C2,STnet
1,PLA2G2D,-0.07924920296368394,C2,STnet
2,CAMK2N1,-0.022339328769319478,C2,STnet
3,USP48,0.055464884619909095,C2,STnet
4,TCEA3,-0.0688827255195467,C2,STnet
5,PNRC2,0.21681131471228637,C2,STnet
6,LDLRAP1,0.08998278493409227,C2,STnet
7,IFI6,0.19883979946502298,C2,STnet
8,ZBTB8OS,-0.08777941702465888,C2,STnet
9,RBBP4,0.1331601189972375,C2,STnet
10,PSMB2,0.16192418929538072,C2,STnet
11,GNL2,-0.024718720317303735,C2,STnet
12,SF3A3,0.22749597115039025,C2,STnet
13,UTP11,0.1146327787407558,C2,STnet
14,AKIRIN1,-0.1310006222097532,C2,STnet
15,MFSD2A,-0.017142718015691307,C2,STnet
16,CAP1,0.047763997544690344,C2,STnet
17,CTPS1,0.13335587429863074,C2,STnet
18,PPCS,-0.06845613667346158,C2,STnet
19,PPIH,0.013282826322778642,C2,STnet
20,YBX1,0.15512567415828377,C2,STnet
21,EBNA1BP2,0.17819100321070458,C2,STnet
22,CDC20,-0.27328512913399977,C2,STnet
23,PTPRF,-0.10759010475815814,C2,STnet
24,KDM4A,0.3801109647086037,C2,STnet
25,EIF2B3,0.2343171123325233,C2,STnet
26,NASP,-0.17503700186930715,C2,STnet
27,GPBP1L1,0.2278524311255624,C2,STnet
28,TSPAN1,-0.06619115455441053,C2,STnet
29,RAD54L,-0.11367356351341068,C2,STnet
30,LRRC41,-0.33143842260442963,C2,STnet
31,UQCRH,-0.19418765445058264,C2,STnet
32,CMPK1,0.3606908379754634,C2,STnet
33,RNF11,-0.021567907538879605,C2,STnet
34,TTC39A,-0.21420427340560655,C2,STnet
35,TXNDC12,-0.22434516827634457,C2,STnet
36,PRPF38A,0.06117193210043804,C2,STnet
37,SCP2,0.500312609942959,C2,STnet
38,C1orf123,0.08912052981255103,C2,STnet
39,MAGOH,0.13855813491639932,C2,STnet
40,NDC1,0.09589454739001382,C2,STnet
41,HSPB11,0.09849414929631273,C2,STnet
42,TMEM59,-0.24158595992366577,C2,STnet
43,SSBP3,0.36189650020830283,C2,STnet
44,TACSTD2,0.3405870647780925,C2,STnet
45,MYSM1,0.13149206481155626,C2,STnet
46,TM2D1,0.2211277396017684,C2,STnet
47,PATJ,0.03487280023534669,C2,STnet
48,USP1,-0.1298987442103831,C2,STnet
49,JAK1,-0.15071324347255155,C2,STnet
50,LEPROT,0.09156678849389235,C2,STnet
51,GNG12,0.10174019606964296,C2,STnet
52,SRSF11,-0.4482752616375277,C2,STnet
53,USP33,0.364450165586708,C2,STnet
54,IFI44L,-0.2995878137800479,C2,STnet
