,Gene,Pearson correlation,Slide,Method
0,ISG15,0.09829161364789529,D2,BLEEP
1,PLA2G2D,0.3376860081890691,D2,BLEEP
2,CAMK2N1,0.10515846161674967,D2,BLEEP
3,USP48,0.18775958624341035,D2,BLEEP
4,TCEA3,0.2792653195418598,D2,BLEEP
5,PNRC2,0.18881005055456163,D2,BLEEP
6,LDLRAP1,0.08440611553975995,D2,BLEEP
7,IFI6,0.17798033030874005,D2,BLEEP
8,ZBTB8OS,0.15102160392133834,D2,BLEEP
9,RBBP4,0.23948245845099292,D2,BLEEP
10,PSMB2,0.32575505771655516,D2,BLEEP
11,GNL2,0.22119499406239396,D2,BLEEP
12,SF3A3,0.13640742387176577,D2,BLEEP
13,UTP11,0.07369926861073611,D2,BLEEP
14,AKIRIN1,0.004653864140542141,D2,BLEEP
15,MFSD2A,0.23013784780648186,D2,BLEEP
16,CAP1,0.2813758917103798,D2,BLEEP
17,CTPS1,0.1976700553980916,D2,BLEEP
18,PPCS,0.12814455930071533,D2,BLEEP
19,PPIH,0.19427196448292597,D2,BLEEP
20,YBX1,0.10361512773926482,D2,BLEEP
21,EBNA1BP2,0.2823680004003017,D2,BLEEP
22,CDC20,0.19555281768485133,D2,BLEEP
23,PTPRF,0.4753749240359475,D2,BLEEP
24,KDM4A,0.10959447440086947,D2,BLEEP
25,EIF2B3,0.21014594342293555,D2,BLEEP
26,NASP,0.2544667048549339,D2,BLEEP
27,GPBP1L1,0.15115121480053384,D2,BLEEP
28,TSPAN1,0.015717007136459075,D2,BLEEP
29,RAD54L,0.17624196930596858,D2,BLEEP
30,LRRC41,0.10912905457351174,D2,BLEEP
31,UQCRH,0.3733472721169452,D2,BLEEP
32,CMPK1,0.10391508089516067,D2,BLEEP
33,RNF11,0.17952997620983696,D2,BLEEP
34,TTC39A,0.047793601255562944,D2,BLEEP
35,TXNDC12,0.10398251181044751,D2,BLEEP
36,PRPF38A,0.20487908473149838,D2,BLEEP
37,SCP2,0.07527041074119194,D2,BLEEP
38,C1orf123,0.16205633847537418,D2,BLEEP
39,MAGOH,0.20913294633410515,D2,BLEEP
40,NDC1,0.10998137809486372,D2,BLEEP
41,HSPB11,0.07631584394780505,D2,BLEEP
42,TMEM59,0.2953236935493881,D2,BLEEP
43,SSBP3,0.11410331769638085,D2,BLEEP
44,TACSTD2,0.5104708777660986,D2,BLEEP
45,MYSM1,0.07249927362406763,D2,BLEEP
46,TM2D1,-0.011155792011771892,D2,BLEEP
47,PATJ,-0.05875022370895862,D2,BLEEP
48,USP1,0.11002991135268379,D2,BLEEP
49,JAK1,-0.030947059175221545,D2,BLEEP
50,LEPROT,0.07592260497852023,D2,BLEEP
51,GNG12,0.10594733579805754,D2,BLEEP
52,SRSF11,0.17521306001763837,D2,BLEEP
53,USP33,-0.05103534208644509,D2,BLEEP
54,IFI44L,-0.010914752658216018,D2,BLEEP
