,Gene,Pearson correlation,Slide,Method
0,HPS6,0.09961182886740502,D2,STimage
1,TNC,0.2620683100232661,D2,STimage
2,NR1H2,0.09869991935047781,D2,STimage
3,NUP93,0.14645610596435846,D2,STimage
4,HNRNPUL2,0.41207289654192886,D2,STimage
5,MARS,0.22130745236670757,D2,STimage
6,SUGP1,0.19488153712893228,D2,STimage
7,DEAF1,0.1376791277612004,D2,STimage
8,WDR13,0.18881749381999466,D2,STimage
9,FLNA,0.09011561492560946,D2,STimage
10,ELN,-0.0026343453234105164,D2,STimage
11,MX2,-0.031101493802367486,D2,STimage
12,COQ4,0.14027950513357063,D2,STimage
13,LARP7,0.018525568470126447,D2,STimage
14,TXNDC17,0.3137757553370985,D2,STimage
15,MIIP,0.22405219217010186,D2,STimage
16,AQP1,0.0061858409458697,D2,STimage
17,POSTN,0.18224552727774973,D2,STimage
18,PSCA,0.19826781459992382,D2,STimage
19,FAM117A,-0.03646796172377989,D2,STimage
20,AKT1S1,0.38391531274654417,D2,STimage
21,DVL1,0.25790817187231746,D2,STimage
22,SPIN1,0.06352141633415195,D2,STimage
23,LUC7L,0.06397982944147776,D2,STimage
24,TTC31,0.07716905729659955,D2,STimage
25,CIR1,0.09717715852112978,D2,STimage
26,GAR1,0.24380279049471731,D2,STimage
27,RALGAPA2,0.04233002396717988,D2,STimage
28,TIMP1,0.3640915948520603,D2,STimage
29,GNAI2,0.1963004191446896,D2,STimage
30,WDR73,0.18528686222089888,D2,STimage
31,UXS1,0.24079894107074098,D2,STimage
32,CNN2,0.14500097929970895,D2,STimage
33,C1QB,0.38608067920684935,D2,STimage
34,CCDC106,0.062008982943067704,D2,STimage
35,ARHGAP10,-0.0256025515152774,D2,STimage
36,ATL2,0.1263552926254064,D2,STimage
37,UBL7,0.11458494319016045,D2,STimage
38,NDUFA12,0.1457791135229515,D2,STimage
39,PTRF,0.015879390554506705,D2,STimage
40,PPP1R1A,0.024737177991278624,D2,STimage
41,KAT6B,0.041120595652155326,D2,STimage
42,CORO1A,0.22031050723357043,D2,STimage
43,EZH2,0.2782349502119831,D2,STimage
44,CSF1,0.08765641186861932,D2,STimage
45,CD79A,0.06404831556678096,D2,STimage
46,SDHB,0.15350955860231003,D2,STimage
47,GATC,0.23552095829445174,D2,STimage
48,TMEM160,0.08697945187065113,D2,STimage
49,UXT,0.12601990166497673,D2,STimage
50,ZNF787,0.18771990619390308,D2,STimage
51,ATF6B,0.0481022768348758,D2,STimage
52,SNRPD3,0.24134939338106848,D2,STimage
53,ZNF217,0.29211445364692895,D2,STimage
54,SLC35A2,0.2760642040621689,D2,STimage
55,MMP9,0.14477774822958708,D2,STimage
56,ECHDC2,0.07511741905281873,D2,STimage
57,PEX11G,0.02511836352085883,D2,STimage
58,SF3B4,0.07404501967362595,D2,STimage
59,SYDE1,-0.023986915091016477,D2,STimage
60,IGKC,0.07557944801036534,D2,STimage
61,RASGRP2,0.187572607114497,D2,STimage
62,RND3,0.13325511704173112,D2,STimage
63,PNISR,0.030137139818031268,D2,STimage
64,HSPB1,0.3723244132041569,D2,STimage
65,UBR2,0.09071397381981253,D2,STimage
66,TESK1,0.061591627980132575,D2,STimage
67,STAMBP,0.23759538259468277,D2,STimage
68,DPYSL3,0.1333970000995457,D2,STimage
69,CPSF1,0.18836922682096252,D2,STimage
70,ZMYND19,0.25063785813490563,D2,STimage
71,COMP,-0.0971292070565107,D2,STimage
72,TBCA,0.30594137570971564,D2,STimage
73,PPHLN1,0.05456867377315234,D2,STimage
74,MYL6B,0.06332387553737741,D2,STimage
75,AHCY,0.16006344665631214,D2,STimage
76,TRAP1,0.23695078769669684,D2,STimage
77,R3HDM2,0.09637367732236105,D2,STimage
78,TMEM123,0.21742166809374935,D2,STimage
79,TOM1L2,0.19215839967731596,D2,STimage
80,VPS13D,0.12850649649114432,D2,STimage
81,CD3D,0.169402872448401,D2,STimage
82,MID1IP1,0.21340869521607406,D2,STimage
83,DPP7,0.1897242804632803,D2,STimage
84,LTBP3,0.09619763051488037,D2,STimage
85,GANAB,0.20747863444521106,D2,STimage
86,HLA-DOA,0.031192289649890372,D2,STimage
87,FAM193B,0.2672209821112953,D2,STimage
88,BRPF1,0.08639090511456891,D2,STimage
89,ITGB6,0.34363596996348433,D2,STimage
90,GBP5,0.126392306942456,D2,STimage
91,CADM4,0.2270067255718597,D2,STimage
92,ARID1B,0.04002296985284665,D2,STimage
93,CEP250,0.19037291755109473,D2,STimage
94,PTRH1,-0.04195903298118152,D2,STimage
95,GPSM1,0.16512433377769714,D2,STimage
96,DLG1,0.10712993059053312,D2,STimage
97,MLLT4,0.11812309617171553,D2,STimage
98,APBB2,0.04175179532891566,D2,STimage
99,C19orf24,0.11631640195762366,D2,STimage
