,Gene,Pearson correlation,Slide,Method
0,ISG15,0.0028066779346903638,H3,BLEEP
1,PLA2G2D,0.18790074448889874,H3,BLEEP
2,CAMK2N1,0.06912953237743591,H3,BLEEP
3,USP48,0.16131845444491916,H3,BLEEP
4,TCEA3,0.101305800444549,H3,BLEEP
5,PNRC2,0.16962431629019312,H3,BLEEP
6,LDLRAP1,0.28665481867024845,H3,BLEEP
7,IFI6,0.24298759295163327,H3,BLEEP
8,ZBTB8OS,0.08338151749344958,H3,BLEEP
9,RBBP4,0.1149886904271842,H3,BLEEP
10,PSMB2,0.3179248009713092,H3,BLEEP
11,GNL2,0.11784936638657618,H3,BLEEP
12,SF3A3,0.2571511876015006,H3,BLEEP
13,UTP11,0.2143188907650526,H3,BLEEP
14,AKIRIN1,0.10000535277530094,H3,BLEEP
15,MFSD2A,0.31614717674503556,H3,BLEEP
16,CAP1,0.3538868075509138,H3,BLEEP
17,CTPS1,0.2794654869992213,H3,BLEEP
18,PPCS,0.14601602248312437,H3,BLEEP
19,PPIH,0.1062134328371301,H3,BLEEP
20,YBX1,0.07956675877833294,H3,BLEEP
21,EBNA1BP2,0.4012916369893221,H3,BLEEP
22,CDC20,0.17893169608358137,H3,BLEEP
23,PTPRF,0.570269812275116,H3,BLEEP
24,KDM4A,0.36506918963953205,H3,BLEEP
25,EIF2B3,0.126870964666446,H3,BLEEP
26,NASP,0.5192784742651094,H3,BLEEP
27,GPBP1L1,0.28078550347696707,H3,BLEEP
28,TSPAN1,-0.04013217786232096,H3,BLEEP
29,RAD54L,0.2061020333968525,H3,BLEEP
30,LRRC41,0.20073705461706098,H3,BLEEP
31,UQCRH,0.23590505868640757,H3,BLEEP
32,CMPK1,0.13798015023373233,H3,BLEEP
33,RNF11,0.19765405206751416,H3,BLEEP
34,TTC39A,0.08280489803663907,H3,BLEEP
35,TXNDC12,0.2010887088821476,H3,BLEEP
36,PRPF38A,0.2566165869500348,H3,BLEEP
37,SCP2,0.37429433479128377,H3,BLEEP
38,C1orf123,0.026170024210484227,H3,BLEEP
39,MAGOH,0.43134438626017657,H3,BLEEP
40,NDC1,0.2898250514718905,H3,BLEEP
41,HSPB11,0.07352219400734371,H3,BLEEP
42,TMEM59,0.2809692742437244,H3,BLEEP
43,SSBP3,0.24016585484321876,H3,BLEEP
44,TACSTD2,0.4230894914165956,H3,BLEEP
45,MYSM1,0.10644405174203952,H3,BLEEP
46,TM2D1,0.09840564409706837,H3,BLEEP
47,PATJ,0.07168298213300717,H3,BLEEP
48,USP1,0.08038310417467598,H3,BLEEP
49,JAK1,0.16748570367710386,H3,BLEEP
50,LEPROT,0.05058998363447038,H3,BLEEP
51,GNG12,0.03347230506680997,H3,BLEEP
52,SRSF11,0.1831833146576236,H3,BLEEP
53,USP33,0.20087094930572383,H3,BLEEP
54,IFI44L,0.03808815279362936,H3,BLEEP
55,IFI44,0.14939680046591824,H3,BLEEP
56,GNG5,0.12502946213026495,H3,BLEEP
57,SEP15,0.17105543488064257,H3,BLEEP
58,LMO4,0.2716132103337783,H3,BLEEP
59,GTF2B,0.06644406940584079,H3,BLEEP
60,GBP3,0.1482999940863363,H3,BLEEP
61,GBP1,0.07391828307282347,H3,BLEEP
62,GBP2,0.12817956406267728,H3,BLEEP
63,GBP5,0.07393151418823499,H3,BLEEP
64,LRRC8B,0.08586076503213565,H3,BLEEP
65,LRRC8D,0.043413660330236775,H3,BLEEP
66,CDC7,0.008633999970713345,H3,BLEEP
67,GLMN,-0.007670888394740703,H3,BLEEP
68,MTF2,0.07195165037764104,H3,BLEEP
69,TMED5,0.16149488398914963,H3,BLEEP
70,CCDC18,0.11261619878552778,H3,BLEEP
71,DR1,0.10651465323770455,H3,BLEEP
72,FNBP1L,0.08170700528911906,H3,BLEEP
73,BCAR3,0.06521012825535805,H3,BLEEP
74,DNTTIP2,0.06511364737548445,H3,BLEEP
75,GCLM,0.10341476724588526,H3,BLEEP
76,ARHGAP29,0.30265947225604606,H3,BLEEP
77,ABCD3,0.2309880569677307,H3,BLEEP
78,CNN3,0.16988237774307113,H3,BLEEP
79,ALG14,0.1764674064752748,H3,BLEEP
80,TMEM56,0.004388973991757133,H3,BLEEP
81,SNX7,-0.0327761657579861,H3,BLEEP
82,VCAM1,0.08512094081078604,H3,BLEEP
83,PSMA5,0.23224931230505755,H3,BLEEP
84,GSTM3,-0.009261921722608058,H3,BLEEP
85,CD53,0.3712795935852248,H3,BLEEP
86,ATP5F1,0.22399262973755088,H3,BLEEP
87,WDR3,0.059954462726877655,H3,BLEEP
88,PHGDH,0.1687042013080119,H3,BLEEP
89,CTSS,0.2410996580559388,H3,BLEEP
90,CTSK,0.0978554811415322,H3,BLEEP
91,SCNM1,0.09003511409720444,H3,BLEEP
92,S100A8,0.24592865911575404,H3,BLEEP
93,S100A14,0.07445071919247427,H3,BLEEP
94,S100A1,0.29560363051316446,H3,BLEEP
95,CREB3L4,0.26700362137278194,H3,BLEEP
96,CKS1B,0.08816580198201329,H3,BLEEP
97,EFNA3,0.06842507678681907,H3,BLEEP
98,RIT1,0.09722984796994444,H3,BLEEP
99,CRABP2,0.3640344093524732,H3,BLEEP
100,IFI16,0.18849303930699843,H3,BLEEP
101,USF1,0.0059892010780048036,H3,BLEEP
102,OLFML2B,0.15195063184135552,H3,BLEEP
103,MPC2,0.028998562017676137,H3,BLEEP
104,ATP1B1,0.2204693062419559,H3,BLEEP
105,RABGAP1L,0.18624870459004356,H3,BLEEP
106,CACYBP,0.1534785389367292,H3,BLEEP
107,XPR1,-0.014542807987574144,H3,BLEEP
108,LAMC1,0.03245315031694587,H3,BLEEP
109,C1orf21,0.16104295265243906,H3,BLEEP
110,TPR,0.0743362784146491,H3,BLEEP
111,PTPRC,0.35197402647183085,H3,BLEEP
112,UBE2T,0.19853226185501338,H3,BLEEP
