,Gene,Pearson correlation,Slide,Method
0,ISG15,0.04016339168189487,H1,Hist2ST
1,PLA2G2D,0.12086685732917454,H1,Hist2ST
2,CAMK2N1,0.11664499028058789,H1,Hist2ST
3,USP48,0.13361666943393474,H1,Hist2ST
4,TCEA3,0.07231064554648224,H1,Hist2ST
5,PNRC2,0.18597376749201583,H1,Hist2ST
6,LDLRAP1,0.21172624331914267,H1,Hist2ST
7,IFI6,0.2385090110485052,H1,Hist2ST
8,ZBTB8OS,0.20084664730590054,H1,Hist2ST
9,RBBP4,0.1014046071631332,H1,Hist2ST
10,PSMB2,0.22405607278895423,H1,Hist2ST
11,GNL2,0.16600768021790346,H1,Hist2ST
12,SF3A3,0.27844378385823015,H1,Hist2ST
13,UTP11,0.21085591719162433,H1,Hist2ST
14,AKIRIN1,0.1589568853160449,H1,Hist2ST
15,MFSD2A,0.29922959145647043,H1,Hist2ST
16,CAP1,0.2234587184090009,H1,Hist2ST
17,CTPS1,0.20219533348058155,H1,Hist2ST
18,PPCS,0.255144424315985,H1,Hist2ST
19,PPIH,0.18319280734455523,H1,Hist2ST
20,YBX1,0.17081817147326145,H1,Hist2ST
21,EBNA1BP2,0.20470400134983036,H1,Hist2ST
22,CDC20,0.2439019461907254,H1,Hist2ST
23,PTPRF,0.38385551943988616,H1,Hist2ST
24,KDM4A,0.19875471498258823,H1,Hist2ST
25,EIF2B3,0.15509661003761405,H1,Hist2ST
26,NASP,0.4218327411575643,H1,Hist2ST
27,GPBP1L1,0.16449859756779223,H1,Hist2ST
28,TSPAN1,0.033495404575848965,H1,Hist2ST
29,RAD54L,0.1867568950521921,H1,Hist2ST
30,LRRC41,0.31083067419894683,H1,Hist2ST
31,UQCRH,0.24572283601911438,H1,Hist2ST
32,CMPK1,0.16904765643302216,H1,Hist2ST
33,RNF11,0.16155360094618756,H1,Hist2ST
34,TTC39A,0.1639890944219343,H1,Hist2ST
35,TXNDC12,0.27538223273553514,H1,Hist2ST
36,PRPF38A,0.25226313754375446,H1,Hist2ST
37,SCP2,0.1808538335280066,H1,Hist2ST
38,C1orf123,0.12177069708740937,H1,Hist2ST
39,MAGOH,0.25688552623132926,H1,Hist2ST
40,NDC1,0.20149095933065747,H1,Hist2ST
41,HSPB11,0.09613432359049698,H1,Hist2ST
42,TMEM59,0.23712576293368717,H1,Hist2ST
43,SSBP3,0.26724811906043766,H1,Hist2ST
44,TACSTD2,0.357327039169978,H1,Hist2ST
45,MYSM1,0.1771180883920495,H1,Hist2ST
46,TM2D1,0.21570743666775094,H1,Hist2ST
47,PATJ,0.09126409240662542,H1,Hist2ST
48,USP1,0.2301287589298931,H1,Hist2ST
49,JAK1,0.08979042987120861,H1,Hist2ST
50,LEPROT,0.17222653479158773,H1,Hist2ST
51,GNG12,-0.03605706357918971,H1,Hist2ST
52,SRSF11,0.28282263956671566,H1,Hist2ST
53,USP33,0.16378702978956375,H1,Hist2ST
54,IFI44L,0.10475844662176154,H1,Hist2ST
55,IFI44,0.14111929273594898,H1,Hist2ST
56,GNG5,0.22870183729061466,H1,Hist2ST
57,SEP15,0.14177166874251534,H1,Hist2ST
58,LMO4,0.14647684251586002,H1,Hist2ST
59,GTF2B,0.13894097938036232,H1,Hist2ST
60,GBP3,0.20599723375324064,H1,Hist2ST
61,GBP1,0.11426939429200808,H1,Hist2ST
62,GBP2,0.14460044096581742,H1,Hist2ST
63,GBP5,0.06684851514148524,H1,Hist2ST
64,LRRC8B,0.24033018682289617,H1,Hist2ST
65,LRRC8D,0.02713813313067056,H1,Hist2ST
66,CDC7,0.10000562529944623,H1,Hist2ST
67,GLMN,0.06482831665214725,H1,Hist2ST
68,MTF2,-0.03396559164465504,H1,Hist2ST
69,TMED5,0.050664602915251045,H1,Hist2ST
70,CCDC18,-0.05843342217843865,H1,Hist2ST
71,DR1,0.03608160746689172,H1,Hist2ST
72,FNBP1L,0.20123359786455597,H1,Hist2ST
73,BCAR3,0.12040624153295074,H1,Hist2ST
74,DNTTIP2,0.0838146171707396,H1,Hist2ST
75,GCLM,0.18118918748286716,H1,Hist2ST
76,ARHGAP29,0.2207586258766676,H1,Hist2ST
77,ABCD3,0.05727544687838806,H1,Hist2ST
78,CNN3,0.13271335696306286,H1,Hist2ST
79,ALG14,-0.03857919757622581,H1,Hist2ST
80,TMEM56,-0.025801984678821582,H1,Hist2ST
81,SNX7,0.16341374918321427,H1,Hist2ST
82,VCAM1,0.18103462512741159,H1,Hist2ST
83,PSMA5,0.19682379791875557,H1,Hist2ST
84,GSTM3,0.010817310688970436,H1,Hist2ST
85,CD53,0.2698628055848821,H1,Hist2ST
86,ATP5F1,0.1798712664835522,H1,Hist2ST
87,WDR3,0.033838027686192006,H1,Hist2ST
88,PHGDH,0.24200987227522483,H1,Hist2ST
89,CTSS,0.24459855496252897,H1,Hist2ST
90,CTSK,0.13818123997078363,H1,Hist2ST
91,SCNM1,0.14209903703607998,H1,Hist2ST
92,S100A8,0.3685998382957968,H1,Hist2ST
93,S100A14,0.05261320124752038,H1,Hist2ST
94,S100A1,-0.023434906894969642,H1,Hist2ST
95,CREB3L4,0.2828895044356044,H1,Hist2ST
96,CKS1B,0.0367417543695723,H1,Hist2ST
97,EFNA3,0.08072819783899876,H1,Hist2ST
98,RIT1,0.1233522991737073,H1,Hist2ST
99,CRABP2,0.2605279497166785,H1,Hist2ST
100,IFI16,0.16764804094927524,H1,Hist2ST
101,USF1,0.1630893548159644,H1,Hist2ST
102,OLFML2B,0.10072751446860287,H1,Hist2ST
103,MPC2,0.07569104867024445,H1,Hist2ST
104,ATP1B1,0.15233804981654225,H1,Hist2ST
105,RABGAP1L,0.16422880387358574,H1,Hist2ST
106,CACYBP,0.15088050487727728,H1,Hist2ST
