,Gene,Pearson correlation,Slide,Method
0,ISG15,0.15703003512420888,G1,Hist2ST
1,PLA2G2D,-0.054834548227477735,G1,Hist2ST
2,CAMK2N1,0.021496448780613117,G1,Hist2ST
3,USP48,0.10875742608124296,G1,Hist2ST
4,TCEA3,0.09111408349534353,G1,Hist2ST
5,PNRC2,0.0960293541613392,G1,Hist2ST
6,LDLRAP1,0.10456303256865991,G1,Hist2ST
7,IFI6,0.1950972597031312,G1,Hist2ST
8,ZBTB8OS,0.0980308121289529,G1,Hist2ST
9,RBBP4,0.17612424909708346,G1,Hist2ST
10,PSMB2,0.19968181566475257,G1,Hist2ST
11,GNL2,0.17976237078167373,G1,Hist2ST
12,SF3A3,0.15167631452915503,G1,Hist2ST
13,UTP11,0.02045677302552814,G1,Hist2ST
14,AKIRIN1,0.17229392690851714,G1,Hist2ST
15,MFSD2A,0.26568717280086096,G1,Hist2ST
16,CAP1,0.22622079563496367,G1,Hist2ST
17,CTPS1,0.04957895472709034,G1,Hist2ST
18,PPCS,0.07076551854931229,G1,Hist2ST
19,PPIH,0.0866023219349754,G1,Hist2ST
20,YBX1,0.08924985733701307,G1,Hist2ST
21,EBNA1BP2,0.1832815837151549,G1,Hist2ST
22,CDC20,0.12036202690323601,G1,Hist2ST
23,PTPRF,0.3169508053799693,G1,Hist2ST
24,KDM4A,0.06088408485012836,G1,Hist2ST
25,EIF2B3,0.07911081858766,G1,Hist2ST
26,NASP,0.15984864277099842,G1,Hist2ST
27,GPBP1L1,0.13400000598862633,G1,Hist2ST
28,TSPAN1,0.04938184418753109,G1,Hist2ST
29,RAD54L,-0.04374943588587746,G1,Hist2ST
30,LRRC41,0.09030892213861562,G1,Hist2ST
31,UQCRH,0.25145464453650024,G1,Hist2ST
32,CMPK1,0.17205359429004136,G1,Hist2ST
33,RNF11,0.16479800449579524,G1,Hist2ST
34,TTC39A,0.1326540873338203,G1,Hist2ST
35,TXNDC12,0.15027952883111584,G1,Hist2ST
36,PRPF38A,0.07213111849397338,G1,Hist2ST
37,SCP2,0.2366232842567293,G1,Hist2ST
38,C1orf123,0.17187017159798232,G1,Hist2ST
39,MAGOH,0.19543432404877475,G1,Hist2ST
40,NDC1,0.20119426129958518,G1,Hist2ST
41,HSPB11,0.1577765969144056,G1,Hist2ST
42,TMEM59,0.17608095994402534,G1,Hist2ST
43,SSBP3,0.15854551634621958,G1,Hist2ST
44,TACSTD2,0.2914082996351577,G1,Hist2ST
45,MYSM1,0.17627937895921295,G1,Hist2ST
