,Gene,Pearson correlation,Slide,Method
0,ISG15,0.10892099442228362,D3,BLEEP
1,PLA2G2D,0.25015687425454325,D3,BLEEP
2,CAMK2N1,0.4285657857040004,D3,BLEEP
3,USP48,0.13331804834732575,D3,BLEEP
4,TCEA3,0.4570092725080747,D3,BLEEP
5,PNRC2,0.2099576973645663,D3,BLEEP
6,LDLRAP1,0.05109158350846524,D3,BLEEP
7,IFI6,0.14462431930037778,D3,BLEEP
8,ZBTB8OS,0.1479911528706859,D3,BLEEP
9,RBBP4,0.2961428122169598,D3,BLEEP
10,PSMB2,0.34712690480387814,D3,BLEEP
11,GNL2,0.43308524784588825,D3,BLEEP
12,SF3A3,0.1513926782175765,D3,BLEEP
13,UTP11,0.12055301529099541,D3,BLEEP
14,AKIRIN1,0.07686445408619492,D3,BLEEP
15,MFSD2A,0.19792628074402452,D3,BLEEP
16,CAP1,0.5033208123018603,D3,BLEEP
17,CTPS1,0.1818548432033139,D3,BLEEP
18,PPCS,0.2234314076089212,D3,BLEEP
19,PPIH,0.25032418917329124,D3,BLEEP
20,YBX1,0.3219285598498442,D3,BLEEP
21,EBNA1BP2,0.43021773492335347,D3,BLEEP
22,CDC20,0.2808259714419147,D3,BLEEP
23,PTPRF,0.6295203607603362,D3,BLEEP
24,KDM4A,-0.0030653008250898753,D3,BLEEP
25,EIF2B3,0.12690554450666983,D3,BLEEP
26,NASP,0.2242975221898535,D3,BLEEP
27,GPBP1L1,0.22346642759901422,D3,BLEEP
28,TSPAN1,0.10157745829837664,D3,BLEEP
29,RAD54L,0.3773778988827316,D3,BLEEP
30,LRRC41,0.15347920206924306,D3,BLEEP
31,UQCRH,0.48910505765990153,D3,BLEEP
32,CMPK1,0.2633393099366896,D3,BLEEP
33,RNF11,0.21504678056969737,D3,BLEEP
34,TTC39A,0.22460331101774259,D3,BLEEP
35,TXNDC12,0.403473152085802,D3,BLEEP
36,PRPF38A,0.22949035667819087,D3,BLEEP
37,SCP2,0.31491049083273187,D3,BLEEP
38,C1orf123,0.07308156974241438,D3,BLEEP
39,MAGOH,0.19017355118638812,D3,BLEEP
40,NDC1,0.11408789243717164,D3,BLEEP
41,HSPB11,0.16806157105005115,D3,BLEEP
42,TMEM59,0.19678627235715296,D3,BLEEP
43,SSBP3,0.3286063128347257,D3,BLEEP
44,TACSTD2,0.7095414913716196,D3,BLEEP
45,MYSM1,0.05889719674224502,D3,BLEEP
46,TM2D1,0.18003102011717775,D3,BLEEP
47,PATJ,0.15510442843032987,D3,BLEEP
48,USP1,0.17791791640573412,D3,BLEEP
49,JAK1,0.1829705056721203,D3,BLEEP
50,LEPROT,0.10891872845991943,D3,BLEEP
51,GNG12,0.018738931071437478,D3,BLEEP
52,SRSF11,0.11441239886176723,D3,BLEEP
53,USP33,0.03508939390655902,D3,BLEEP
54,IFI44L,0.07644054257608335,D3,BLEEP
55,IFI44,0.038767253378738604,D3,BLEEP
56,GNG5,0.3029456389576903,D3,BLEEP
57,SEP15,0.23165172732026634,D3,BLEEP
58,LMO4,0.16027624304475357,D3,BLEEP
59,GTF2B,0.10654633837651602,D3,BLEEP
60,GBP3,-0.04175746577036841,D3,BLEEP
61,GBP1,0.24182952177689768,D3,BLEEP
62,GBP2,0.3061928515846062,D3,BLEEP
63,GBP5,0.1530129568336141,D3,BLEEP
64,LRRC8B,0.21574870256112583,D3,BLEEP
65,LRRC8D,0.008877148180798263,D3,BLEEP
66,CDC7,0.1446384411396116,D3,BLEEP
67,GLMN,0.1249803064040756,D3,BLEEP
68,MTF2,0.16538006494669819,D3,BLEEP
69,TMED5,0.22996277389685518,D3,BLEEP
70,CCDC18,-0.13115892620029587,D3,BLEEP
71,DR1,0.15413865702829782,D3,BLEEP
72,FNBP1L,0.40138661635382866,D3,BLEEP
73,BCAR3,0.24952959237281283,D3,BLEEP
74,DNTTIP2,0.26324395829307157,D3,BLEEP
75,GCLM,0.1358646071281112,D3,BLEEP
76,ARHGAP29,0.20624579444240723,D3,BLEEP
77,ABCD3,0.278845459205325,D3,BLEEP
78,CNN3,0.4223838520359592,D3,BLEEP
79,ALG14,0.27436868870909015,D3,BLEEP
80,TMEM56,0.3296885090607992,D3,BLEEP
81,SNX7,-0.013193924830998181,D3,BLEEP
82,VCAM1,0.2359703648189289,D3,BLEEP
83,PSMA5,0.38193981141733874,D3,BLEEP
84,GSTM3,0.04390092567233143,D3,BLEEP
85,CD53,-0.0057413887716825885,D3,BLEEP
86,ATP5F1,0.28233557849345275,D3,BLEEP
87,WDR3,0.19423739861741793,D3,BLEEP
88,PHGDH,0.1740900039324076,D3,BLEEP
89,CTSS,0.1345167454893556,D3,BLEEP
90,CTSK,0.2677899136352999,D3,BLEEP
91,SCNM1,0.2154236325844711,D3,BLEEP
92,S100A8,0.31211114663722084,D3,BLEEP
93,S100A14,0.6387925576610394,D3,BLEEP
94,S100A1,0.014883424539463631,D3,BLEEP
95,CREB3L4,0.5948726761401139,D3,BLEEP
96,CKS1B,0.3995503954045922,D3,BLEEP
97,EFNA3,0.540056339211395,D3,BLEEP
98,RIT1,0.49858610424284966,D3,BLEEP
99,CRABP2,0.670213482362837,D3,BLEEP
100,IFI16,0.031051695657971164,D3,BLEEP
101,USF1,-0.094212626173595,D3,BLEEP
102,OLFML2B,0.2083225939312817,D3,BLEEP
103,MPC2,0.3781941904852103,D3,BLEEP
104,ATP1B1,0.33326608249635264,D3,BLEEP
105,RABGAP1L,-0.00968841974648929,D3,BLEEP
106,CACYBP,0.414495737337708,D3,BLEEP
107,XPR1,0.2827566087091669,D3,BLEEP
108,LAMC1,0.021072580425166455,D3,BLEEP
109,C1orf21,0.2397822870743782,D3,BLEEP
110,TPR,0.11127666339866288,D3,BLEEP
111,PTPRC,0.09904991016410039,D3,BLEEP
112,UBE2T,0.38793978442108484,D3,BLEEP
113,NUCKS1,0.6042331015332504,D3,BLEEP
114,ATF3,0.08747289040790418,D3,BLEEP
115,CENPF,0.1982786720032806,D3,BLEEP
116,KCTD3,0.32952832170305807,D3,BLEEP
117,LYPLAL1,0.2611110250180986,D3,BLEEP
118,IARS2,0.4353240310567319,D3,BLEEP
119,CNIH4,0.49634806191457753,D3,BLEEP
120,NUP133,0.1686640279969328,D3,BLEEP
