,Gene,Pearson correlation,Slide,Method
0,ISG15,0.2059154770791538,A2,Hist2ST
1,PLA2G2D,0.0954075044984875,A2,Hist2ST
2,CAMK2N1,0.19360311874842254,A2,Hist2ST
3,USP48,0.09839010246824756,A2,Hist2ST
4,TCEA3,0.1483846482644624,A2,Hist2ST
5,PNRC2,0.07932798790458255,A2,Hist2ST
6,LDLRAP1,0.09605464775085559,A2,Hist2ST
7,IFI6,0.09963513485245093,A2,Hist2ST
8,ZBTB8OS,0.09346301022306178,A2,Hist2ST
9,RBBP4,0.034179387637335946,A2,Hist2ST
10,PSMB2,0.08408117373447618,A2,Hist2ST
11,GNL2,0.16109553877699,A2,Hist2ST
12,SF3A3,0.07853000872179819,A2,Hist2ST
13,UTP11,0.12025289559984094,A2,Hist2ST
14,AKIRIN1,0.1408624099021416,A2,Hist2ST
15,MFSD2A,0.04568049439961125,A2,Hist2ST
16,CAP1,0.14640406307297377,A2,Hist2ST
17,CTPS1,0.09659211437333803,A2,Hist2ST
18,PPCS,0.2262177095214999,A2,Hist2ST
19,PPIH,0.04986761077360914,A2,Hist2ST
20,YBX1,0.13339442932090156,A2,Hist2ST
21,EBNA1BP2,0.05685041921605331,A2,Hist2ST
22,CDC20,0.13475419227714747,A2,Hist2ST
23,PTPRF,0.18409486031801295,A2,Hist2ST
24,KDM4A,0.18902810066485815,A2,Hist2ST
25,EIF2B3,0.09763790506676917,A2,Hist2ST
26,NASP,0.22515598858877073,A2,Hist2ST
27,GPBP1L1,0.19988604052190712,A2,Hist2ST
28,TSPAN1,0.1304821197089739,A2,Hist2ST
29,RAD54L,0.026189834260985534,A2,Hist2ST
30,LRRC41,0.13204691426160212,A2,Hist2ST
31,UQCRH,0.2396708513340205,A2,Hist2ST
32,CMPK1,0.14042090458230053,A2,Hist2ST
33,RNF11,0.14767387669906815,A2,Hist2ST
34,TTC39A,0.16349957866899362,A2,Hist2ST
35,TXNDC12,0.12579407539077103,A2,Hist2ST
36,PRPF38A,0.000319884273033727,A2,Hist2ST
37,SCP2,0.2705203984606567,A2,Hist2ST
38,C1orf123,0.14607818891129792,A2,Hist2ST
39,MAGOH,0.25914727666946896,A2,Hist2ST
40,NDC1,0.17059550231706594,A2,Hist2ST
41,HSPB11,0.19840518880241392,A2,Hist2ST
42,TMEM59,0.22653704727481586,A2,Hist2ST
43,SSBP3,0.04593601794464813,A2,Hist2ST
44,TACSTD2,0.2968947072345573,A2,Hist2ST
45,MYSM1,-0.0042575447187876946,A2,Hist2ST
46,TM2D1,0.11981946027972405,A2,Hist2ST
47,PATJ,0.16800425649018558,A2,Hist2ST
48,USP1,0.12664103084682451,A2,Hist2ST
49,JAK1,0.005577645377535315,A2,Hist2ST
50,LEPROT,0.07744102541930346,A2,Hist2ST
51,GNG12,0.140609947634828,A2,Hist2ST
52,SRSF11,0.13610367112075955,A2,Hist2ST
53,USP33,0.19344312548134104,A2,Hist2ST
54,IFI44L,0.13218249489167877,A2,Hist2ST
55,IFI44,-0.018781046673567954,A2,Hist2ST
56,GNG5,0.16080604959418926,A2,Hist2ST
57,SEP15,0.03325868384728908,A2,Hist2ST
58,LMO4,0.1665427691286147,A2,Hist2ST
59,GTF2B,0.2144399599720434,A2,Hist2ST
60,GBP3,0.1292265883701885,A2,Hist2ST
61,GBP1,-0.013920465184765802,A2,Hist2ST
62,GBP2,0.05240231898292242,A2,Hist2ST
63,GBP5,0.05477657318264383,A2,Hist2ST
64,LRRC8B,0.20598684617681173,A2,Hist2ST
65,LRRC8D,-0.008023665700730057,A2,Hist2ST
66,CDC7,0.07058598810065818,A2,Hist2ST
67,GLMN,0.14776136998344003,A2,Hist2ST
68,MTF2,0.23631241265501562,A2,Hist2ST
69,TMED5,0.2363842916614694,A2,Hist2ST
70,CCDC18,0.12906541976099745,A2,Hist2ST
71,DR1,0.12036024683211843,A2,Hist2ST
72,FNBP1L,0.2048024007275782,A2,Hist2ST
73,BCAR3,0.184886868390151,A2,Hist2ST
74,DNTTIP2,0.2182059508427035,A2,Hist2ST
75,GCLM,0.21249988769879297,A2,Hist2ST
76,ARHGAP29,0.17558113406148054,A2,Hist2ST
77,ABCD3,0.29627681566862246,A2,Hist2ST
78,CNN3,0.1049066533131944,A2,Hist2ST
79,ALG14,0.22760601557782179,A2,Hist2ST
80,TMEM56,0.17635598045300505,A2,Hist2ST
81,SNX7,0.10315866422493973,A2,Hist2ST
82,VCAM1,0.04377731013280582,A2,Hist2ST
83,PSMA5,0.12800317670983474,A2,Hist2ST
84,GSTM3,0.08748631413790037,A2,Hist2ST
85,CD53,0.051021078345600046,A2,Hist2ST
86,ATP5F1,0.11483626495905964,A2,Hist2ST
87,WDR3,0.1555822099270367,A2,Hist2ST
88,PHGDH,0.07124487292067322,A2,Hist2ST
89,CTSS,0.2536765061453082,A2,Hist2ST
90,CTSK,0.06820413974546927,A2,Hist2ST
91,SCNM1,0.04658340296196953,A2,Hist2ST
92,S100A8,0.013031271945728,A2,Hist2ST
93,S100A14,0.011219225140653488,A2,Hist2ST
94,S100A1,0.1646644005913112,A2,Hist2ST
95,CREB3L4,0.11948042133223749,A2,Hist2ST
96,CKS1B,0.11899955398577966,A2,Hist2ST
97,EFNA3,0.1436073768086376,A2,Hist2ST
98,RIT1,0.12724082273109705,A2,Hist2ST
99,CRABP2,0.2882235206152276,A2,Hist2ST
100,IFI16,0.16712505900689856,A2,Hist2ST
101,USF1,0.001269358569627451,A2,Hist2ST
102,OLFML2B,0.0012319854471022247,A2,Hist2ST
103,MPC2,0.17914044073610763,A2,Hist2ST
104,ATP1B1,0.05451706680053861,A2,Hist2ST
105,RABGAP1L,0.09882538325298498,A2,Hist2ST
106,CACYBP,0.08955255574617095,A2,Hist2ST
107,XPR1,-0.05318740533401496,A2,Hist2ST
108,LAMC1,-0.09084456665240416,A2,Hist2ST
109,C1orf21,0.1874592850752081,A2,Hist2ST
110,TPR,0.13636761144026216,A2,Hist2ST
111,PTPRC,0.06280470825784583,A2,Hist2ST
112,UBE2T,0.18448417542174533,A2,Hist2ST
113,NUCKS1,0.1219780188598138,A2,Hist2ST
114,ATF3,0.19418367431664324,A2,Hist2ST
115,CENPF,0.20023536492640562,A2,Hist2ST
116,KCTD3,0.03889657140084567,A2,Hist2ST
117,LYPLAL1,0.19298640335738138,A2,Hist2ST
118,IARS2,0.20179976201858257,A2,Hist2ST
119,CNIH4,0.12660123393045125,A2,Hist2ST
120,NUP133,0.059210161790801574,A2,Hist2ST
121,ARID4B,0.0646162323163271,A2,Hist2ST
122,CHML,0.13000332300102652,A2,Hist2ST
123,SCCPDH,0.25797766380956133,A2,Hist2ST
124,ATP5C1,0.06773577633514156,A2,Hist2ST
125,GATA3,0.2484212653331467,A2,Hist2ST
126,FAM107B,0.06473129438894648,A2,Hist2ST
127,HSPA14,0.1472102290949283,A2,Hist2ST
128,NEBL,0.055535853856896016,A2,Hist2ST
129,BAMBI,0.09441055410947446,A2,Hist2ST
130,ARHGAP12,0.07511336035543292,A2,Hist2ST
131,DKK1,0.08595166478064986,A2,Hist2ST
132,ZWINT,0.004052973729896818,A2,Hist2ST
133,ANK3,0.08317827257897588,A2,Hist2ST
134,CDK1,0.1827813787040476,A2,Hist2ST
135,HERC4,0.08065991999955652,A2,Hist2ST
136,SRGN,0.015453173569495646,A2,Hist2ST
137,H2AFY2,0.1971541694571649,A2,Hist2ST
138,ADK,0.14568158827079222,A2,Hist2ST
139,DLG5,0.06423494781454003,A2,Hist2ST
140,PLAC9,-0.010838396538529443,A2,Hist2ST
141,GHITM,0.07282077176591806,A2,Hist2ST
142,SNCG,-0.04017500008576539,A2,Hist2ST
143,ADIRF,0.21980022605082566,A2,Hist2ST
144,IFIT3,0.09907829379350286,A2,Hist2ST
145,FRA10AC1,0.16523358563472748,A2,Hist2ST
146,EXOSC1,0.13890418305171676,A2,Hist2ST
147,SCD,0.19670032829572326,A2,Hist2ST
148,ARL3,0.0923508450652273,A2,Hist2ST
149,ADD3,0.13619696357272476,A2,Hist2ST
150,DUSP5,-0.027183716732503457,A2,Hist2ST
151,FAM204A,-0.016738868837522076,A2,Hist2ST
152,RGS10,0.06530351301451894,A2,Hist2ST
153,NSMCE4A,0.12434815641709805,A2,Hist2ST
154,OAT,0.26181607932449286,A2,Hist2ST
155,GLRX3,0.02284575906293127,A2,Hist2ST
156,IFITM2,0.0007080833443715087,A2,Hist2ST
157,TRIM22,0.06891240477378688,A2,Hist2ST
158,DKK3,0.04263672283807652,A2,Hist2ST
159,SAA1,-0.032091228701583326,A2,Hist2ST
160,TSG101,0.13233765503710698,A2,Hist2ST
161,SVIP,0.140905393510718,A2,Hist2ST
162,CAPRIN1,0.05177299812686468,A2,Hist2ST
163,API5,0.14703869717222273,A2,Hist2ST
164,MTCH2,0.19063554282382736,A2,Hist2ST
165,UBE2L6,0.07651924311983666,A2,Hist2ST
166,MPEG1,0.061497880038791586,A2,Hist2ST
167,MS4A7,0.16771004425206976,A2,Hist2ST
168,TMEM258,0.1569516552486251,A2,Hist2ST
169,FEN1,0.08714739342437394,A2,Hist2ST
170,PLA2G16,-0.0062735300718671505,A2,Hist2ST
171,CST6,-0.06961589893209733,A2,Hist2ST
172,ALDH3B2,0.02189678399534343,A2,Hist2ST
173,TESMIN,0.09618111574419691,A2,Hist2ST
174,MRPL21,0.11782293642383465,A2,Hist2ST
175,CCND1,0.17514012345970215,A2,Hist2ST
176,ORAOV1,0.0888603378398803,A2,Hist2ST
177,ANO1,0.16726511732296057,A2,Hist2ST
178,FADD,0.13938679205951807,A2,Hist2ST
179,CTTN,0.19096642933512875,A2,Hist2ST
180,PRSS23,0.004595361066272421,A2,Hist2ST
181,BIRC3,0.04452431751357748,A2,Hist2ST
182,MMP1,-0.006941077801208673,A2,Hist2ST
183,CASP4,0.02092892671545961,A2,Hist2ST
184,CD3D,0.04062662308186073,A2,Hist2ST
185,THYN1,0.08606143867935404,A2,Hist2ST
186,SCNN1A,-0.03569237659590252,A2,Hist2ST
187,RIMKLB,0.08510172432247902,A2,Hist2ST
188,MAGOHB,0.09144654357060777,A2,Hist2ST
189,GPRC5A,0.12440809999670113,A2,Hist2ST
190,MGP,0.21651560004113599,A2,Hist2ST
191,C12orf60,0.1501467830653244,A2,Hist2ST
192,LDHB,0.19781404747588893,A2,Hist2ST
193,ITPR2,0.09484760130610186,A2,Hist2ST
194,ZCRB1,0.171722378899919,A2,Hist2ST
195,FAIM2,-0.06956880042758104,A2,Hist2ST
196,METTL7A,0.07981702805806476,A2,Hist2ST
197,NR4A1,0.10286431560936807,A2,Hist2ST
198,KRT81,0.1512785820399323,A2,Hist2ST
199,KRT86,-0.0022935336116524253,A2,Hist2ST
200,PPP1R1A,0.06881756433249493,A2,Hist2ST
201,MUCL1,0.3353114919967137,A2,Hist2ST
202,NUP107,0.15098437770254894,A2,Hist2ST
203,LYZ,0.1619443146177116,A2,Hist2ST
204,DUSP6,0.12561778695871736,A2,Hist2ST
205,ATP2B1,0.1476604553781038,A2,Hist2ST
206,LUM,0.08498921426652845,A2,Hist2ST
207,DCN,0.07217643262477222,A2,Hist2ST
208,EEA1,0.1627469860673238,A2,Hist2ST
209,NTN4,0.2809467232612095,A2,Hist2ST
210,TMPO,0.15720754381880486,A2,Hist2ST
211,ARL1,0.14911173437351732,A2,Hist2ST
212,CHPT1,0.009131969012784178,A2,Hist2ST
213,SYCP3,0.027562517712848456,A2,Hist2ST
214,CCDC53,0.09458593321915124,A2,Hist2ST
215,PWP1,0.050962288920147425,A2,Hist2ST
216,TCTN1,-0.020025958575301206,A2,Hist2ST
217,MAPKAPK5,0.10762576703544688,A2,Hist2ST
218,OAS1,0.06853442808137916,A2,Hist2ST
219,OAS2,-0.01328713776690859,A2,Hist2ST
220,TBX3,0.18765917660975603,A2,Hist2ST
221,OASL,-0.03898496348763346,A2,Hist2ST
222,ZNF664,0.1839104047775948,A2,Hist2ST
223,ZNF84,0.02975820765824895,A2,Hist2ST
224,PSPC1,0.08470933782786529,A2,Hist2ST
225,HMGB1,0.13377070622274012,A2,Hist2ST
226,DCLK1,0.0669336821037429,A2,Hist2ST
227,MRPS31,0.0266159937030166,A2,Hist2ST
228,DNAJC15,0.2419044165286663,A2,Hist2ST
229,RNASEH2B,0.07638357051084187,A2,Hist2ST
230,COMMD6,0.17837529595277524,A2,Hist2ST
231,FARP1,0.13578069341843862,A2,Hist2ST
232,STK24,0.0990909797961694,A2,Hist2ST
233,MCF2L,0.13890666028305793,A2,Hist2ST
234,NGDN,-0.006867078587072584,A2,Hist2ST
235,RABGGTA,0.05395980723246094,A2,Hist2ST
236,SCFD1,0.058460276544338635,A2,Hist2ST
237,BAZ1A,-0.03588773609741014,A2,Hist2ST
238,KLHDC2,0.08010556806776786,A2,Hist2ST
239,PSMC6,0.18738462114752863,A2,Hist2ST
240,PSMA3,0.2061112848274642,A2,Hist2ST
241,PCNX4,0.11614711937909335,A2,Hist2ST
242,DHRS7,0.12637624340768733,A2,Hist2ST
243,MTHFD1,0.15831045283384318,A2,Hist2ST
244,FUT8,0.0179728680476124,A2,Hist2ST
245,COQ6,0.14240104174962329,A2,Hist2ST
246,AC005480.1,0.05575721514559365,A2,Hist2ST
247,FOS,0.22238884556825125,A2,Hist2ST
248,ZC3H14,0.08243674849230331,A2,Hist2ST
249,UBR7,0.0639549052775627,A2,Hist2ST
250,IFI27L2,0.02357412608654243,A2,Hist2ST
251,IGHG4,0.009136501228604144,A2,Hist2ST
252,APBA2,0.03912522121176949,A2,Hist2ST
253,EMC4,0.18988115051478757,A2,Hist2ST
254,NUSAP1,0.1016204956017624,A2,Hist2ST
255,TUBGCP4,0.05902873468588207,A2,Hist2ST
256,TP53BP1,0.03984008115632806,A2,Hist2ST
257,SPG11,-0.007535115210450449,A2,Hist2ST
258,MYEF2,0.12712786215087146,A2,Hist2ST
259,TMOD3,0.08641057741754013,A2,Hist2ST
260,LEO1,0.13663118389140866,A2,Hist2ST
261,MYO5C,0.1351730769732866,A2,Hist2ST
262,ARPP19,0.07903561455715502,A2,Hist2ST
263,ADAM10,0.20596874212781102,A2,Hist2ST
264,CCNB2,0.07977765314358419,A2,Hist2ST
265,GTF2A2,0.18752471791588696,A2,Hist2ST
266,VPS13C,0.007744582025306267,A2,Hist2ST
267,C2CD4A,0.07237535842431499,A2,Hist2ST
268,TPM1,0.00248321928123061,A2,Hist2ST
269,FAM96A,0.11525431025980072,A2,Hist2ST
270,KIAA0101,0.17545567730869388,A2,Hist2ST
271,CILP,0.06408194443692061,A2,Hist2ST
272,ITGA11,0.026907697054523668,A2,Hist2ST
273,UACA,0.023499414497300003,A2,Hist2ST
274,RCN2,0.14321903790938495,A2,Hist2ST
275,PSTPIP1,0.07569594073784996,A2,Hist2ST
276,LINGO1,0.021985042903201024,A2,Hist2ST
277,MESDC1,0.09539709646563943,A2,Hist2ST
278,ISG20,0.18489624349931988,A2,Hist2ST
279,PRC1,0.028365243457486394,A2,Hist2ST
280,SNRPA1,0.1886775269622129,A2,Hist2ST
281,SBK1,-0.017906332501850777,A2,Hist2ST
282,MT1G,0.07769339409879944,A2,Hist2ST
283,NUP93,0.09311737133873264,A2,Hist2ST
284,CX3CL1,0.23904048250188217,A2,Hist2ST
