,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.08030310215317318,D1,His2gene
1,PLA2G2D,-0.01789749155261392,D1,His2gene
2,CAMK2N1,0.18422136447769716,D1,His2gene
3,USP48,0.09006795825606118,D1,His2gene
4,TCEA3,0.1385496872800555,D1,His2gene
5,PNRC2,0.1616530728008569,D1,His2gene
6,LDLRAP1,0.10663064663740707,D1,His2gene
7,IFI6,0.011310651719490517,D1,His2gene
8,ZBTB8OS,0.10185405333908296,D1,His2gene
9,RBBP4,0.13311019872840896,D1,His2gene
10,PSMB2,0.19647776759889274,D1,His2gene
11,GNL2,0.13208643946050125,D1,His2gene
12,SF3A3,-0.037170520742314264,D1,His2gene
13,UTP11,0.12332067114214991,D1,His2gene
14,AKIRIN1,-0.013766409505798143,D1,His2gene
15,MFSD2A,0.24795056358109796,D1,His2gene
16,CAP1,0.16428162519934658,D1,His2gene
17,CTPS1,0.04055434808964812,D1,His2gene
18,PPCS,0.18241831628996952,D1,His2gene
19,PPIH,0.12559586935923234,D1,His2gene
20,YBX1,0.08192193685552253,D1,His2gene
21,EBNA1BP2,0.14571723553929755,D1,His2gene
22,CDC20,0.048666607039303963,D1,His2gene
23,PTPRF,0.22533454526307897,D1,His2gene
24,KDM4A,0.0045515053966776655,D1,His2gene
25,EIF2B3,-0.029423040431328026,D1,His2gene
26,NASP,0.2597904910386588,D1,His2gene
27,GPBP1L1,0.18572760849654404,D1,His2gene
28,TSPAN1,0.10050745715394568,D1,His2gene
29,RAD54L,0.09514696263669177,D1,His2gene
30,LRRC41,0.18859814527216745,D1,His2gene
31,UQCRH,0.31525424540106234,D1,His2gene
32,CMPK1,0.2737222804026884,D1,His2gene
33,RNF11,0.03970481939507558,D1,His2gene
34,TTC39A,0.13164526641600244,D1,His2gene
35,TXNDC12,0.22256751492175114,D1,His2gene
36,PRPF38A,0.08432166050573624,D1,His2gene
37,SCP2,0.24134613637360527,D1,His2gene
38,C1orf123,0.07813936035966695,D1,His2gene
39,MAGOH,0.2132643384467961,D1,His2gene
40,NDC1,0.026487938070732745,D1,His2gene
41,HSPB11,0.142398373718359,D1,His2gene
42,TMEM59,0.22484154955573138,D1,His2gene
43,SSBP3,0.11965206400665455,D1,His2gene
44,TACSTD2,0.4346485577371547,D1,His2gene
45,MYSM1,0.07407729557190348,D1,His2gene
46,TM2D1,0.20264849697548964,D1,His2gene
47,PATJ,0.07983993206164454,D1,His2gene
48,USP1,0.1043244711309646,D1,His2gene
49,JAK1,0.07913713693875828,D1,His2gene
50,LEPROT,0.12194096948003737,D1,His2gene
51,GNG12,0.04740827747666722,D1,His2gene
52,SRSF11,0.1025988473252947,D1,His2gene
53,USP33,0.049729208673832105,D1,His2gene
54,IFI44L,-0.014724929375301527,D1,His2gene
55,IFI44,0.056215615296137764,D1,His2gene
56,GNG5,0.19851798611958746,D1,His2gene
57,SEP15,0.11927871094944444,D1,His2gene
58,LMO4,-0.055725278507680505,D1,His2gene
59,GTF2B,0.057009954622319045,D1,His2gene
60,GBP3,0.06029221360984942,D1,His2gene
