,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.021731306311932458,B5,Hist2ST
1,PLA2G2D,0.005494787229917289,B5,Hist2ST
2,CAMK2N1,0.20893736581973013,B5,Hist2ST
3,USP48,0.21046433966913558,B5,Hist2ST
4,TCEA3,0.43089761283799466,B5,Hist2ST
5,PNRC2,0.4326023159932779,B5,Hist2ST
6,LDLRAP1,0.18773113531544214,B5,Hist2ST
7,IFI6,0.3647478184577371,B5,Hist2ST
8,ZBTB8OS,0.2810011376099876,B5,Hist2ST
9,RBBP4,0.4703322999705052,B5,Hist2ST
10,PSMB2,0.464500842076182,B5,Hist2ST
11,GNL2,0.3321197662104974,B5,Hist2ST
12,SF3A3,0.2238096957792986,B5,Hist2ST
13,UTP11,0.2907715596140153,B5,Hist2ST
14,AKIRIN1,0.20348273372766235,B5,Hist2ST
15,MFSD2A,0.17142460083159583,B5,Hist2ST
16,CAP1,0.29184505472878935,B5,Hist2ST
17,CTPS1,0.16636032724403813,B5,Hist2ST
18,PPCS,0.2351234076825349,B5,Hist2ST
19,PPIH,0.21741935079414826,B5,Hist2ST
20,YBX1,0.31031900664408874,B5,Hist2ST
21,EBNA1BP2,0.3337274027193996,B5,Hist2ST
22,CDC20,0.33000456982254944,B5,Hist2ST
23,PTPRF,0.33739360974174504,B5,Hist2ST
24,KDM4A,0.3334052379655828,B5,Hist2ST
25,EIF2B3,0.3143124742025678,B5,Hist2ST
26,NASP,0.22853218136746567,B5,Hist2ST
27,GPBP1L1,0.24777137357019047,B5,Hist2ST
28,TSPAN1,0.2511659928975335,B5,Hist2ST
29,RAD54L,0.21324287447640056,B5,Hist2ST
30,LRRC41,0.4539364808408439,B5,Hist2ST
31,UQCRH,0.4887956771050325,B5,Hist2ST
32,CMPK1,0.3961767063698328,B5,Hist2ST
33,RNF11,0.48075877051735316,B5,Hist2ST
34,TTC39A,0.444770262857647,B5,Hist2ST
35,TXNDC12,0.40720557435085025,B5,Hist2ST
36,PRPF38A,0.2211190520780296,B5,Hist2ST
37,SCP2,0.33180385264973056,B5,Hist2ST
38,C1orf123,0.23218356864558493,B5,Hist2ST
39,MAGOH,0.38361282933297475,B5,Hist2ST
40,NDC1,0.19571012785817463,B5,Hist2ST
41,HSPB11,0.3436944999574601,B5,Hist2ST
42,TMEM59,0.42450191718764463,B5,Hist2ST
43,SSBP3,0.36517118417466354,B5,Hist2ST
44,TACSTD2,0.37677862511070986,B5,Hist2ST
45,MYSM1,0.16073224404234326,B5,Hist2ST
46,TM2D1,0.32768093463354375,B5,Hist2ST
47,PATJ,0.15416730983160698,B5,Hist2ST
48,USP1,0.358179914048192,B5,Hist2ST
49,JAK1,0.29667476531409565,B5,Hist2ST
50,LEPROT,0.34917107362777167,B5,Hist2ST
51,GNG12,0.20305567844190603,B5,Hist2ST
52,SRSF11,0.30311909134264087,B5,Hist2ST
53,USP33,0.2852898258672402,B5,Hist2ST
54,IFI44L,0.1093126024748386,B5,Hist2ST
55,IFI44,0.4034492371535453,B5,Hist2ST
56,GNG5,0.4177601406122439,B5,Hist2ST
57,SEP15,0.48815706041889456,B5,Hist2ST
58,LMO4,0.25854491145970704,B5,Hist2ST
59,GTF2B,0.1547912041154489,B5,Hist2ST
60,GBP3,0.40904648160713497,B5,Hist2ST
61,GBP1,0.46922886342872494,B5,Hist2ST
62,GBP2,0.3462371540198329,B5,Hist2ST
63,GBP5,0.2767264488422945,B5,Hist2ST
64,LRRC8B,0.19632294172035125,B5,Hist2ST
65,LRRC8D,0.1422222809224751,B5,Hist2ST
66,CDC7,0.14007375748252485,B5,Hist2ST
67,GLMN,0.1282179809081625,B5,Hist2ST
68,MTF2,0.1408384896843214,B5,Hist2ST
69,TMED5,0.26075892032578857,B5,Hist2ST
70,CCDC18,0.13666403678091543,B5,Hist2ST
71,DR1,0.1846021505991869,B5,Hist2ST
72,FNBP1L,0.3462120623602586,B5,Hist2ST
73,BCAR3,0.2527505083982929,B5,Hist2ST
74,DNTTIP2,0.19253342662204032,B5,Hist2ST
75,GCLM,0.25506612014953306,B5,Hist2ST
76,ARHGAP29,0.16685866181329434,B5,Hist2ST
77,ABCD3,0.4280400340938506,B5,Hist2ST
78,CNN3,0.39476579818605695,B5,Hist2ST
79,ALG14,0.20279023214243647,B5,Hist2ST
80,TMEM56,0.06232016521260293,B5,Hist2ST
81,SNX7,0.10694484694646472,B5,Hist2ST
82,VCAM1,0.3683549008807946,B5,Hist2ST
83,PSMA5,0.4576530569839441,B5,Hist2ST
84,GSTM3,0.24787940340426368,B5,Hist2ST
85,CD53,0.3597436877330217,B5,Hist2ST
86,ATP5F1,0.4857401204681656,B5,Hist2ST
87,WDR3,0.2606818740299123,B5,Hist2ST
88,PHGDH,0.13200398828920595,B5,Hist2ST
