,Gene,Pearson correlation,Slide,Method
0,HPS6,-0.04022143149916258,E1,STimage
1,TNC,0.10688470093426834,E1,STimage
2,NR1H2,-0.006932897546655035,E1,STimage
3,NUP93,-0.007086311944739405,E1,STimage
4,HNRNPUL2,0.04401875691938622,E1,STimage
5,MARS,0.062195949040701026,E1,STimage
6,SUGP1,0.016831492231757998,E1,STimage
7,DEAF1,-0.01964426182312415,E1,STimage
8,WDR13,-0.014914747199056746,E1,STimage
9,FLNA,-0.0042910122022761866,E1,STimage
10,ELN,0.07134695357301757,E1,STimage
11,MX2,-0.013030468915389193,E1,STimage
12,COQ4,-0.015633495835567383,E1,STimage
13,LARP7,0.002508608434142953,E1,STimage
14,TXNDC17,-0.019821328412850028,E1,STimage
15,MIIP,-0.029544406372866597,E1,STimage
16,AQP1,0.028229148964301,E1,STimage
17,POSTN,-0.009367559120404564,E1,STimage
18,PSCA,0.0811204842679457,E1,STimage
19,FAM117A,0.0073092513469661,E1,STimage
20,AKT1S1,0.11888509406134366,E1,STimage
21,DVL1,-0.016477539281490244,E1,STimage
22,SPIN1,-0.0013146501891609515,E1,STimage
23,LUC7L,-0.03667379698281352,E1,STimage
24,TTC31,-0.0037679460825391898,E1,STimage
25,CIR1,0.03369404144642009,E1,STimage
26,GAR1,0.030762985305945484,E1,STimage
27,RALGAPA2,0.08659749419830882,E1,STimage
28,TIMP1,0.07069409968985284,E1,STimage
29,GNAI2,0.07229776618686816,E1,STimage
30,WDR73,0.065205620596165,E1,STimage
31,UXS1,0.07188342469207855,E1,STimage
32,CNN2,-0.024658156448676843,E1,STimage
33,C1QB,0.005798690749988218,E1,STimage
34,CCDC106,-0.04705059576183824,E1,STimage
35,ARHGAP10,-0.03152996240693344,E1,STimage
36,ATL2,0.034870658604447186,E1,STimage
37,UBL7,-0.0759516288905442,E1,STimage
38,NDUFA12,-0.012021831593482154,E1,STimage
39,PTRF,0.1760226723958491,E1,STimage
40,PPP1R1A,0.0908334990553949,E1,STimage
41,KAT6B,-0.09203534495838007,E1,STimage
42,CORO1A,-0.02704010911911643,E1,STimage
43,EZH2,-0.01970344089781757,E1,STimage
44,CSF1,-0.013853521077631617,E1,STimage
45,CD79A,0.08519880505676035,E1,STimage
46,SDHB,0.0365838296667241,E1,STimage
47,GATC,-0.07595406528335984,E1,STimage
48,TMEM160,-0.1276569679989299,E1,STimage
49,UXT,0.020772737668669695,E1,STimage
50,ZNF787,-0.08645838085296673,E1,STimage
51,ATF6B,0.07987177279686412,E1,STimage
52,SNRPD3,-0.023111728834386027,E1,STimage
53,ZNF217,0.06945085438608452,E1,STimage
54,SLC35A2,0.11219875878757199,E1,STimage
