,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.21674002486143518,D6,STnet
1,PLA2G2D,-0.01971782293048827,D6,STnet
2,CAMK2N1,0.16633379897423306,D6,STnet
3,USP48,0.0333613698453227,D6,STnet
4,TCEA3,-0.0948329925283222,D6,STnet
5,PNRC2,0.16373878698696165,D6,STnet
6,LDLRAP1,-0.08024731354115423,D6,STnet
7,IFI6,-0.03811349151002346,D6,STnet
8,ZBTB8OS,0.051241462114074654,D6,STnet
9,RBBP4,-0.00042804186607916476,D6,STnet
10,PSMB2,0.09476566677121563,D6,STnet
11,GNL2,0.00858716789563816,D6,STnet
12,SF3A3,-0.0036764891037583507,D6,STnet
13,UTP11,0.05143397862720693,D6,STnet
14,AKIRIN1,-0.09003249430324148,D6,STnet
15,MFSD2A,-0.05743934366868744,D6,STnet
16,CAP1,0.15932605459365826,D6,STnet
17,CTPS1,-0.018745479292746607,D6,STnet
18,PPCS,-0.07508814347756539,D6,STnet
19,PPIH,0.02054993758972882,D6,STnet
20,YBX1,0.051256810036383924,D6,STnet
21,EBNA1BP2,0.016398467772348164,D6,STnet
22,CDC20,-0.0474138099409631,D6,STnet
23,PTPRF,-0.3663024542499015,D6,STnet
24,KDM4A,0.014039273529203117,D6,STnet
25,EIF2B3,0.08560242144188362,D6,STnet
26,NASP,0.08433542462275183,D6,STnet
27,GPBP1L1,0.08678679817270281,D6,STnet
28,TSPAN1,0.018998701466071414,D6,STnet
29,RAD54L,0.02798655854528973,D6,STnet
30,LRRC41,-0.06816937353887093,D6,STnet
31,UQCRH,0.08763519524356106,D6,STnet
32,CMPK1,0.0007103516317603644,D6,STnet
33,RNF11,0.06141114106115428,D6,STnet
34,TTC39A,0.018509218641408233,D6,STnet
35,TXNDC12,0.05642922083868227,D6,STnet
36,PRPF38A,0.05453614495677128,D6,STnet
37,SCP2,-0.10201626131938292,D6,STnet
38,C1orf123,-0.10683695292513586,D6,STnet
39,MAGOH,-0.05455364343611115,D6,STnet
40,NDC1,-0.05281399997227087,D6,STnet
41,HSPB11,0.13153435763828533,D6,STnet
42,TMEM59,0.00970660260042203,D6,STnet
43,SSBP3,0.01533991873866078,D6,STnet
44,TACSTD2,0.1340377430968699,D6,STnet
45,MYSM1,0.053762227328915925,D6,STnet
46,TM2D1,0.005374432016307306,D6,STnet
47,PATJ,0.05264104721378814,D6,STnet
48,USP1,0.08963597954014141,D6,STnet
49,JAK1,0.021368877248420907,D6,STnet
50,LEPROT,0.05742140861626516,D6,STnet
51,GNG12,-0.08448430152376456,D6,STnet
52,SRSF11,-0.05246345640069456,D6,STnet
53,USP33,-0.009261938345713582,D6,STnet
54,IFI44L,-0.06879733329890339,D6,STnet
55,IFI44,-0.12480490859574009,D6,STnet
56,GNG5,0.03384420832422406,D6,STnet
57,SEP15,-0.15052170553064192,D6,STnet
58,LMO4,0.15294753269727926,D6,STnet
59,GTF2B,0.045290947672625786,D6,STnet
60,GBP3,0.0006340240469001974,D6,STnet
61,GBP1,-0.11947260124371345,D6,STnet
62,GBP2,-0.0005120371432707527,D6,STnet
63,GBP5,-0.164135355417405,D6,STnet
64,LRRC8B,0.06321575926860236,D6,STnet
65,LRRC8D,-0.023583411707014786,D6,STnet
66,CDC7,0.020698824063555984,D6,STnet
67,GLMN,-0.014958031132336735,D6,STnet
68,MTF2,-0.053771868582889404,D6,STnet
69,TMED5,0.09883663163130031,D6,STnet
