,Gene,Pearson correlation,Slide,Method
0,ISG15,0.03355917182278115,H2,Hist2ST
1,PLA2G2D,0.1765580640542578,H2,Hist2ST
2,CAMK2N1,0.16751981846662528,H2,Hist2ST
3,USP48,0.21941890116732998,H2,Hist2ST
4,TCEA3,0.11603851589401626,H2,Hist2ST
5,PNRC2,0.16980859534237852,H2,Hist2ST
6,LDLRAP1,0.23613950023467645,H2,Hist2ST
7,IFI6,0.30111693765067904,H2,Hist2ST
8,ZBTB8OS,0.1007422428565382,H2,Hist2ST
9,RBBP4,0.23437875957224763,H2,Hist2ST
10,PSMB2,0.16924776355504922,H2,Hist2ST
11,GNL2,0.20720558210888512,H2,Hist2ST
12,SF3A3,0.24625001450123365,H2,Hist2ST
13,UTP11,0.10183283334585083,H2,Hist2ST
14,AKIRIN1,0.3124369029108288,H2,Hist2ST
15,MFSD2A,0.3131192789817465,H2,Hist2ST
16,CAP1,0.3193789633871199,H2,Hist2ST
17,CTPS1,0.1673526301503428,H2,Hist2ST
18,PPCS,0.23672014641912534,H2,Hist2ST
19,PPIH,0.17512370386981227,H2,Hist2ST
20,YBX1,0.10860228566596541,H2,Hist2ST
21,EBNA1BP2,0.30413632189788653,H2,Hist2ST
22,CDC20,0.2028521744449479,H2,Hist2ST
23,PTPRF,0.33529710233675764,H2,Hist2ST
24,KDM4A,0.2948048597451796,H2,Hist2ST
25,EIF2B3,0.13404694921169824,H2,Hist2ST
26,NASP,0.5018108559999309,H2,Hist2ST
27,GPBP1L1,0.260893211038566,H2,Hist2ST
28,TSPAN1,0.07697910947510492,H2,Hist2ST
29,RAD54L,0.11241777037855075,H2,Hist2ST
30,LRRC41,0.19234115626004206,H2,Hist2ST
31,UQCRH,0.29619312204724,H2,Hist2ST
32,CMPK1,0.18996785767869995,H2,Hist2ST
33,RNF11,0.1431750753433021,H2,Hist2ST
34,TTC39A,0.07993649272877384,H2,Hist2ST
35,TXNDC12,0.20991280295218714,H2,Hist2ST
36,PRPF38A,0.2333596151200859,H2,Hist2ST
37,SCP2,0.2608737639816473,H2,Hist2ST
38,C1orf123,0.06760814321899776,H2,Hist2ST
39,MAGOH,0.4008024521660331,H2,Hist2ST
40,NDC1,0.203735042146308,H2,Hist2ST
41,HSPB11,0.19616083743314622,H2,Hist2ST
42,TMEM59,0.29257512099744776,H2,Hist2ST
43,SSBP3,0.28377519248323024,H2,Hist2ST
44,TACSTD2,0.44654399427066854,H2,Hist2ST
45,MYSM1,0.27588347822390685,H2,Hist2ST
46,TM2D1,0.17020690043122522,H2,Hist2ST
47,PATJ,0.16798647573064196,H2,Hist2ST
48,USP1,0.10055054889473197,H2,Hist2ST
49,JAK1,0.156023327068832,H2,Hist2ST
50,LEPROT,0.11129905007983355,H2,Hist2ST
51,GNG12,0.2133658296989374,H2,Hist2ST
52,SRSF11,0.24158420773853317,H2,Hist2ST
53,USP33,0.1421288109689228,H2,Hist2ST
54,IFI44L,0.08629964750373964,H2,Hist2ST
55,IFI44,0.16082325473562,H2,Hist2ST
56,GNG5,0.22175949819426477,H2,Hist2ST
57,SEP15,0.16891746012442138,H2,Hist2ST
58,LMO4,0.22770822695317575,H2,Hist2ST
59,GTF2B,0.12639248749347384,H2,Hist2ST
60,GBP3,0.09343128788100089,H2,Hist2ST
61,GBP1,0.19075333571489222,H2,Hist2ST
62,GBP2,0.18369554912581254,H2,Hist2ST
63,GBP5,0.05813418635077505,H2,Hist2ST
64,LRRC8B,0.12929672189873237,H2,Hist2ST
65,LRRC8D,0.02545765032562347,H2,Hist2ST
66,CDC7,0.11515874009391204,H2,Hist2ST
67,GLMN,-0.004792365419260609,H2,Hist2ST
68,MTF2,0.09320132520048663,H2,Hist2ST
69,TMED5,0.14308347531111415,H2,Hist2ST
70,CCDC18,0.0010647751772187818,H2,Hist2ST
71,DR1,0.11564810034834622,H2,Hist2ST
72,FNBP1L,0.2459698172943035,H2,Hist2ST
73,BCAR3,0.1517197169675677,H2,Hist2ST
74,DNTTIP2,0.03623324587526523,H2,Hist2ST
75,GCLM,0.13072270513083223,H2,Hist2ST
76,ARHGAP29,0.1960343186285073,H2,Hist2ST
77,ABCD3,0.13039154865815705,H2,Hist2ST
78,CNN3,0.18251862544377556,H2,Hist2ST
79,ALG14,-0.009320609634767489,H2,Hist2ST
80,TMEM56,0.1390828244170607,H2,Hist2ST
81,SNX7,0.1266489258638878,H2,Hist2ST
82,VCAM1,0.3114546094427034,H2,Hist2ST
83,PSMA5,0.2589396927631409,H2,Hist2ST
84,GSTM3,0.03137204190047968,H2,Hist2ST
85,CD53,0.2721973090207923,H2,Hist2ST
86,ATP5F1,0.20244156660213236,H2,Hist2ST
87,WDR3,0.03682642559710244,H2,Hist2ST
