,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.027521833914027016,C2,Hist2ST
1,PLA2G2D,0.001424165757686762,C2,Hist2ST
2,CAMK2N1,0.17064087430674343,C2,Hist2ST
3,USP48,0.09553374958609737,C2,Hist2ST
4,TCEA3,0.13957422123289714,C2,Hist2ST
5,PNRC2,0.29334249166482707,C2,Hist2ST
6,LDLRAP1,0.26623623416686004,C2,Hist2ST
7,IFI6,0.28575450697463856,C2,Hist2ST
8,ZBTB8OS,0.23689944541922403,C2,Hist2ST
9,RBBP4,0.12274687871990832,C2,Hist2ST
10,PSMB2,0.312809762140647,C2,Hist2ST
11,GNL2,0.142434101821392,C2,Hist2ST
12,SF3A3,0.32366423486845275,C2,Hist2ST
13,UTP11,0.3250069030763707,C2,Hist2ST
14,AKIRIN1,0.28883957332797694,C2,Hist2ST
15,MFSD2A,0.3111835500744655,C2,Hist2ST
16,CAP1,0.18273904006789385,C2,Hist2ST
17,CTPS1,0.309140292189166,C2,Hist2ST
18,PPCS,0.24226631248854466,C2,Hist2ST
19,PPIH,0.21107791986099472,C2,Hist2ST
20,YBX1,0.327927103055367,C2,Hist2ST
21,EBNA1BP2,0.19656196843627516,C2,Hist2ST
22,CDC20,0.28082086737883205,C2,Hist2ST
23,PTPRF,0.2617713361717413,C2,Hist2ST
24,KDM4A,0.3008715408919627,C2,Hist2ST
25,EIF2B3,0.1453891200022188,C2,Hist2ST
26,NASP,0.4616149506156557,C2,Hist2ST
27,GPBP1L1,0.28853257589305736,C2,Hist2ST
28,TSPAN1,0.044833862386717,C2,Hist2ST
29,RAD54L,0.10515057755044253,C2,Hist2ST
30,LRRC41,0.3418997599949582,C2,Hist2ST
31,UQCRH,0.4162792709888143,C2,Hist2ST
32,CMPK1,0.34530466011970173,C2,Hist2ST
33,RNF11,0.348791910905288,C2,Hist2ST
34,TTC39A,0.03921733256192002,C2,Hist2ST
35,TXNDC12,0.33240815851371436,C2,Hist2ST
36,PRPF38A,0.21880446219793767,C2,Hist2ST
37,SCP2,0.43537808093662744,C2,Hist2ST
38,C1orf123,0.32774796328679334,C2,Hist2ST
39,MAGOH,0.44514339547426846,C2,Hist2ST
40,NDC1,0.19737262244258608,C2,Hist2ST
41,HSPB11,0.1545663605436929,C2,Hist2ST
42,TMEM59,0.3560231975448461,C2,Hist2ST
43,SSBP3,0.1513377028105427,C2,Hist2ST
44,TACSTD2,0.39637840467218116,C2,Hist2ST
45,MYSM1,0.2458314542638914,C2,Hist2ST
46,TM2D1,0.28378295542218657,C2,Hist2ST
47,PATJ,0.11674305100496765,C2,Hist2ST
48,USP1,0.3038364588386676,C2,Hist2ST
49,JAK1,0.2763432446418065,C2,Hist2ST
50,LEPROT,0.2089441825085961,C2,Hist2ST
51,GNG12,0.33361098218024937,C2,Hist2ST
52,SRSF11,0.38058741420189873,C2,Hist2ST
53,USP33,0.2986203290171055,C2,Hist2ST
54,IFI44L,0.28438166500291023,C2,Hist2ST
55,IFI44,0.22022346301185472,C2,Hist2ST
56,GNG5,0.36223790378153303,C2,Hist2ST
57,SEP15,0.438407586349186,C2,Hist2ST
58,LMO4,0.2248941098867177,C2,Hist2ST
59,GTF2B,0.11443400833843294,C2,Hist2ST
60,GBP3,0.10146196018517506,C2,Hist2ST
61,GBP1,0.03746936618019471,C2,Hist2ST
62,GBP2,0.0989931274493073,C2,Hist2ST
63,GBP5,0.05111906916586732,C2,Hist2ST
64,LRRC8B,0.14526573586587593,C2,Hist2ST
65,LRRC8D,0.1354423419166257,C2,Hist2ST
66,CDC7,0.11974090319145887,C2,Hist2ST
67,GLMN,0.19082925552787872,C2,Hist2ST
68,MTF2,0.14130191979019527,C2,Hist2ST
69,TMED5,0.228232349178133,C2,Hist2ST
70,CCDC18,0.02271696987311039,C2,Hist2ST
71,DR1,0.21650446426344166,C2,Hist2ST
72,FNBP1L,0.3152119343315294,C2,Hist2ST
73,BCAR3,0.09727846580023045,C2,Hist2ST
74,DNTTIP2,0.23345912987650366,C2,Hist2ST
75,GCLM,0.1488295134116836,C2,Hist2ST
76,ARHGAP29,0.01535338510699823,C2,Hist2ST
77,ABCD3,0.14924804708472342,C2,Hist2ST
78,CNN3,0.36324966621385063,C2,Hist2ST
79,ALG14,0.1213521395356114,C2,Hist2ST
80,TMEM56,0.15037784644585014,C2,Hist2ST
81,SNX7,0.05625590487951276,C2,Hist2ST
82,VCAM1,-0.04614912070605428,C2,Hist2ST
83,PSMA5,0.40005630108582463,C2,Hist2ST
84,GSTM3,0.15986094410818721,C2,Hist2ST
85,CD53,-0.03012057669166922,C2,Hist2ST
86,ATP5F1,0.3423770839343643,C2,Hist2ST
87,WDR3,0.08168102505953187,C2,Hist2ST
88,PHGDH,0.19426253344217795,C2,Hist2ST
89,CTSS,-0.11996500391103032,C2,Hist2ST
90,CTSK,0.015137013601520047,C2,Hist2ST
91,SCNM1,0.07544059288186479,C2,Hist2ST
92,S100A8,-0.11434211445079431,C2,Hist2ST
93,S100A14,0.1471567471277836,C2,Hist2ST
94,S100A1,0.2598572433913683,C2,Hist2ST
95,CREB3L4,0.26388749991216987,C2,Hist2ST
96,CKS1B,0.15404725482831827,C2,Hist2ST
97,EFNA3,0.00944209663782064,C2,Hist2ST
98,RIT1,0.19164861432016872,C2,Hist2ST
99,CRABP2,0.24304740423426688,C2,Hist2ST
100,IFI16,0.13144652576894983,C2,Hist2ST
101,USF1,-0.1242694799318586,C2,Hist2ST
102,OLFML2B,0.04632036455248758,C2,Hist2ST
103,MPC2,0.19326359837008705,C2,Hist2ST
104,ATP1B1,0.27936597482779213,C2,Hist2ST
105,RABGAP1L,0.2396903444195881,C2,Hist2ST
106,CACYBP,0.2961903887393402,C2,Hist2ST
107,XPR1,0.4118429795562043,C2,Hist2ST
108,LAMC1,0.29734755324640855,C2,Hist2ST
109,C1orf21,0.20833024854792412,C2,Hist2ST
110,TPR,0.3230176999437828,C2,Hist2ST
111,PTPRC,0.17868154075050963,C2,Hist2ST
112,UBE2T,0.2620583391540516,C2,Hist2ST
113,NUCKS1,0.35569795391014525,C2,Hist2ST
114,ATF3,0.1783945876423661,C2,Hist2ST
115,CENPF,0.11808860112327846,C2,Hist2ST
116,KCTD3,0.320901780716902,C2,Hist2ST
117,LYPLAL1,0.21104264824674368,C2,Hist2ST
118,IARS2,0.3335147046364687,C2,Hist2ST
119,CNIH4,0.2599489517643276,C2,Hist2ST
120,NUP133,0.18230263739767466,C2,Hist2ST
121,ARID4B,0.1642689495295448,C2,Hist2ST
122,CHML,0.28287238239635054,C2,Hist2ST
123,SCCPDH,0.04222607809961993,C2,Hist2ST
124,ATP5C1,0.2950023861596873,C2,Hist2ST
125,GATA3,0.2357150283604691,C2,Hist2ST
126,FAM107B,0.27613412779785074,C2,Hist2ST
127,HSPA14,0.20204181674102933,C2,Hist2ST
128,NEBL,0.21628560593585144,C2,Hist2ST
129,BAMBI,0.3320854389620991,C2,Hist2ST
130,ARHGAP12,0.14715165290568727,C2,Hist2ST
131,DKK1,0.4076065046948879,C2,Hist2ST
132,ZWINT,0.2566679199890644,C2,Hist2ST
133,ANK3,0.23900859415492737,C2,Hist2ST
134,CDK1,0.24669052294602614,C2,Hist2ST
135,HERC4,0.26282261998761247,C2,Hist2ST
136,SRGN,0.13490351304668408,C2,Hist2ST
137,H2AFY2,0.2955721102487057,C2,Hist2ST
138,ADK,0.14835010830201548,C2,Hist2ST
139,DLG5,0.27634246010414026,C2,Hist2ST
140,PLAC9,-0.06949293478748386,C2,Hist2ST
141,GHITM,0.29879213200085825,C2,Hist2ST
142,SNCG,0.023043049680862945,C2,Hist2ST
143,ADIRF,0.014544964155533524,C2,Hist2ST
144,IFIT3,0.021716728309304968,C2,Hist2ST
145,FRA10AC1,0.14950581389817758,C2,Hist2ST
146,EXOSC1,0.12904777047685245,C2,Hist2ST
147,SCD,0.4583114942806792,C2,Hist2ST
148,ARL3,0.29342891861730497,C2,Hist2ST
149,ADD3,0.1988933525911397,C2,Hist2ST
150,DUSP5,0.05869255672289553,C2,Hist2ST
151,FAM204A,0.2131302124172993,C2,Hist2ST
152,RGS10,0.15909227436190954,C2,Hist2ST
153,NSMCE4A,0.10552731979721564,C2,Hist2ST
154,OAT,0.3366020655265779,C2,Hist2ST
155,GLRX3,0.31738255425149625,C2,Hist2ST
156,IFITM2,0.15432794586105988,C2,Hist2ST
157,TRIM22,-0.011062701136024583,C2,Hist2ST
158,DKK3,-0.09043049038306761,C2,Hist2ST
159,SAA1,-0.05494648307560128,C2,Hist2ST
160,TSG101,0.22986422482751315,C2,Hist2ST
161,SVIP,0.14230141070898278,C2,Hist2ST
162,CAPRIN1,0.18886381946385677,C2,Hist2ST
163,API5,0.25695199803796714,C2,Hist2ST
164,MTCH2,0.2869587957346627,C2,Hist2ST
165,UBE2L6,0.024570559562185734,C2,Hist2ST
166,MPEG1,-0.020755971936039605,C2,Hist2ST
167,MS4A7,-0.025667763072656793,C2,Hist2ST
168,TMEM258,0.44996481103871233,C2,Hist2ST
169,FEN1,0.3034098803280328,C2,Hist2ST
170,PLA2G16,0.08915697327458391,C2,Hist2ST
171,CST6,-0.03354993211405821,C2,Hist2ST
172,ALDH3B2,0.15184847626324444,C2,Hist2ST
173,TESMIN,0.08864344378103273,C2,Hist2ST
174,MRPL21,0.19544944361003888,C2,Hist2ST
175,CCND1,0.13582407903341176,C2,Hist2ST
176,ORAOV1,0.28900100488458225,C2,Hist2ST
177,ANO1,0.20773122216682055,C2,Hist2ST
178,FADD,0.31015880234817456,C2,Hist2ST
179,CTTN,0.22911072053972564,C2,Hist2ST
180,PRSS23,0.1431551251560025,C2,Hist2ST
181,BIRC3,-0.06615708167419221,C2,Hist2ST
182,MMP1,-0.009097558585373568,C2,Hist2ST
183,CASP4,0.06545543388830194,C2,Hist2ST
184,CD3D,-0.17365652609959517,C2,Hist2ST
185,THYN1,0.04689859967364848,C2,Hist2ST
186,SCNN1A,0.20444800668211247,C2,Hist2ST
