,Gene,Pearson correlation,Slide,Method
0,ISG15,0.0016448598734526802,D6,His2gene
1,PLA2G2D,0.05467727525315706,D6,His2gene
2,CAMK2N1,0.17319823652467028,D6,His2gene
3,USP48,0.11351209442695706,D6,His2gene
4,TCEA3,0.13391055269543486,D6,His2gene
5,PNRC2,0.18762134585283402,D6,His2gene
6,LDLRAP1,0.19537681683793742,D6,His2gene
7,IFI6,0.1310779919131179,D6,His2gene
8,ZBTB8OS,0.05355475375563841,D6,His2gene
9,RBBP4,0.0469175467416736,D6,His2gene
10,PSMB2,0.14574143790801075,D6,His2gene
11,GNL2,0.23333096555494942,D6,His2gene
12,SF3A3,0.045698523133227156,D6,His2gene
13,UTP11,0.09571714526371577,D6,His2gene
14,AKIRIN1,0.054938227648933295,D6,His2gene
15,MFSD2A,0.199610649243812,D6,His2gene
16,CAP1,0.13137533662629544,D6,His2gene
17,CTPS1,0.14746086502622893,D6,His2gene
18,PPCS,0.17336844468456175,D6,His2gene
19,PPIH,0.07801105321316033,D6,His2gene
20,YBX1,0.08779999525265714,D6,His2gene
21,EBNA1BP2,0.20744636563554295,D6,His2gene
22,CDC20,0.23151547021015575,D6,His2gene
23,PTPRF,0.31811662797111045,D6,His2gene
24,KDM4A,0.09294396586988007,D6,His2gene
25,EIF2B3,0.14576630708832278,D6,His2gene
26,NASP,0.1372766745176189,D6,His2gene
27,GPBP1L1,0.1280241882451498,D6,His2gene
28,TSPAN1,0.1230602372264353,D6,His2gene
29,RAD54L,0.03978223341355544,D6,His2gene
30,LRRC41,0.058488919035297536,D6,His2gene
31,UQCRH,0.2962102519029199,D6,His2gene
32,CMPK1,0.17696002749306852,D6,His2gene
33,RNF11,0.16651152395097527,D6,His2gene
34,TTC39A,0.1105198355027228,D6,His2gene
35,TXNDC12,0.1824569587411087,D6,His2gene
36,PRPF38A,0.08965678518419637,D6,His2gene
37,SCP2,0.25768667986832944,D6,His2gene
38,C1orf123,0.06572367397455586,D6,His2gene
39,MAGOH,0.19654152796739963,D6,His2gene
40,NDC1,0.09622063521552485,D6,His2gene
41,HSPB11,0.110140304848487,D6,His2gene
42,TMEM59,0.18057946678322118,D6,His2gene
43,SSBP3,0.09691124897793235,D6,His2gene
44,TACSTD2,0.3582342035394663,D6,His2gene
45,MYSM1,0.023290547463437145,D6,His2gene
46,TM2D1,0.13143176838715478,D6,His2gene
47,PATJ,0.01783180788897229,D6,His2gene
48,USP1,0.17234160284967232,D6,His2gene
49,JAK1,0.16622798415401785,D6,His2gene
50,LEPROT,0.09689770985909638,D6,His2gene
51,GNG12,-0.006906658190366606,D6,His2gene
52,SRSF11,0.15047042205656938,D6,His2gene
53,USP33,0.17515641182856592,D6,His2gene
54,IFI44L,0.03986521881648346,D6,His2gene
55,IFI44,-0.004890617116819223,D6,His2gene
56,GNG5,0.04559917472084429,D6,His2gene
57,SEP15,0.17804473344731364,D6,His2gene
58,LMO4,0.21069067267777208,D6,His2gene
59,GTF2B,0.10031516618908612,D6,His2gene
60,GBP3,0.20828878851987115,D6,His2gene
61,GBP1,0.17672058232991794,D6,His2gene
62,GBP2,0.14814429457144898,D6,His2gene
63,GBP5,0.07570135277241503,D6,His2gene
64,LRRC8B,0.1595085969296471,D6,His2gene
65,LRRC8D,0.06286150743167329,D6,His2gene
66,CDC7,-0.10617804624369198,D6,His2gene
67,GLMN,-0.025401660250050515,D6,His2gene
68,MTF2,0.09038580505089554,D6,His2gene
69,TMED5,0.035785554104223086,D6,His2gene
70,CCDC18,0.014764200128582847,D6,His2gene
71,DR1,0.006799484845704293,D6,His2gene
72,FNBP1L,0.23646922065099713,D6,His2gene
73,BCAR3,-0.03210737830348517,D6,His2gene
74,DNTTIP2,0.19060298574439194,D6,His2gene
75,GCLM,-0.025911369012344785,D6,His2gene
76,ARHGAP29,-0.05132520208365633,D6,His2gene
77,ABCD3,0.18282560269506756,D6,His2gene
78,CNN3,0.06742509924947943,D6,His2gene
79,ALG14,-2.3275300916142383e-05,D6,His2gene
80,TMEM56,0.045651852157839456,D6,His2gene
81,SNX7,0.10959120854303336,D6,His2gene
82,VCAM1,0.011742754778412808,D6,His2gene
83,PSMA5,0.18038887184166255,D6,His2gene
84,GSTM3,-0.10735830014372783,D6,His2gene
85,CD53,0.16890154648170286,D6,His2gene
86,ATP5F1,0.20948343502983763,D6,His2gene
87,WDR3,-0.009037310344959824,D6,His2gene
88,PHGDH,0.16978311001602636,D6,His2gene
89,CTSS,0.14409389989911198,D6,His2gene
90,CTSK,0.17950854757544255,D6,His2gene
91,SCNM1,0.06312899763811378,D6,His2gene
92,S100A8,0.195502286282199,D6,His2gene
93,S100A14,-0.05445471775121507,D6,His2gene
94,S100A1,-0.0019433532995047874,D6,His2gene
95,CREB3L4,0.2341603612505462,D6,His2gene
96,CKS1B,0.1458236583428108,D6,His2gene
97,EFNA3,0.1716098679297486,D6,His2gene
98,RIT1,0.21013437704032714,D6,His2gene
99,CRABP2,0.10756790997410148,D6,His2gene
100,IFI16,0.03542031955627827,D6,His2gene
101,USF1,0.0574047460426728,D6,His2gene
102,OLFML2B,-0.02342059387133176,D6,His2gene
103,MPC2,0.16928573722498907,D6,His2gene
104,ATP1B1,0.1613013186497363,D6,His2gene
105,RABGAP1L,0.2151230355783987,D6,His2gene
106,CACYBP,0.16715416967438018,D6,His2gene
107,XPR1,0.16070142330689052,D6,His2gene
108,LAMC1,0.018057563317554533,D6,His2gene
109,C1orf21,0.18598290014894558,D6,His2gene
110,TPR,0.12605691828239496,D6,His2gene
111,PTPRC,0.1387538197237623,D6,His2gene
112,UBE2T,0.08726581967815086,D6,His2gene
113,NUCKS1,0.08345628501211956,D6,His2gene
114,ATF3,0.06490469938273864,D6,His2gene
115,CENPF,0.06626420063187763,D6,His2gene
116,KCTD3,0.21190930746622458,D6,His2gene
117,LYPLAL1,0.161932041710607,D6,His2gene
118,IARS2,0.17587718428133042,D6,His2gene
119,CNIH4,0.14896305801520549,D6,His2gene
120,NUP133,0.17263523980076817,D6,His2gene
121,ARID4B,-0.02441657273018842,D6,His2gene
122,CHML,0.11425785782602214,D6,His2gene
123,SCCPDH,0.16475524625728521,D6,His2gene
124,ATP5C1,0.3607545584251306,D6,His2gene
125,GATA3,0.310405253552845,D6,His2gene
126,FAM107B,0.1549485996101952,D6,His2gene
127,HSPA14,0.15910211401767566,D6,His2gene
128,NEBL,0.17043750485491319,D6,His2gene
129,BAMBI,0.13447103649701406,D6,His2gene
130,ARHGAP12,0.09784575062355641,D6,His2gene
