,Gene,Pearson correlation,Slide,Method
0,HPS6,0.25317999695955523,B6,STimage
1,TNC,0.6027552032167253,B6,STimage
2,NR1H2,0.45164591426976514,B6,STimage
3,NUP93,0.41726827783848613,B6,STimage
4,HNRNPUL2,0.6813381303967125,B6,STimage
5,MARS,0.5074618401966812,B6,STimage
6,SUGP1,0.2081594556512572,B6,STimage
7,DEAF1,0.25767820212573866,B6,STimage
8,WDR13,0.4148098006427197,B6,STimage
9,FLNA,0.7142728294208378,B6,STimage
10,ELN,0.07825185513094225,B6,STimage
11,MX2,0.3511705847700605,B6,STimage
12,COQ4,0.584740500571546,B6,STimage
13,LARP7,0.33079981141418624,B6,STimage
14,TXNDC17,0.6294504829528761,B6,STimage
15,MIIP,0.42174229922496465,B6,STimage
16,AQP1,0.10581245913882668,B6,STimage
17,POSTN,0.4984621398777818,B6,STimage
18,PSCA,0.0869525069760864,B6,STimage
19,FAM117A,0.4797033589323854,B6,STimage
20,AKT1S1,0.526032069355471,B6,STimage
21,DVL1,0.3199186376502524,B6,STimage
22,SPIN1,0.28898797582463487,B6,STimage
23,LUC7L,0.4212682367125764,B6,STimage
24,TTC31,0.4533940778371377,B6,STimage
25,CIR1,0.5000301155842295,B6,STimage
26,GAR1,0.5396800736333365,B6,STimage
27,RALGAPA2,0.25679004246798093,B6,STimage
28,TIMP1,0.7093776882486259,B6,STimage
29,GNAI2,0.7348794101541599,B6,STimage
30,WDR73,0.42216069108611914,B6,STimage
31,UXS1,0.4402031672672222,B6,STimage
32,CNN2,0.5283957306683214,B6,STimage
33,C1QB,0.6753523174824201,B6,STimage
34,CCDC106,0.4113579678563227,B6,STimage
35,ARHGAP10,0.24051876993891344,B6,STimage
36,ATL2,0.36377876041171403,B6,STimage
37,UBL7,0.3856667356762542,B6,STimage
38,NDUFA12,0.6101947956102043,B6,STimage
39,PTRF,0.2725418366219219,B6,STimage
40,PPP1R1A,-0.04406641952612302,B6,STimage
41,KAT6B,0.5752439775442696,B6,STimage
42,CORO1A,0.422451697892189,B6,STimage
43,EZH2,0.5719902906736756,B6,STimage
44,CSF1,0.3405226116632728,B6,STimage
45,CD79A,0.48799228495879127,B6,STimage
46,SDHB,0.6236717051296216,B6,STimage
47,GATC,0.5526174782962573,B6,STimage
48,TMEM160,0.4301460253079475,B6,STimage
49,UXT,0.3510875574029401,B6,STimage
50,ZNF787,0.49111313503817555,B6,STimage
51,ATF6B,0.2453549997004131,B6,STimage
52,SNRPD3,0.41386020194726003,B6,STimage
53,ZNF217,0.37644751503574453,B6,STimage
54,SLC35A2,0.4930147769879678,B6,STimage
55,MMP9,0.6112040498776861,B6,STimage
56,ECHDC2,0.1387974755546397,B6,STimage
57,PEX11G,0.17523133753646494,B6,STimage
58,SF3B4,0.5246250248961178,B6,STimage
59,SYDE1,0.12664065778277944,B6,STimage
60,IGKC,0.31802474011689413,B6,STimage
61,RASGRP2,0.2907787244028393,B6,STimage
62,RND3,0.5299261572817983,B6,STimage
63,PNISR,0.20692010944941125,B6,STimage
64,HSPB1,0.7481725722634442,B6,STimage
65,UBR2,0.37459630488354445,B6,STimage
