,Gene,Pearson correlation,Slide,Method
0,HPS6,0.09035924563038752,D4,STimage
1,TNC,0.20284456016965827,D4,STimage
2,NR1H2,0.02328470497827693,D4,STimage
3,NUP93,0.14411167008572073,D4,STimage
4,HNRNPUL2,0.398145856464171,D4,STimage
5,MARS,0.2590503814554142,D4,STimage
6,SUGP1,0.1319822267303974,D4,STimage
7,DEAF1,0.1621572320801563,D4,STimage
8,WDR13,0.13463037853110882,D4,STimage
9,FLNA,0.07734668913915785,D4,STimage
10,ELN,0.006611241034733538,D4,STimage
11,MX2,0.1968789697079454,D4,STimage
12,COQ4,0.2786312739097996,D4,STimage
13,LARP7,0.09589876268697141,D4,STimage
14,TXNDC17,0.3366484773044917,D4,STimage
15,MIIP,0.1669162127831545,D4,STimage
16,AQP1,-0.09484908220855462,D4,STimage
17,POSTN,0.12199931611997568,D4,STimage
18,PSCA,0.22394821548488777,D4,STimage
19,FAM117A,0.037219137915854614,D4,STimage
20,AKT1S1,0.25962122514774444,D4,STimage
21,DVL1,0.19275368087679717,D4,STimage
22,SPIN1,0.1580967568066481,D4,STimage
23,LUC7L,0.12173154050895985,D4,STimage
24,TTC31,0.082896923304986,D4,STimage
25,CIR1,0.2096102511215678,D4,STimage
26,GAR1,0.15092670839790873,D4,STimage
27,RALGAPA2,0.14368202283726902,D4,STimage
28,TIMP1,0.10238327180171711,D4,STimage
29,GNAI2,0.17467161081191696,D4,STimage
30,WDR73,0.061411335013409174,D4,STimage
31,UXS1,0.44275591823094484,D4,STimage
32,CNN2,0.2520019554662716,D4,STimage
33,C1QB,0.20100142919326702,D4,STimage
34,CCDC106,0.10148406476915689,D4,STimage
35,ARHGAP10,0.06262732505736412,D4,STimage
36,ATL2,0.23376062570018527,D4,STimage
37,UBL7,0.043710327418270606,D4,STimage
38,NDUFA12,0.07262955855994715,D4,STimage
39,PTRF,0.02902867526204073,D4,STimage
40,PPP1R1A,0.32284294654404405,D4,STimage
41,KAT6B,-0.06877356554766881,D4,STimage
42,CORO1A,0.04961163175875747,D4,STimage
43,EZH2,0.20152864079607027,D4,STimage
44,CSF1,0.06119040865876009,D4,STimage
45,CD79A,0.10803721371460154,D4,STimage
46,SDHB,0.12694050089113879,D4,STimage
47,GATC,0.14867964601364042,D4,STimage
48,TMEM160,0.11658093368055249,D4,STimage
49,UXT,0.11245540202624357,D4,STimage
50,ZNF787,0.15504839675696064,D4,STimage
51,ATF6B,0.22259493667715294,D4,STimage
52,SNRPD3,0.246111344989261,D4,STimage
53,ZNF217,0.3106104128588142,D4,STimage
54,SLC35A2,0.30155226084698583,D4,STimage
55,MMP9,0.06639311133050167,D4,STimage
56,ECHDC2,0.11368267995107935,D4,STimage
57,PEX11G,0.1779291204081118,D4,STimage
58,SF3B4,0.20910232737779533,D4,STimage
59,SYDE1,0.06724052440555414,D4,STimage
60,IGKC,0.12007310481974609,D4,STimage
61,RASGRP2,0.041294624624173666,D4,STimage
62,RND3,0.05410036572210349,D4,STimage
63,PNISR,0.019931327770514665,D4,STimage
64,HSPB1,0.3685367140575175,D4,STimage
65,UBR2,0.0748412534987595,D4,STimage
66,TESK1,0.18473818659746527,D4,STimage
67,STAMBP,0.12608278068642934,D4,STimage
68,DPYSL3,0.2209658559504761,D4,STimage
69,CPSF1,0.2743146600088321,D4,STimage
70,ZMYND19,0.4301267051392404,D4,STimage
71,COMP,0.13030819875104332,D4,STimage
72,TBCA,0.21464392575860483,D4,STimage
73,PPHLN1,0.180449903937898,D4,STimage
74,MYL6B,0.1947815436418435,D4,STimage
75,AHCY,0.1422235936016955,D4,STimage
76,TRAP1,0.2758863412288818,D4,STimage
77,R3HDM2,0.10135150181712081,D4,STimage
78,TMEM123,0.30764167795190867,D4,STimage
79,TOM1L2,0.21620004577070803,D4,STimage
80,VPS13D,0.23265038042450087,D4,STimage
81,CD3D,0.13784846589185853,D4,STimage
82,MID1IP1,0.3070114327780418,D4,STimage
83,DPP7,0.08551635055616685,D4,STimage
84,LTBP3,0.060376510986212086,D4,STimage
85,GANAB,0.4014751647276293,D4,STimage
86,HLA-DOA,0.16572994668414748,D4,STimage
87,FAM193B,0.2117792236589203,D4,STimage
88,BRPF1,0.06271327414718296,D4,STimage
89,ITGB6,0.4984006091635399,D4,STimage
90,GBP5,0.14953761092338116,D4,STimage
91,CADM4,0.12895467271483504,D4,STimage
92,ARID1B,0.04006176114598698,D4,STimage
93,CEP250,0.04034174119907546,D4,STimage
94,PTRH1,0.11083332129234726,D4,STimage
95,GPSM1,0.09777502635027893,D4,STimage
96,DLG1,0.18569197739647428,D4,STimage
97,MLLT4,0.1521435841651236,D4,STimage
98,APBB2,0.04128232161058831,D4,STimage
99,C19orf24,0.08634016129830176,D4,STimage
100,CCS,0.23926647927005612,D4,STimage
101,DHX16,0.11004935200679662,D4,STimage
102,CRACR2B,0.39205241564091153,D4,STimage
103,CRABP2,0.2093617682326145,D4,STimage
104,MEN1,0.15738744323658466,D4,STimage
105,ARHGEF40,-0.06332843944972752,D4,STimage
106,NDUFV3,0.14269210237879007,D4,STimage
107,HMGB2,0.2844026448468144,D4,STimage
108,ZFPL1,0.17815050301049745,D4,STimage
109,POLR2E,0.16191141271458012,D4,STimage
110,DAPK3,0.18746003862226596,D4,STimage
111,FAM213B,0.24054145735600108,D4,STimage
112,RNF135,0.07996310257512886,D4,STimage
113,FDPS,0.3883965447642469,D4,STimage
114,GPS1,0.28695531200865254,D4,STimage
115,DDAH1,0.07414725992492349,D4,STimage
116,CSF1R,0.14723087321439202,D4,STimage
117,CHCHD6,0.07226169877431916,D4,STimage
118,ARID3A,0.031233302151304702,D4,STimage
119,RABGAP1L,0.0684956641905912,D4,STimage
120,PHF11,-0.05822147407143096,D4,STimage
121,IDH3G,0.23177588539995236,D4,STimage
122,SLC43A1,0.010397976808251948,D4,STimage
123,PER1,0.14409222658372484,D4,STimage
124,CORO7,0.10054070369009292,D4,STimage
125,DNAJC1,0.38212614292784647,D4,STimage
126,KMT2B,0.2829523585382564,D4,STimage
127,PSMD4,0.18996370968646784,D4,STimage
