,Gene,Pearson correlation,Slide,Method
0,ISG15,0.36154101186066223,B3,BLEEP
1,PLA2G2D,0.6014629476636782,B3,BLEEP
2,CAMK2N1,0.20468746080152758,B3,BLEEP
3,USP48,0.34418833182016845,B3,BLEEP
4,TCEA3,0.6277223528374006,B3,BLEEP
5,PNRC2,0.6135739537847376,B3,BLEEP
6,LDLRAP1,0.5110837153954442,B3,BLEEP
7,IFI6,0.6291596657513667,B3,BLEEP
8,ZBTB8OS,0.4215336587405404,B3,BLEEP
9,RBBP4,0.6002774635178444,B3,BLEEP
10,PSMB2,0.6570984774314577,B3,BLEEP
11,GNL2,0.5373542685594277,B3,BLEEP
12,SF3A3,0.34198726397610696,B3,BLEEP
13,UTP11,0.30571941946721165,B3,BLEEP
14,AKIRIN1,0.31319597697487517,B3,BLEEP
15,MFSD2A,-0.0068071925282269605,B3,BLEEP
16,CAP1,0.5794244977809409,B3,BLEEP
17,CTPS1,0.2906401021311966,B3,BLEEP
18,PPCS,0.5848898840443517,B3,BLEEP
19,PPIH,0.2932795672735799,B3,BLEEP
20,YBX1,0.46599719270527556,B3,BLEEP
21,EBNA1BP2,0.5126997596356107,B3,BLEEP
22,CDC20,0.5138909290220796,B3,BLEEP
23,PTPRF,0.7448304427734649,B3,BLEEP
24,KDM4A,0.40657372737272907,B3,BLEEP
25,EIF2B3,0.4150244632658173,B3,BLEEP
26,NASP,0.3125177456179536,B3,BLEEP
27,GPBP1L1,0.4763580462851873,B3,BLEEP
28,TSPAN1,0.5283074509363159,B3,BLEEP
29,RAD54L,0.28570364543246124,B3,BLEEP
30,LRRC41,0.556766511295022,B3,BLEEP
31,UQCRH,0.6565219952371656,B3,BLEEP
32,CMPK1,0.6319549057231871,B3,BLEEP
33,RNF11,0.4705222657563406,B3,BLEEP
34,TTC39A,0.7106820065453124,B3,BLEEP
35,TXNDC12,0.5823545504662785,B3,BLEEP
36,PRPF38A,0.36751101450648915,B3,BLEEP
37,SCP2,0.5216067559823362,B3,BLEEP
38,C1orf123,0.35974673731930035,B3,BLEEP
39,MAGOH,0.42727616903467297,B3,BLEEP
40,NDC1,0.4255936811892003,B3,BLEEP
41,HSPB11,0.4409552767102331,B3,BLEEP
42,TMEM59,0.5529422303689954,B3,BLEEP
43,SSBP3,0.40587636631276397,B3,BLEEP
44,TACSTD2,0.549083185410155,B3,BLEEP
45,MYSM1,0.5269634557079417,B3,BLEEP
46,TM2D1,0.2932625961727938,B3,BLEEP
47,PATJ,0.2143281955566416,B3,BLEEP
48,USP1,0.37045232842270126,B3,BLEEP
49,JAK1,0.45711091565490375,B3,BLEEP
50,LEPROT,0.42303689015735313,B3,BLEEP
51,GNG12,0.2897614312058804,B3,BLEEP
52,SRSF11,0.4773901992751412,B3,BLEEP
53,USP33,0.2992300538624358,B3,BLEEP
54,IFI44L,0.44148704426668733,B3,BLEEP
55,IFI44,0.42016686063553,B3,BLEEP
56,GNG5,0.5423206282359311,B3,BLEEP
57,SEP15,0.6933083413581185,B3,BLEEP
58,LMO4,0.3433491907857142,B3,BLEEP
59,GTF2B,0.4221671311815064,B3,BLEEP
60,GBP3,0.604562411357208,B3,BLEEP
61,GBP1,0.5375919391987695,B3,BLEEP
62,GBP2,0.4773965400737889,B3,BLEEP
63,GBP5,0.5006933670340409,B3,BLEEP
64,LRRC8B,0.4885709080371728,B3,BLEEP
65,LRRC8D,0.15788665331384238,B3,BLEEP
66,CDC7,0.0977978515248728,B3,BLEEP
67,GLMN,0.31511097221141054,B3,BLEEP
68,MTF2,0.2558659329711289,B3,BLEEP
69,TMED5,0.5347971974677087,B3,BLEEP
70,CCDC18,0.2869597870670444,B3,BLEEP
71,DR1,0.43130790027700416,B3,BLEEP
72,FNBP1L,0.5575065973483945,B3,BLEEP
73,BCAR3,0.49679592834505587,B3,BLEEP
74,DNTTIP2,0.19840498497641476,B3,BLEEP
75,GCLM,0.4861546292065649,B3,BLEEP
76,ARHGAP29,0.09460913047940157,B3,BLEEP
77,ABCD3,0.6359402235970993,B3,BLEEP
78,CNN3,0.4822785339594687,B3,BLEEP
79,ALG14,0.49811588966181086,B3,BLEEP
80,TMEM56,0.15090044997880553,B3,BLEEP
81,SNX7,0.20397186355194954,B3,BLEEP
82,VCAM1,0.5981613641036995,B3,BLEEP
83,PSMA5,0.5663292655195277,B3,BLEEP
84,GSTM3,0.6666122603625871,B3,BLEEP
85,CD53,0.6258131496407388,B3,BLEEP
86,ATP5F1,0.5481553523449982,B3,BLEEP
87,WDR3,0.19146685658765064,B3,BLEEP
88,PHGDH,0.2629227226286336,B3,BLEEP
89,CTSS,0.6671028395532637,B3,BLEEP
90,CTSK,0.38807233295525423,B3,BLEEP
91,SCNM1,0.3944312240756268,B3,BLEEP
92,S100A8,0.3193162678462565,B3,BLEEP
93,S100A14,0.7907035757229847,B3,BLEEP
94,S100A1,0.36058594083282847,B3,BLEEP
95,CREB3L4,0.6645116873347303,B3,BLEEP
96,CKS1B,0.5184144708954053,B3,BLEEP
97,EFNA3,0.40495466154782045,B3,BLEEP
98,RIT1,0.3136440739627118,B3,BLEEP
99,CRABP2,0.7180865861560388,B3,BLEEP
100,IFI16,0.4265813521674062,B3,BLEEP
101,USF1,0.025764543486130016,B3,BLEEP
102,OLFML2B,0.29881976632700985,B3,BLEEP
103,MPC2,0.5504046220216668,B3,BLEEP
