,Gene,Pearson correlation,Slide,Method
0,ISG15,0.001830266282933347,A3,STnet
1,PLA2G2D,-0.02698795698109269,A3,STnet
2,CAMK2N1,0.06983755011637595,A3,STnet
3,USP48,-0.04339188789557219,A3,STnet
4,TCEA3,0.05774283175426167,A3,STnet
5,PNRC2,0.04795909016717263,A3,STnet
6,LDLRAP1,0.31378824487123413,A3,STnet
7,IFI6,-0.05208909591167811,A3,STnet
8,ZBTB8OS,0.10134709402370017,A3,STnet
9,RBBP4,-0.0941845776012026,A3,STnet
10,PSMB2,-0.07714015754370035,A3,STnet
11,GNL2,-0.053378281747922515,A3,STnet
12,SF3A3,-0.06841391336530457,A3,STnet
13,UTP11,-0.0787047468780362,A3,STnet
14,AKIRIN1,-0.006535602119680179,A3,STnet
15,MFSD2A,-0.02455495703912932,A3,STnet
16,CAP1,-0.014300480339010551,A3,STnet
17,CTPS1,-0.06757775868912838,A3,STnet
18,PPCS,0.22820581013275817,A3,STnet
19,PPIH,0.0576424662095962,A3,STnet
20,YBX1,-0.12200935482060087,A3,STnet
21,EBNA1BP2,-0.044217840600699436,A3,STnet
22,CDC20,0.21620828793608185,A3,STnet
23,PTPRF,-0.03518356876722082,A3,STnet
24,KDM4A,0.030606924389450316,A3,STnet
25,EIF2B3,-0.08888276930040674,A3,STnet
26,NASP,-0.0275451749767299,A3,STnet
27,GPBP1L1,-0.03261445023871163,A3,STnet
28,TSPAN1,-0.07908597868500425,A3,STnet
29,RAD54L,0.010105069666587505,A3,STnet
30,LRRC41,-0.033223270981165134,A3,STnet
31,UQCRH,0.1049026241529407,A3,STnet
32,CMPK1,-0.07028943729029692,A3,STnet
33,RNF11,-0.08375904817572445,A3,STnet
34,TTC39A,0.023615971777874778,A3,STnet
35,TXNDC12,0.1529514733732556,A3,STnet
36,PRPF38A,-0.049655156091289746,A3,STnet
37,SCP2,0.004716033095480263,A3,STnet
38,C1orf123,0.04556548152521786,A3,STnet
39,MAGOH,0.14715623159886937,A3,STnet
40,NDC1,-0.15396425522508292,A3,STnet
41,HSPB11,0.025408519424668746,A3,STnet
42,TMEM59,0.030637613919761067,A3,STnet
43,SSBP3,-0.1012251982831738,A3,STnet
44,TACSTD2,-0.1314580858182392,A3,STnet
45,MYSM1,0.05820256836289712,A3,STnet
46,TM2D1,-0.028797910714045256,A3,STnet
47,PATJ,0.012808070126837864,A3,STnet
48,USP1,-0.009965752676275556,A3,STnet
49,JAK1,0.06261327410865036,A3,STnet
50,LEPROT,-0.03293899512481803,A3,STnet
51,GNG12,-0.0016303019632980284,A3,STnet
52,SRSF11,0.10737141945397372,A3,STnet
53,USP33,-0.05302146524666246,A3,STnet
54,IFI44L,-0.07243337551035707,A3,STnet
55,IFI44,0.10880075707211768,A3,STnet
56,GNG5,-0.0005811526047853401,A3,STnet
57,SEP15,0.04755962617988806,A3,STnet
58,LMO4,-0.014723615128946713,A3,STnet
59,GTF2B,0.10786930328967217,A3,STnet
60,GBP3,-0.06618228515518546,A3,STnet
61,GBP1,-0.0118193671603226,A3,STnet
62,GBP2,0.04030319208664689,A3,STnet
63,GBP5,-0.03781391618993975,A3,STnet
64,LRRC8B,0.017958563254621085,A3,STnet
65,LRRC8D,-0.06232191880378654,A3,STnet
66,CDC7,-0.0584064954780565,A3,STnet
67,GLMN,0.006950320295264527,A3,STnet
68,MTF2,0.010905462362656717,A3,STnet
69,TMED5,0.05199169518068366,A3,STnet
70,CCDC18,-0.11803537312406369,A3,STnet
71,DR1,-0.08132340153662115,A3,STnet
72,FNBP1L,0.19143065756326946,A3,STnet
73,BCAR3,0.0991451999467787,A3,STnet
74,DNTTIP2,-0.11205194052997461,A3,STnet
75,GCLM,0.11626978157902955,A3,STnet
76,ARHGAP29,-0.10245023305406173,A3,STnet
77,ABCD3,0.1881179378285462,A3,STnet
78,CNN3,0.25165561875742803,A3,STnet
79,ALG14,0.10965491576900488,A3,STnet
80,TMEM56,-0.06730363695995592,A3,STnet
81,SNX7,0.10847025095491714,A3,STnet
