,Gene,Pearson correlation,Slide,Method
0,HPS6,-0.007181247785986442,A6,STimage
1,TNC,-0.0438526766252721,A6,STimage
2,NR1H2,0.14169099847499927,A6,STimage
3,NUP93,0.03906341073227693,A6,STimage
4,HNRNPUL2,-0.02395606084966858,A6,STimage
5,MARS,0.10269583592459158,A6,STimage
6,SUGP1,0.036323569649320805,A6,STimage
7,DEAF1,0.06033861566531145,A6,STimage
8,WDR13,0.083192077174976,A6,STimage
9,FLNA,-0.021284584523980115,A6,STimage
10,ELN,-0.1030874404526415,A6,STimage
11,MX2,-0.030497892058815913,A6,STimage
12,COQ4,0.01169112279649251,A6,STimage
13,LARP7,-0.004747224740731738,A6,STimage
14,TXNDC17,0.07046260103451343,A6,STimage
15,MIIP,0.033716975619185616,A6,STimage
16,AQP1,-0.07856893622853516,A6,STimage
17,POSTN,0.09998834053379982,A6,STimage
18,PSCA,0.08391138046885305,A6,STimage
19,FAM117A,-0.016731014816115344,A6,STimage
20,AKT1S1,0.061321549684974705,A6,STimage
21,DVL1,0.0038629197296765334,A6,STimage
22,SPIN1,-0.001094758787154063,A6,STimage
23,LUC7L,-0.04263490155602672,A6,STimage
24,TTC31,-0.10311440486207901,A6,STimage
25,CIR1,0.007033406917867837,A6,STimage
26,GAR1,0.04555461616266405,A6,STimage
27,RALGAPA2,-0.011187947341642397,A6,STimage
28,TIMP1,0.08753811979151742,A6,STimage
29,GNAI2,-0.11276619323230073,A6,STimage
30,WDR73,0.0738180663464334,A6,STimage
31,UXS1,-0.05356875298917976,A6,STimage
32,CNN2,-0.052816719067053666,A6,STimage
33,C1QB,-0.05615975946716965,A6,STimage
34,CCDC106,-0.05390065615246847,A6,STimage
35,ARHGAP10,-0.011102026018488071,A6,STimage
36,ATL2,0.04447466151203331,A6,STimage
37,UBL7,-0.03958691659420492,A6,STimage
38,NDUFA12,0.07550568577967694,A6,STimage
39,PTRF,-0.03004791447086388,A6,STimage
40,PPP1R1A,0.09581492513006115,A6,STimage
41,KAT6B,-0.031192078336872098,A6,STimage
42,CORO1A,0.08338772321320638,A6,STimage
43,EZH2,0.07799140125237682,A6,STimage
44,CSF1,0.056387132825325606,A6,STimage
45,CD79A,0.10518302151469905,A6,STimage
46,SDHB,-0.039536324721584006,A6,STimage
47,GATC,-0.0255065605116979,A6,STimage
48,TMEM160,-0.025319923843198935,A6,STimage
49,UXT,-0.09127983522810978,A6,STimage
50,ZNF787,0.039814688438716515,A6,STimage
51,ATF6B,0.010343400904365687,A6,STimage
52,SNRPD3,0.08691287454416756,A6,STimage
53,ZNF217,0.06456282404182473,A6,STimage
54,SLC35A2,0.029810262351018493,A6,STimage
55,MMP9,-0.08572000816349386,A6,STimage
56,ECHDC2,-0.023907205283408187,A6,STimage
57,PEX11G,0.029804044151553414,A6,STimage
58,SF3B4,-0.02828724728670143,A6,STimage
59,SYDE1,-0.03283898282633186,A6,STimage
60,IGKC,0.02653744021453998,A6,STimage
61,RASGRP2,0.05155923701550401,A6,STimage
62,RND3,0.059741573433179734,A6,STimage
63,PNISR,-0.017816560971983753,A6,STimage
64,HSPB1,0.047520988936900516,A6,STimage
65,UBR2,-0.07345847086275241,A6,STimage
66,TESK1,-0.10903586391928197,A6,STimage
67,STAMBP,-0.08610805447627219,A6,STimage
68,DPYSL3,-0.016063461613782273,A6,STimage
69,CPSF1,-0.02507533819003768,A6,STimage
70,ZMYND19,0.09630332041849363,A6,STimage
71,COMP,0.10548705808283212,A6,STimage
72,TBCA,0.07129701039073298,A6,STimage
73,PPHLN1,0.02784609570558618,A6,STimage
74,MYL6B,-0.06094132450685216,A6,STimage
75,AHCY,0.03703922193551161,A6,STimage
76,TRAP1,0.09486403693200907,A6,STimage
77,R3HDM2,0.028597586860067643,A6,STimage
78,TMEM123,0.04772762952397439,A6,STimage
79,TOM1L2,0.026329876393104516,A6,STimage
80,VPS13D,-0.010516164763079648,A6,STimage
81,CD3D,0.43659970538491516,A6,STimage
82,MID1IP1,-0.007433216595396112,A6,STimage
83,DPP7,0.004284299278227676,A6,STimage
84,LTBP3,0.092947388129067,A6,STimage
85,GANAB,0.04303172185766813,A6,STimage
86,HLA-DOA,-0.07478479784232499,A6,STimage
87,FAM193B,-0.06435882186630014,A6,STimage
88,BRPF1,-0.09956476891671669,A6,STimage
89,ITGB6,-0.05836013774505322,A6,STimage
90,GBP5,0.03586873003710083,A6,STimage
91,CADM4,0.17510412268576991,A6,STimage
92,ARID1B,-0.05567095749221128,A6,STimage
93,CEP250,-0.00994180701247517,A6,STimage
94,PTRH1,0.13971053571897807,A6,STimage
95,GPSM1,0.03517827362131323,A6,STimage
96,DLG1,0.03072997270946848,A6,STimage
97,MLLT4,-0.021788054336726773,A6,STimage
98,APBB2,-0.0503973381078639,A6,STimage
99,C19orf24,0.06787664544355654,A6,STimage
100,CCS,-0.10038428210126572,A6,STimage
101,DHX16,0.09088298394278102,A6,STimage
102,CRACR2B,0.11162313461956605,A6,STimage
103,CRABP2,0.3336869522779576,A6,STimage
104,MEN1,-0.06653895592232786,A6,STimage
105,ARHGEF40,0.047828851256054676,A6,STimage
106,NDUFV3,-0.032488050003293203,A6,STimage
107,HMGB2,0.018557023277422584,A6,STimage
108,ZFPL1,-0.012970805475748706,A6,STimage
109,POLR2E,-0.008745102997236059,A6,STimage
