,Gene,Pearson correlation,Slide,Method
0,ISG15,-0.018038526751664268,H3,STnet
1,PLA2G2D,0.07283973442200921,H3,STnet
2,CAMK2N1,0.07310785816691401,H3,STnet
3,USP48,0.07347638372308464,H3,STnet
4,TCEA3,0.032257558054536964,H3,STnet
5,PNRC2,0.008836436520143072,H3,STnet
6,LDLRAP1,0.07283217331240738,H3,STnet
7,IFI6,0.1582070934260468,H3,STnet
8,ZBTB8OS,0.024858356100188578,H3,STnet
9,RBBP4,-0.09380284736138722,H3,STnet
10,PSMB2,-0.028365230138255718,H3,STnet
11,GNL2,0.031610851042463015,H3,STnet
12,SF3A3,0.07975948994746865,H3,STnet
13,UTP11,-0.008646958338425104,H3,STnet
14,AKIRIN1,-0.045030468900332826,H3,STnet
15,MFSD2A,-0.05998504073342976,H3,STnet
16,CAP1,-0.11759829851788041,H3,STnet
17,CTPS1,-0.06666096526759961,H3,STnet
18,PPCS,-0.03869923525926504,H3,STnet
19,PPIH,0.04810286715296721,H3,STnet
20,YBX1,-0.03737913902051832,H3,STnet
21,EBNA1BP2,-0.03211841595726014,H3,STnet
22,CDC20,0.16562736841608916,H3,STnet
23,PTPRF,0.1325235318129304,H3,STnet
24,KDM4A,-0.16377110817932575,H3,STnet
25,EIF2B3,0.08816654033669008,H3,STnet
26,NASP,0.18056726919860194,H3,STnet
27,GPBP1L1,0.07378387736015579,H3,STnet
28,TSPAN1,0.03836045970922416,H3,STnet
29,RAD54L,0.005091359384517037,H3,STnet
30,LRRC41,0.1690434030653594,H3,STnet
31,UQCRH,-0.028772653138324715,H3,STnet
32,CMPK1,0.06378848193822928,H3,STnet
33,RNF11,-0.005789640807153218,H3,STnet
34,TTC39A,0.03643367904493236,H3,STnet
35,TXNDC12,0.07784607176376719,H3,STnet
36,PRPF38A,0.1154266512380798,H3,STnet
37,SCP2,-0.0642263356183077,H3,STnet
38,C1orf123,0.13196409269100298,H3,STnet
39,MAGOH,0.08139268435001439,H3,STnet
40,NDC1,0.038340415393489084,H3,STnet
41,HSPB11,0.06042870488481945,H3,STnet
42,TMEM59,0.01046623101456016,H3,STnet
43,SSBP3,0.01826808627101663,H3,STnet
44,TACSTD2,-0.06186185971848554,H3,STnet
45,MYSM1,-0.010255891450997642,H3,STnet
46,TM2D1,0.013991622519134316,H3,STnet
47,PATJ,-0.03660259315000145,H3,STnet
48,USP1,0.0050489384167112655,H3,STnet
49,JAK1,-0.024964913141196636,H3,STnet
50,LEPROT,0.06754058842421216,H3,STnet
51,GNG12,-0.003131560609821977,H3,STnet
52,SRSF11,0.07872516407690015,H3,STnet
53,USP33,-0.01043502591522041,H3,STnet
54,IFI44L,-0.03231929689674646,H3,STnet
55,IFI44,0.003935538207192416,H3,STnet
56,GNG5,-0.032961029792524014,H3,STnet
57,SEP15,-0.04487176918951663,H3,STnet
58,LMO4,-0.03469988007791477,H3,STnet
59,GTF2B,-0.0392607483533812,H3,STnet
60,GBP3,-0.005690661303456762,H3,STnet
61,GBP1,-0.07460000668613734,H3,STnet
62,GBP2,-0.0048548047934057715,H3,STnet
63,GBP5,0.049858134283121996,H3,STnet
64,LRRC8B,0.01304741223132543,H3,STnet
65,LRRC8D,0.049253302400949404,H3,STnet
