,Gene,Pearson correlation,Slide,Method
0,ISG15,0.09780205118974966,D6,Hist2ST
1,PLA2G2D,0.10075992297760238,D6,Hist2ST
2,CAMK2N1,0.19388287278616895,D6,Hist2ST
3,USP48,0.1535496698875108,D6,Hist2ST
4,TCEA3,0.15455226838535518,D6,Hist2ST
5,PNRC2,0.12213192640331566,D6,Hist2ST
6,LDLRAP1,0.10901136999957049,D6,Hist2ST
7,IFI6,0.2393840807133188,D6,Hist2ST
8,ZBTB8OS,0.16500302711733195,D6,Hist2ST
9,RBBP4,0.12058660876526929,D6,Hist2ST
10,PSMB2,0.1327499335667445,D6,Hist2ST
11,GNL2,0.16904004462988975,D6,Hist2ST
12,SF3A3,0.06963184335810087,D6,Hist2ST
13,UTP11,0.0860954995293714,D6,Hist2ST
14,AKIRIN1,0.06305779376314179,D6,Hist2ST
15,MFSD2A,0.14891002839534057,D6,Hist2ST
16,CAP1,0.19006639615452817,D6,Hist2ST
17,CTPS1,0.1780101087411629,D6,Hist2ST
18,PPCS,0.31810795842382344,D6,Hist2ST
19,PPIH,0.0697344383616833,D6,Hist2ST
20,YBX1,0.1298006553694721,D6,Hist2ST
21,EBNA1BP2,0.19795710191312896,D6,Hist2ST
22,CDC20,0.14304406837431638,D6,Hist2ST
23,PTPRF,0.3152660738793365,D6,Hist2ST
24,KDM4A,0.12563713603955295,D6,Hist2ST
25,EIF2B3,0.10906344763089898,D6,Hist2ST
26,NASP,0.041744565248433375,D6,Hist2ST
27,GPBP1L1,0.1565558608737485,D6,Hist2ST
28,TSPAN1,0.09659626986439472,D6,Hist2ST
29,RAD54L,0.047800790496771745,D6,Hist2ST
30,LRRC41,0.07994589145502581,D6,Hist2ST
31,UQCRH,0.3047652208945837,D6,Hist2ST
32,CMPK1,0.21490924508425377,D6,Hist2ST
33,RNF11,0.26257511317327864,D6,Hist2ST
34,TTC39A,0.13057350859680372,D6,Hist2ST
35,TXNDC12,0.17303132896138343,D6,Hist2ST
36,PRPF38A,0.08963739794711909,D6,Hist2ST
37,SCP2,0.21350023214387887,D6,Hist2ST
38,C1orf123,0.050472177575813085,D6,Hist2ST
39,MAGOH,0.17635693074120878,D6,Hist2ST
40,NDC1,0.08673558442385684,D6,Hist2ST
41,HSPB11,0.11355314561553267,D6,Hist2ST
42,TMEM59,0.20193010780343007,D6,Hist2ST
43,SSBP3,0.14199073386333136,D6,Hist2ST
44,TACSTD2,0.3899431328881685,D6,Hist2ST
45,MYSM1,0.042063589676894136,D6,Hist2ST
46,TM2D1,0.08105886712410641,D6,Hist2ST
47,PATJ,0.07456459799997059,D6,Hist2ST
48,USP1,0.1886260228814497,D6,Hist2ST
49,JAK1,0.020299190456067852,D6,Hist2ST
50,LEPROT,0.10711741929983946,D6,Hist2ST
51,GNG12,0.017371897874512324,D6,Hist2ST
52,SRSF11,0.16694787568781255,D6,Hist2ST
53,USP33,0.06007177555179044,D6,Hist2ST
54,IFI44L,0.04776758307359637,D6,Hist2ST
55,IFI44,0.07938735631153737,D6,Hist2ST
56,GNG5,0.06406243989960364,D6,Hist2ST
57,SEP15,0.26377812897783975,D6,Hist2ST
58,LMO4,0.25808192696063953,D6,Hist2ST
59,GTF2B,0.1663419115790511,D6,Hist2ST
60,GBP3,0.1832188785448315,D6,Hist2ST
61,GBP1,0.17526178158302103,D6,Hist2ST
62,GBP2,0.1360380993573125,D6,Hist2ST
63,GBP5,0.12671938830272253,D6,Hist2ST
64,LRRC8B,0.227825383594489,D6,Hist2ST
65,LRRC8D,0.06336496379681467,D6,Hist2ST
66,CDC7,0.07022416677750254,D6,Hist2ST
67,GLMN,-0.054260072455774695,D6,Hist2ST
68,MTF2,0.05962901393042382,D6,Hist2ST
69,TMED5,0.09276065997011991,D6,Hist2ST
70,CCDC18,-0.008082202097497507,D6,Hist2ST
71,DR1,0.09614035909640943,D6,Hist2ST
72,FNBP1L,0.2421839694711735,D6,Hist2ST
73,BCAR3,0.03300782764199506,D6,Hist2ST
74,DNTTIP2,0.15595838816491542,D6,Hist2ST
75,GCLM,-0.012512407912196145,D6,Hist2ST
76,ARHGAP29,0.12637273513163905,D6,Hist2ST
77,ABCD3,0.25417068882754434,D6,Hist2ST
78,CNN3,0.18289867751115385,D6,Hist2ST
79,ALG14,0.11924070252206007,D6,Hist2ST
80,TMEM56,0.08538199415810284,D6,Hist2ST
81,SNX7,0.07404225992570784,D6,Hist2ST
82,VCAM1,0.1145980786315502,D6,Hist2ST
83,PSMA5,0.13923222983898065,D6,Hist2ST
84,GSTM3,0.11700767829654984,D6,Hist2ST
85,CD53,0.17932113342944617,D6,Hist2ST
86,ATP5F1,0.16583443533950198,D6,Hist2ST
87,WDR3,0.18103762022923092,D6,Hist2ST
88,PHGDH,0.11102330748730052,D6,Hist2ST
89,CTSS,0.23106560867546383,D6,Hist2ST
90,CTSK,0.27569367161805103,D6,Hist2ST
91,SCNM1,0.09370562477881364,D6,Hist2ST
92,S100A8,0.17142294217359139,D6,Hist2ST
93,S100A14,0.17227679695915127,D6,Hist2ST
94,S100A1,-0.01942834366469894,D6,Hist2ST
95,CREB3L4,0.24116523134543857,D6,Hist2ST
96,CKS1B,0.19799339230042984,D6,Hist2ST
97,EFNA3,0.14127250088503263,D6,Hist2ST
98,RIT1,0.2811247059137454,D6,Hist2ST
99,CRABP2,0.2507950090044576,D6,Hist2ST
100,IFI16,0.046229387860999435,D6,Hist2ST
101,USF1,0.12615897137538862,D6,Hist2ST
102,OLFML2B,0.06126131994136545,D6,Hist2ST
103,MPC2,0.1879744551416972,D6,Hist2ST
104,ATP1B1,0.18149742329851787,D6,Hist2ST
105,RABGAP1L,0.1734355721045321,D6,Hist2ST
106,CACYBP,0.19682846308452917,D6,Hist2ST
107,XPR1,0.07480146054009351,D6,Hist2ST
108,LAMC1,-0.05795181016004858,D6,Hist2ST
109,C1orf21,0.18607389707294159,D6,Hist2ST
110,TPR,0.1314445292640899,D6,Hist2ST
111,PTPRC,0.000163705090963185,D6,Hist2ST
112,UBE2T,0.05339320118645191,D6,Hist2ST
113,NUCKS1,0.15866273842632703,D6,Hist2ST
114,ATF3,0.13979066739612117,D6,Hist2ST
115,CENPF,0.09371845659566075,D6,Hist2ST
116,KCTD3,0.26932713870703096,D6,Hist2ST
117,LYPLAL1,0.1575725357416322,D6,Hist2ST
118,IARS2,0.15734045574627728,D6,Hist2ST
119,CNIH4,0.1906367723392653,D6,Hist2ST
120,NUP133,0.1989410763338852,D6,Hist2ST
121,ARID4B,0.08618116655306671,D6,Hist2ST
122,CHML,0.16493670909474833,D6,Hist2ST
123,SCCPDH,0.21949981666573773,D6,Hist2ST
124,ATP5C1,0.41008180651163173,D6,Hist2ST
125,GATA3,0.38995862224503647,D6,Hist2ST
126,FAM107B,0.19393885043384146,D6,Hist2ST
127,HSPA14,0.21008374436584554,D6,Hist2ST
128,NEBL,0.20069951217670948,D6,Hist2ST
129,BAMBI,0.14719853266571492,D6,Hist2ST
130,ARHGAP12,0.09529450935578573,D6,Hist2ST
131,DKK1,0.16476128039221422,D6,Hist2ST
132,ZWINT,0.13491319976422905,D6,Hist2ST
133,ANK3,0.06065897202492148,D6,Hist2ST
134,CDK1,0.09615199713616303,D6,Hist2ST
135,HERC4,0.12813906083529278,D6,Hist2ST
136,SRGN,0.20283745315613103,D6,Hist2ST
137,H2AFY2,-0.0621428165320988,D6,Hist2ST
138,ADK,0.2591076785590435,D6,Hist2ST
139,DLG5,0.289998330547394,D6,Hist2ST
