,Gene,Pearson correlation,Slide,Method
0,ISG15,0.03714473645049827,H1,BLEEP
1,PLA2G2D,0.22065831644314227,H1,BLEEP
2,CAMK2N1,0.09415947016559585,H1,BLEEP
3,USP48,0.10416955858607074,H1,BLEEP
4,TCEA3,0.06842706724997999,H1,BLEEP
5,PNRC2,0.20593718505035982,H1,BLEEP
6,LDLRAP1,0.21199818282417662,H1,BLEEP
7,IFI6,0.16771919310544992,H1,BLEEP
8,ZBTB8OS,0.046603601833963844,H1,BLEEP
9,RBBP4,0.16993320466569867,H1,BLEEP
10,PSMB2,0.12435033701525511,H1,BLEEP
11,GNL2,0.23326947757226393,H1,BLEEP
12,SF3A3,0.16691266910325714,H1,BLEEP
13,UTP11,0.09174754470648885,H1,BLEEP
14,AKIRIN1,0.12806316253092295,H1,BLEEP
15,MFSD2A,0.15687149641334378,H1,BLEEP
16,CAP1,0.1578385694254618,H1,BLEEP
17,CTPS1,0.12245679372725468,H1,BLEEP
18,PPCS,0.08586156986961654,H1,BLEEP
19,PPIH,0.054921848058205776,H1,BLEEP
20,YBX1,0.16581379626611845,H1,BLEEP
21,EBNA1BP2,0.09300793231831544,H1,BLEEP
22,CDC20,0.18744812730724314,H1,BLEEP
23,PTPRF,0.4283699312015517,H1,BLEEP
24,KDM4A,0.23511300785003855,H1,BLEEP
25,EIF2B3,0.11417657997218036,H1,BLEEP
26,NASP,0.34798169583357635,H1,BLEEP
27,GPBP1L1,0.3310276574785853,H1,BLEEP
28,TSPAN1,0.0002501421406723897,H1,BLEEP
29,RAD54L,0.06957705290227933,H1,BLEEP
30,LRRC41,0.20607201331156644,H1,BLEEP
31,UQCRH,0.2223109774943056,H1,BLEEP
32,CMPK1,0.12407244465606675,H1,BLEEP
33,RNF11,0.11827307243438775,H1,BLEEP
34,TTC39A,0.020115264825707305,H1,BLEEP
35,TXNDC12,0.12035329986801306,H1,BLEEP
36,PRPF38A,0.24812782558793128,H1,BLEEP
37,SCP2,0.21019128772710924,H1,BLEEP
38,C1orf123,0.13939270738003845,H1,BLEEP
39,MAGOH,0.12244464492157016,H1,BLEEP
40,NDC1,0.09132748069219435,H1,BLEEP
41,HSPB11,0.033536345854683694,H1,BLEEP
42,TMEM59,0.1687420639513375,H1,BLEEP
43,SSBP3,0.1271988732030178,H1,BLEEP
44,TACSTD2,0.2381260888968711,H1,BLEEP
45,MYSM1,0.09066615087549337,H1,BLEEP
46,TM2D1,0.13343679948570528,H1,BLEEP
47,PATJ,0.07092850251284345,H1,BLEEP
48,USP1,0.2560262122279291,H1,BLEEP
49,JAK1,0.014285923796626313,H1,BLEEP
50,LEPROT,-0.004186286604727722,H1,BLEEP
51,GNG12,-0.031163664797943545,H1,BLEEP
52,SRSF11,0.13625268435417853,H1,BLEEP
53,USP33,-0.005610060895152828,H1,BLEEP
54,IFI44L,0.02627063630014791,H1,BLEEP
55,IFI44,0.10841962851058302,H1,BLEEP
56,GNG5,0.12562479638999002,H1,BLEEP
57,SEP15,0.05030009668543622,H1,BLEEP
58,LMO4,0.07660995013045742,H1,BLEEP
59,GTF2B,0.05088487629112235,H1,BLEEP
60,GBP3,0.30227693742293243,H1,BLEEP
61,GBP1,0.07438849681839906,H1,BLEEP
62,GBP2,0.17225624094924505,H1,BLEEP
63,GBP5,0.1566200389614911,H1,BLEEP
64,LRRC8B,0.08922956807972174,H1,BLEEP
65,LRRC8D,0.020286746656651183,H1,BLEEP
66,CDC7,0.04044022248963084,H1,BLEEP
67,GLMN,0.023214941953165324,H1,BLEEP
68,MTF2,-0.005500700713063386,H1,BLEEP
69,TMED5,0.058255258257777075,H1,BLEEP
70,CCDC18,0.05498600912118991,H1,BLEEP
71,DR1,0.10118703080849632,H1,BLEEP
72,FNBP1L,0.16945628941421717,H1,BLEEP
73,BCAR3,0.026485795953233606,H1,BLEEP
74,DNTTIP2,0.03757702447796257,H1,BLEEP
