,Gene,Pearson correlation,Slide,Method
0,ISG15,0.0620645542594637,F3,Hist2ST
1,PLA2G2D,-0.06718446680258681,F3,Hist2ST
2,CAMK2N1,-0.003764342545943291,F3,Hist2ST
3,USP48,0.05119243271975924,F3,Hist2ST
4,TCEA3,-0.006786270888679296,F3,Hist2ST
5,PNRC2,0.08690273077853147,F3,Hist2ST
6,LDLRAP1,0.04063916832546669,F3,Hist2ST
7,IFI6,0.04025931840733289,F3,Hist2ST
8,ZBTB8OS,0.014987860730871366,F3,Hist2ST
9,RBBP4,-0.019582101210654637,F3,Hist2ST
10,PSMB2,0.12179785534273531,F3,Hist2ST
11,GNL2,0.03634082384370567,F3,Hist2ST
12,SF3A3,-0.0053933157190797516,F3,Hist2ST
13,UTP11,0.05949498300601102,F3,Hist2ST
14,AKIRIN1,-0.0015122275979615463,F3,Hist2ST
15,MFSD2A,0.10879337589317298,F3,Hist2ST
16,CAP1,0.025574582904607162,F3,Hist2ST
17,CTPS1,0.022712552178057954,F3,Hist2ST
18,PPCS,0.03471484803277968,F3,Hist2ST
19,PPIH,0.07007201556831558,F3,Hist2ST
20,YBX1,-0.017591293246722577,F3,Hist2ST
21,EBNA1BP2,0.010815019422127127,F3,Hist2ST
22,CDC20,0.05737043055166875,F3,Hist2ST
23,PTPRF,-0.008114808686670224,F3,Hist2ST
24,KDM4A,-0.02873941670059981,F3,Hist2ST
25,EIF2B3,0.0239019413089911,F3,Hist2ST
26,NASP,0.11099803158405513,F3,Hist2ST
27,GPBP1L1,0.07173089016886094,F3,Hist2ST
28,TSPAN1,0.06449441805332155,F3,Hist2ST
29,RAD54L,0.041372123507729876,F3,Hist2ST
30,LRRC41,-0.041728486017395025,F3,Hist2ST
31,UQCRH,0.07219476228765383,F3,Hist2ST
32,CMPK1,0.04635791632800065,F3,Hist2ST
33,RNF11,0.004026985238751085,F3,Hist2ST
34,TTC39A,0.07937998426011988,F3,Hist2ST
35,TXNDC12,0.04848252122651264,F3,Hist2ST
36,PRPF38A,-0.0046618530538324945,F3,Hist2ST
37,SCP2,0.04295334083362623,F3,Hist2ST
38,C1orf123,0.03862555587809594,F3,Hist2ST
39,MAGOH,0.07207506441368802,F3,Hist2ST
40,NDC1,0.06138119441596598,F3,Hist2ST
41,HSPB11,-0.04013378167869997,F3,Hist2ST
42,TMEM59,0.036615205244526064,F3,Hist2ST
43,SSBP3,0.08198226221208196,F3,Hist2ST
44,TACSTD2,0.08277933080108933,F3,Hist2ST
45,MYSM1,0.024639604635612884,F3,Hist2ST
46,TM2D1,0.04875832046972504,F3,Hist2ST
47,PATJ,0.009677471170752822,F3,Hist2ST
48,USP1,0.07181638847594266,F3,Hist2ST
49,JAK1,-0.005700232128992294,F3,Hist2ST
50,LEPROT,0.03440928014318283,F3,Hist2ST
51,GNG12,-0.02643933568740006,F3,Hist2ST
52,SRSF11,0.08040634805436919,F3,Hist2ST
53,USP33,0.09272316500623126,F3,Hist2ST
54,IFI44L,-0.05794505829108994,F3,Hist2ST
55,IFI44,0.025337311903599627,F3,Hist2ST
56,GNG5,0.02096310928019513,F3,Hist2ST
57,SEP15,0.05138336075463425,F3,Hist2ST
58,LMO4,-0.07110954823916052,F3,Hist2ST
59,GTF2B,-0.03267202120362922,F3,Hist2ST
60,GBP3,-0.061184369740611824,F3,Hist2ST
61,GBP1,0.013148617368186179,F3,Hist2ST
62,GBP2,0.03669752288488151,F3,Hist2ST
63,GBP5,-0.03559290628761848,F3,Hist2ST
64,LRRC8B,0.03295966011860993,F3,Hist2ST
65,LRRC8D,-0.01418818415914129,F3,Hist2ST
66,CDC7,-0.019969258979942065,F3,Hist2ST
67,GLMN,-0.02315287191738711,F3,Hist2ST
68,MTF2,0.04744288976468333,F3,Hist2ST
69,TMED5,-0.010867872061243365,F3,Hist2ST
70,CCDC18,-0.060417942871195764,F3,Hist2ST
71,DR1,0.005527699219918667,F3,Hist2ST
72,FNBP1L,-0.012899357228724699,F3,Hist2ST
73,BCAR3,-0.019130358132186085,F3,Hist2ST
74,DNTTIP2,0.01990205238073553,F3,Hist2ST
75,GCLM,0.017428859916202008,F3,Hist2ST
76,ARHGAP29,-0.028757423694235833,F3,Hist2ST
77,ABCD3,-0.022101430978169016,F3,Hist2ST
78,CNN3,0.02356290815452566,F3,Hist2ST
79,ALG14,-0.01071197224181749,F3,Hist2ST
80,TMEM56,0.005783862162838622,F3,Hist2ST
81,SNX7,-0.03123572768787529,F3,Hist2ST
82,VCAM1,0.0017162969133332623,F3,Hist2ST
83,PSMA5,-0.017382742567085267,F3,Hist2ST
84,GSTM3,0.06991576000061624,F3,Hist2ST
85,CD53,-0.08589931157490018,F3,Hist2ST
86,ATP5F1,0.03554261004020804,F3,Hist2ST
87,WDR3,0.0026042541246671033,F3,Hist2ST
88,PHGDH,0.023762016640850456,F3,Hist2ST
89,CTSS,-0.02592067271876617,F3,Hist2ST
90,CTSK,0.01246658575841566,F3,Hist2ST
91,SCNM1,0.02859297144173434,F3,Hist2ST
92,S100A8,-0.03968197581700027,F3,Hist2ST
93,S100A14,0.025557895729950812,F3,Hist2ST
94,S100A1,0.05634965250298409,F3,Hist2ST
95,CREB3L4,0.034922008042422376,F3,Hist2ST
96,CKS1B,0.04764215204713067,F3,Hist2ST
97,EFNA3,-0.0835318037078887,F3,Hist2ST
98,RIT1,0.06906951372580863,F3,Hist2ST
99,CRABP2,0.03706193577557095,F3,Hist2ST
100,IFI16,-0.019697961054264024,F3,Hist2ST
101,USF1,-0.010926977736310491,F3,Hist2ST
102,OLFML2B,-0.07895411680774822,F3,Hist2ST
103,MPC2,0.023430108500580776,F3,Hist2ST
104,ATP1B1,-0.013601388677993657,F3,Hist2ST
105,RABGAP1L,0.02274846831200255,F3,Hist2ST
106,CACYBP,-0.015287972756612731,F3,Hist2ST
107,XPR1,0.029399395763977505,F3,Hist2ST
108,LAMC1,-0.009916906819395166,F3,Hist2ST
