,Gene,Pearson correlation,Slide,Method
0,HPS6,0.11076310581379363,C6,STimage
1,TNC,0.25771918438140873,C6,STimage
2,NR1H2,0.18138450306106924,C6,STimage
3,NUP93,0.1867689560947743,C6,STimage
4,HNRNPUL2,0.41847684907642,C6,STimage
5,MARS,0.2289124763943728,C6,STimage
6,SUGP1,0.11106392758243962,C6,STimage
7,DEAF1,0.22937372255937338,C6,STimage
8,WDR13,0.08009647559660917,C6,STimage
9,FLNA,0.3081953757939122,C6,STimage
10,ELN,0.005655133906525209,C6,STimage
11,MX2,0.06287484219934494,C6,STimage
12,COQ4,0.27437798453684975,C6,STimage
13,LARP7,0.15085780421223186,C6,STimage
14,TXNDC17,0.3192731585143304,C6,STimage
15,MIIP,0.15492100195104916,C6,STimage
16,AQP1,0.10588228566362291,C6,STimage
17,POSTN,0.3205780885479792,C6,STimage
18,PSCA,-0.0263311192111455,C6,STimage
19,FAM117A,0.31902664169326256,C6,STimage
20,AKT1S1,0.24514945359944107,C6,STimage
21,DVL1,0.34176053021330466,C6,STimage
22,SPIN1,0.15539797490997087,C6,STimage
23,LUC7L,0.23624031973904022,C6,STimage
24,TTC31,-0.04832775861631993,C6,STimage
25,CIR1,0.01864472112625572,C6,STimage
26,GAR1,0.08782065500106684,C6,STimage
27,RALGAPA2,0.20420110222312907,C6,STimage
28,TIMP1,0.30980280016298434,C6,STimage
29,GNAI2,0.437943833838693,C6,STimage
30,WDR73,0.26428103942248476,C6,STimage
31,UXS1,0.21327863078076884,C6,STimage
32,CNN2,0.34596329318077906,C6,STimage
33,C1QB,0.37636418939902777,C6,STimage
34,CCDC106,0.30426951646660955,C6,STimage
35,ARHGAP10,0.14664185556826953,C6,STimage
36,ATL2,0.2805892125702413,C6,STimage
37,UBL7,0.1419494874749044,C6,STimage
38,NDUFA12,0.27051169790233776,C6,STimage
39,PTRF,0.2266662291799197,C6,STimage
40,PPP1R1A,0.15905431651120708,C6,STimage
41,KAT6B,0.12802641136637746,C6,STimage
42,CORO1A,0.2041810347428405,C6,STimage
43,EZH2,0.23095163808021177,C6,STimage
