train_loss,mse,recon_loss,epoch,step
1.127396821975708,0.15318092703819275,0.09742158651351929,0,49
0.9461768269538879,0.16983650624752045,0.07763402909040451,0,99
1.0572824478149414,0.20195573568344116,0.08553266525268555,0,149
0.7863929271697998,0.11789870262145996,0.06684942543506622,0,199
0.9058421850204468,0.20078228414058685,0.07050599157810211,0,249
0.6683557033538818,0.12281853705644608,0.054553717374801636,1,299
0.7230461239814758,0.17192095518112183,0.05511251837015152,1,349
0.756900429725647,0.16558775305747986,0.05913126468658447,1,399
0.6718488931655884,0.17168937623500824,0.050015952438116074,1,449
0.6440999507904053,0.12406320869922638,0.05200367793440819,1,499
0.6150832772254944,0.16946738958358765,0.044561587274074554,2,549
0.595355749130249,0.16760599613189697,0.04277497157454491,2,599
0.5602948665618896,0.13480517268180847,0.04254896938800812,2,649
0.5331451892852783,0.1191936507821083,0.0413951501250267,2,699
0.5227926969528198,0.13594995439052582,0.03868427127599716,2,749
0.5503677129745483,0.17687393724918365,0.03734938055276871,3,799
0.5768795609474182,0.17064781486988068,0.040623173117637634,3,849
0.6324002742767334,0.20061060786247253,0.04317896440625191,3,899
0.6075519323348999,0.20053932070732117,0.040701258927583694,3,949
0.4808911681175232,0.15496240556240082,0.03259287402033806,3,999
0.5030356049537659,0.1580619364976883,0.03449736908078194,4,1049
0.5163275003433228,0.16097195446491241,0.035535555332899094,4,1099
0.560488760471344,0.19746848940849304,0.036302026361227036,4,1149
0.5318124294281006,0.15539024770259857,0.0376422181725502,4,1199
0.43273866176605225,0.1370459944009781,0.029569268226623535,4,1249
0.4989677965641022,0.15077805519104004,0.034818973392248154,5,1299
0.46768051385879517,0.16164790093898773,0.030603263527154922,5,1349
0.4859192967414856,0.16374878585338593,0.03221704810857773,5,1399
0.40828174352645874,0.1305055171251297,0.027777625247836113,5,1449
0.4039980173110962,0.12471146136522293,0.027928655967116356,5,1499
0.42972034215927124,0.1725822389125824,0.025713810697197914,6,1549
0.39494994282722473,0.1301003396511078,0.026484958827495575,6,1599
0.41066035628318787,0.15939512848854065,0.025126522406935692,6,1649
0.5030226707458496,0.20210863649845123,0.030091403052210808,6,1699
0.4588378071784973,0.15320958197116852,0.03056282550096512,6,1749
0.4396154284477234,0.1757640242576599,0.026385139673948288,7,1799
0.48067551851272583,0.19390921294689178,0.028676632791757584,7,1849
0.46774762868881226,0.19679714739322662,0.027095047757029533,7,1899
0.4369904398918152,0.15251901745796204,0.028447141870856285,7,1949
0.470999538898468,0.20402920246124268,0.026697032153606415,7,1999
0.38860368728637695,0.16831335425376892,0.022029034793376923,8,2049
0.4179271459579468,0.16836102306842804,0.024956610053777695,8,2099
0.4609065651893616,0.19846400618553162,0.026244254782795906,8,2149
0.397824227809906,0.17626051604747772,0.0221563708037138,8,2199
0.4262479841709137,0.1585119664669037,0.026773601770401,8,2249
0.3565087914466858,0.1374937742948532,0.02190149948000908,9,2299
0.3478740453720093,0.13314510881900787,0.02147289179265499,9,2349
0.40825703740119934,0.15401041507720947,0.025424662977457047,9,2399
0.37506771087646484,0.17422693967819214,0.0200840774923563,9,2449
0.38553446531295776,0.17118076980113983,0.021435370668768883,9,2499
0.4091847538948059,0.15934985876083374,0.024983488023281097,10,2549
0.43926891684532166,0.20193319022655487,0.02373357303440571,10,2599
0.442131370306015,0.20340889692306519,0.023872246965765953,10,2649
0.4023650884628296,0.17969806492328644,0.022266704589128494,10,2699
0.3766610026359558,0.16383136808872223,0.02128296159207821,10,2749
0.4207645356655121,0.19862212240695953,0.022214241325855255,11,2799
0.37706494331359863,0.16801799833774567,0.020904695615172386,11,2849
0.35983532667160034,0.16465312242507935,0.01951822079718113,11,2899
0.3800784945487976,0.1729074865579605,0.02071710303425789,11,2949
0.4217014014720917,0.1991157829761505,0.022258561104536057,11,2999
0.33048272132873535,0.13311637938022614,0.019736632704734802,12,3049
0.4123961329460144,0.2010740041732788,0.0211322121322155,12,3099
0.3170597553253174,0.12507815659046173,0.019198160618543625,12,3149
0.4120943546295166,0.1927366703748703,0.02193576842546463,12,3199
0.42466866970062256,0.19998498260974884,0.02246836945414543,12,3249
0.40411871671676636,0.18991218507289886,0.02142065204679966,13,3299
0.4134359061717987,0.20025578141212463,0.021318012848496437,13,3349
0.2970351576805115,0.1259070783853531,0.01711280830204487,13,3399
0.3565797507762909,0.16590650379657745,0.019067324697971344,13,3449
0.4114912748336792,0.20185309648513794,0.020963815972208977,13,3499
0.3703988790512085,0.17391440272331238,0.019648445770144463,14,3549
0.3192138075828552,0.1352694183588028,0.018394436687231064,14,3599
0.3970155715942383,0.19531624019145966,0.020169934257864952,14,3649
0.3137027621269226,0.1299324929714203,0.01837702840566635,14,3699
0.35360121726989746,0.16647115349769592,0.018713004887104034,14,3749
0.31859534978866577,0.1361137181520462,0.018248163163661957,15,3799
0.30155980587005615,0.12697233259677887,0.017458748072385788,15,3849
0.33444154262542725,0.17259807884693146,0.01618434488773346,15,3899
0.3048531115055084,0.13175779581069946,0.017309531569480896,15,3949
0.3684247136116028,0.15826153755187988,0.02101631835103035,15,3999
0.31746751070022583,0.14993254840373993,0.01675349846482277,16,4049
0.34860795736312866,0.1650085151195526,0.018359944224357605,16,4099
0.366110622882843,0.15779361128807068,0.020831700414419174,16,4149
0.31588733196258545,0.16242319345474243,0.015346414409577847,16,4199
0.35226908326148987,0.16805866360664368,0.01842104271054268,16,4249
0.3017065227031708,0.13334210216999054,0.016836442053318024,17,4299
0.39685195684432983,0.20295217633247375,0.019389977678656578,17,4349
0.36244553327560425,0.17879198491573334,0.01836535707116127,17,4399
0.3708716630935669,0.1581752449274063,0.02126963995397091,17,4449
0.3531840741634369,0.17469406127929688,0.01784900203347206,17,4499
0.36474090814590454,0.17292343080043793,0.01918174885213375,18,4549
0.38844192028045654,0.1991516649723053,0.018929025158286095,18,4599
0.3252609670162201,0.15596958994865417,0.01692913845181465,18,4649
0.39092519879341125,0.195342019200325,0.019558317959308624,18,4699
0.3501918315887451,0.16798831522464752,0.01822035387158394,18,4749
