,Gene,Pearson correlation,Slide,Method
0,COX6C,0.5124958049516384,block1,BLEEP
1,TTLL12,0.6955757773487714,block1,BLEEP
2,HSP90AB1,0.5791067575870948,block1,BLEEP
3,TFF3,0.26461572164288677,block1,BLEEP
4,ATP1A1,0.37202241478005327,block1,BLEEP
5,B2M,0.49766723507704186,block1,BLEEP
6,FASN,0.3674357703087608,block1,BLEEP
7,SPARC,0.29553907377033645,block1,BLEEP
8,CD74,0.3033841029141173,block1,BLEEP
9,CD63,0.5396249469015645,block1,BLEEP
10,CD24,0.555318976589257,block1,BLEEP
11,CD81,0.5136370481371899,block1,BLEEP
