train_loss,mse,recon_loss,epoch,step
1.1279231309890747,0.15370319783687592,0.09742198884487152,0,49
0.9464495182037354,0.17011260986328125,0.07763369381427765,0,99
1.057281732559204,0.20195011794567108,0.08553316444158554,0,149
0.7862707376480103,0.11778765916824341,0.06684830784797668,0,199
0.9058301448822021,0.20078063011169434,0.07050494849681854,0,249
0.6682572960853577,0.12273149192333221,0.054552577435970306,1,299
0.7232059240341187,0.17209042608737946,0.05511155351996422,1,349
0.7570242285728455,0.16573365032672882,0.05912905931472778,1,399
0.6718223094940186,0.17180512845516205,0.05000171810388565,1,449
0.6439300179481506,0.12392126768827438,0.052000872790813446,1,499
0.61504065990448,0.16940529644489288,0.04456353932619095,2,549
0.5953044891357422,0.1675773561000824,0.04277271404862404,2,599
0.5600085854530334,0.13457511365413666,0.04254334419965744,2,649
0.5332656502723694,0.11935341358184814,0.041391223669052124,2,699
0.5227075815200806,0.13588668406009674,0.03868208825588226,2,749
0.5505427122116089,0.1770748645067215,0.03734678775072098,3,799
0.5769342184066772,0.17076638340950012,0.04061678424477577,3,849
0.6323279738426208,0.20055925846099854,0.04317687079310417,3,899
0.6074680089950562,0.20049597322940826,0.04069720208644867,3,949
0.4807665944099426,0.15487514436244965,0.0325891450047493,3,999
0.5029994249343872,0.15813875198364258,0.0344860665500164,4,1049
0.5163387656211853,0.16104690730571747,0.035529185086488724,4,1099
0.5604585409164429,0.1974881887435913,0.036297038197517395,4,1149
0.531688928604126,0.1553834229707718,0.03763055056333542,4,1199
0.4325399398803711,0.13688668608665466,0.029565325006842613,4,1249
0.49882563948631287,0.1508045196533203,0.034802112728357315,5,1299
0.4676715135574341,0.16171520948410034,0.030595630407333374,5,1349
0.48577362298965454,0.16370244324207306,0.03220711648464203,5,1399
0.40810972452163696,0.1304038017988205,0.027770593762397766,5,1449
0.4040312170982361,0.12481136620044708,0.02792198583483696,5,1499
0.4297168552875519,0.17279371619224548,0.02569231390953064,6,1549
0.3948732018470764,0.13002066314220428,0.026485254988074303,6,1599
0.4107147455215454,0.1595466583967209,0.025116806849837303,6,1649
0.5029592514038086,0.20210330188274384,0.030085593461990356,6,1699
0.4590068757534027,0.15333402156829834,0.030567286536097527,6,1749
0.4395286440849304,0.17575575411319733,0.02637728676199913,7,1799
0.4803922176361084,0.19378501176834106,0.028660722076892853,7,1849
0.4677424430847168,0.19682244956493378,0.027091998606920242,7,1899
0.436881959438324,0.15257810056209564,0.028430387377738953,7,1949
0.47087761759757996,0.20396897196769714,0.026690863072872162,7,1999
0.38870227336883545,0.16847486793994904,0.02202274277806282,8,2049
0.4177691340446472,0.16833335161209106,0.024943578988313675,8,2099
0.4603365361690521,0.19810420274734497,0.026223232969641685,8,2149
0.3979243040084839,0.17646868526935577,0.02214556373655796,8,2199
0.4263693690299988,0.15866877138614655,0.026770059019327164,8,2249
0.35565248131752014,0.1372518390417099,0.021840063855051994,9,2299
0.34735140204429626,0.13265842199325562,0.021469298750162125,9,2349
0.40815269947052,0.15415124595165253,0.02540014311671257,9,2399
0.37532296776771545,0.17456647753715515,0.02007564902305603,9,2449
0.3857501447200775,0.1714245229959488,0.021432561799883842,9,2499
0.4088555574417114,0.15945051610469818,0.024940505623817444,10,2549
0.439387708902359,0.20227760076522827,0.023711010813713074,10,2599
0.4421006441116333,0.2038445621728897,0.02382560633122921,10,2649
0.40211641788482666,0.17962056398391724,0.022249585017561913,10,2699
0.3769815266132355,0.16384544968605042,0.021313607692718506,10,2749
0.42072564363479614,0.19867779314517975,0.02220478281378746,11,2799
0.3774288296699524,0.16826611757278442,0.020916271954774857,11,2849
0.3593287467956543,0.16467423737049103,0.019465450197458267,11,2899
0.37992700934410095,0.17297983169555664,0.02069471776485443,11,2949
0.42162641882896423,0.19932013750076294,0.02223062887787819,11,2999
0.3303709924221039,0.13328677415847778,0.01970842108130455,12,3049
0.4124753773212433,0.201191246509552,0.02112841233611107,12,3099
0.3168245255947113,0.12509383261203766,0.019173068925738335,12,3149
0.41169556975364685,0.1926914006471634,0.021900417283177376,12,3199
0.42246463894844055,0.19873490929603577,0.02237297222018242,12,3249
0.40413862466812134,0.1899891197681427,0.021414948627352715,13,3299
0.41378796100616455,0.20117618143558502,0.021261177957057953,13,3349
0.29761815071105957,0.12655429542064667,0.01710638403892517,13,3399
0.35631662607192993,0.1662883311510086,0.019002828747034073,13,3449
0.4112434983253479,0.20167843997478485,0.020956505089998245,13,3499
0.3704646825790405,0.17403201758861542,0.01964326575398445,14,3549
0.31953704357147217,0.13570447266101837,0.01838325522840023,14,3599
0.3959721326828003,0.1944984495639801,0.02014737017452717,14,3649
0.313448965549469,0.13084882497787476,0.018260013312101364,14,3699
0.3539539575576782,0.16646337509155273,0.01874905824661255,14,3749
0.31728947162628174,0.135374516248703,0.018191494047641754,15,3799
0.3010457754135132,0.126667782664299,0.017437800765037537,15,3849
0.33428043127059937,0.17273521423339844,0.016154522076249123,15,3899
0.3058864176273346,0.13234063982963562,0.017354577779769897,15,3949
0.368753582239151,0.15874198079109192,0.021001160144805908,15,3999
0.3150905966758728,0.14833632111549377,0.016675425693392754,16,4049
0.3487882912158966,0.16521380841732025,0.018357448279857635,16,4099
0.36546653509140015,0.15788190066814423,0.02075846493244171,16,4149
0.31552764773368835,0.16228608787059784,0.015324155800044537,16,4199
0.35248520970344543,0.16835440695285797,0.018413079902529716,16,4249
0.30151379108428955,0.1332145631313324,0.016829920932650566,17,4299
0.39705392718315125,0.20354822278022766,0.0193505696952343,17,4349
0.36238113045692444,0.17879630625247955,0.01835848204791546,17,4399
0.37052902579307556,0.1584320068359375,0.021209701895713806,17,4449
0.3517744243144989,0.1747661530971527,0.01770082674920559,17,4499
0.365234375,0.1734951138496399,0.01917392760515213,18,4549
0.38828206062316895,0.19916506111621857,0.018911700695753098,18,4599
0.32475441694259644,0.15603026747703552,0.016872413456439972,18,4649
0.39065051078796387,0.19527512788772583,0.019537540152668953,18,4699
0.34952056407928467,0.16801033914089203,0.018151020631194115,18,4749
0.38485294580459595,0.1969764232635498,0.018787654116749763,19,4799
0.37695303559303284,0.1946924328804016,0.018226061016321182,19,4849
0.3404086232185364,0.1845172941684723,0.015589134767651558,19,4899
0.35372626781463623,0.16003531217575073,0.01936909556388855,19,4949
0.3090079128742218,0.15656211972236633,0.015244579873979092,19,4999
0.33649006485939026,0.16645589470863342,0.017003417015075684,20,5049
0.3442491888999939,0.16821590065956116,0.017603328451514244,20,5099
0.38723498582839966,0.2002110779285431,0.018702389672398567,20,5149
0.33878475427627563,0.16597381234169006,0.017281094565987587,20,5199
0.35321134328842163,0.1576818972826004,0.019552946090698242,20,5249
0.3449643850326538,0.17069551348686218,0.017426885664463043,21,5299
0.3928529620170593,0.19912026822566986,0.019373271614313126,21,5349
0.3934473991394043,0.2024591714143753,0.01909882389008999,21,5399
0.39215153455734253,0.19891400635242462,0.01932375505566597,21,5449
0.290860652923584,0.12973296642303467,0.01611276902258396,21,5499
0.35293930768966675,0.1550109088420868,0.019792841747403145,22,5549
0.2889639139175415,0.1314462125301361,0.01575176976621151,22,5599
0.3120456635951996,0.1371915638446808,0.01748540997505188,22,5649
0.33995968103408813,0.16618020832538605,0.01737794652581215,22,5699
0.3132762312889099,0.16049179434776306,0.015278445556759834,22,5749
0.3391595780849457,0.18296664953231812,0.015619292855262756,23,5799
0.350561261177063,0.1587677150964737,0.01917935535311699,23,5849
0.37667882442474365,0.19825583696365356,0.01784229837357998,23,5899
0.29578959941864014,0.13138525187969208,0.016440436244010925,23,5949
0.3699873089790344,0.19509552419185638,0.017489179968833923,23,5999
0.37358057498931885,0.17487646639347076,0.019870411604642868,24,6049
0.2778005599975586,0.12606094777584076,0.015173963271081448,24,6099
0.3538137376308441,0.1617439091205597,0.019206982105970383,24,6149
0.3196515142917633,0.15783673524856567,0.016181478276848793,24,6199
0.3818638324737549,0.19769351184368134,0.018417032435536385,24,6249
0.3511102795600891,0.17306622862815857,0.017804406583309174,25,6299
0.3541322946548462,0.16070419549942017,0.019342809915542603,25,6349
0.3464548885822296,0.1562540978193283,0.0190200787037611,25,6399
0.32158321142196655,0.16093163192272186,0.016065159812569618,25,6449
0.33644628524780273,0.17196138203144073,0.0164484903216362,25,6499
0.3171555995941162,0.16502444446086884,0.015213114209473133,26,6549
0.3558024764060974,0.16345082223415375,0.019235165789723396,26,6599
0.2941991686820984,0.1364431083202362,0.01577560417354107,26,6649
0.3130139112472534,0.1656958907842636,0.01473180204629898,26,6699
0.3693085312843323,0.1942111998796463,0.017509732395410538,26,6749
0.28261637687683105,0.12986154854297638,0.015275481157004833,27,6799
0.29091620445251465,0.13773120939731598,0.015318500809371471,27,6849
0.338785320520401,0.16758759319782257,0.017119772732257843,27,6899
0.3129923343658447,0.16944573819637299,0.014354661107063293,27,6949
0.3363402485847473,0.16961078345775604,0.016672946512699127,27,6999
0.33708304166793823,0.17352177202701569,0.016356127336621284,28,7049
0.3764880299568176,0.20218850672245026,0.017429951578378677,28,7099
0.3217378258705139,0.17386506497859955,0.014787274412810802,28,7149
0.32498371601104736,0.16721606254577637,0.01577676646411419,28,7199
0.3305601477622986,0.16974370181560516,0.01608164608478546,28,7249
0.3225864768028259,0.17601613700389862,0.01465703547000885,29,7299
0.30717986822128296,0.16304393112659454,0.014413595199584961,29,7349
0.33015966415405273,0.16971679031848907,0.016044288873672485,29,7399
0.37400996685028076,0.19814532995224,0.017586464062333107,29,7449
0.2921798825263977,0.13761238753795624,0.015456749126315117,29,7499
0.28636181354522705,0.13511428236961365,0.015124751254916191,30,7549
0.332217276096344,0.1719144582748413,0.016030283644795418,30,7599
0.3439168930053711,0.17314513027668,0.01707717403769493,30,7649
0.28243961930274963,0.1322815865278244,0.015015803277492523,30,7699
0.336528480052948,0.15931503474712372,0.01772134378552437,30,7749
0.3342841863632202,0.15245582163333893,0.01818283647298813,31,7799
0.30828261375427246,0.16471005976200104,0.014357255771756172,31,7849
0.3402765095233917,0.15451771020889282,0.01857588067650795,31,7899
0.28022241592407227,0.12533463537693024,0.015488777309656143,31,7949
0.3641446828842163,0.1931234747171402,0.017102118581533432,31,7999
