train_loss,mse,recon_loss,epoch,step
1.1683794260025024,0.20796732604503632,0.09604121744632721,0,49
0.9550315141677856,0.16031254827976227,0.0794719010591507,0,99
1.0582289695739746,0.20167440176010132,0.08565545082092285,0,149
0.9025920629501343,0.19281747937202454,0.07097746431827545,0,199
0.9065760374069214,0.20016776025295258,0.07064082473516464,0,249
0.8567577600479126,0.18419572710990906,0.06725619733333588,1,299
0.6947691440582275,0.159291073679924,0.05354780703783035,1,349
0.7604156136512756,0.16473309695720673,0.05956825241446495,1,399
0.7019309997558594,0.1708020120859146,0.053112901747226715,1,449
0.6930344700813293,0.18371820449829102,0.050931625068187714,1,499
0.6343830823898315,0.17263011634349823,0.04617529734969139,2,549
0.6088272333145142,0.17293758690357208,0.04358896613121033,2,599
0.6328623294830322,0.1963462233543396,0.04365161433815956,2,649
0.625454843044281,0.18313072621822357,0.044232409447431564,2,699
0.61686110496521,0.19258056581020355,0.04242805391550064,2,749
0.5503897666931152,0.1620013266801834,0.03883884474635124,3,799
0.5782113075256348,0.1696005016565323,0.04086108133196831,3,849
0.6363934278488159,0.20059238374233246,0.043580103665590286,3,899
0.6084271669387817,0.19960878789424896,0.04088183492422104,3,949
0.5064743757247925,0.15929077565670013,0.034718357026576996,3,999
0.49796438217163086,0.17282961308956146,0.03251347690820694,4,1049
0.522518515586853,0.16009578108787537,0.036242272704839706,4,1099
0.5675934553146362,0.1981305181980133,0.036946289241313934,4,1149
0.5302138328552246,0.154900461435318,0.03753133863210678,4,1199
0.5120317935943604,0.18845051527023315,0.03235812857747078,4,1249
0.5049985647201538,0.15018923580646515,0.03548093140125275,5,1299
0.46745195984840393,0.16058969497680664,0.03068622760474682,5,1349
0.4882888197898865,0.1635734885931015,0.03247153013944626,5,1399
0.4976620078086853,0.18379400670528412,0.03138680011034012,5,1449
0.4563397765159607,0.18518121540546417,0.027115855365991592,5,1499
0.4238588213920593,0.17876367270946503,0.02450951561331749,6,1549
0.454934686422348,0.1811857521533966,0.02737489342689514,6,1599
0.4193044900894165,0.15172834694385529,0.0267576165497303,6,1649
0.49936190247535706,0.19934579730033875,0.03000161051750183,6,1699
0.45268934965133667,0.15167848765850067,0.03010108694434166,6,1749
0.4413498044013977,0.1739901453256607,0.02673596702516079,7,1799
0.4786275625228882,0.19375072419643402,0.028487682342529297,7,1849
0.46634745597839355,0.19593150913715363,0.027041597291827202,7,1899
0.43683579564094543,0.15244552493095398,0.028439028188586235,7,1949
0.4693208634853363,0.2024475336074829,0.02668733336031437,7,1999
0.40268367528915405,0.17020201683044434,0.02324816584587097,8,2049
0.4200490117073059,0.16742916405200958,0.025261983275413513,8,2099
0.46084582805633545,0.19560666382312775,0.02652391418814659,8,2149
0.40153759717941284,0.1697080284357071,0.023182956501841545,8,2199
0.418814092874527,0.15159228444099426,0.02672218158841133,8,2249
0.41758859157562256,0.1856502890586853,0.023193828761577606,9,2299
