train_loss,mse,recon_loss,epoch,step
1.1695518493652344,0.20911622047424316,0.09604356437921524,0,49
0.9547147154808044,0.16000302135944366,0.0794711709022522,0,99
1.0580796003341675,0.20153574645519257,0.08565438538789749,0,149
0.9031773209571838,0.19328491389751434,0.07098923623561859,0,199
0.9065262079238892,0.20011065900325775,0.07064155489206314,0,249
0.8575237989425659,0.1847587376832962,0.06727650761604309,1,299
0.6951038837432861,0.15964150428771973,0.0535462386906147,1,349
0.7613865733146667,0.16582149267196655,0.0595565065741539,1,399
0.7014232873916626,0.17012909054756165,0.053129423409700394,1,449
0.6931188702583313,0.1841309666633606,0.05089879035949707,1,499
0.6354724168777466,0.17344242334365845,0.046202998608350754,2,549
0.60848468542099,0.1733790636062622,0.0435105636715889,2,599
0.6355936527252197,0.19803430140018463,0.04375593736767769,2,649
0.6307417750358582,0.18896465003490448,0.04417771100997925,2,699
0.6164019107818604,0.19212281703948975,0.0424279123544693,2,749
0.5482293367385864,0.16296522319316864,0.03852641209959984,3,799
0.5793248414993286,0.1704445779323578,0.04088803008198738,3,849
0.6418619155883789,0.20208688080310822,0.04397750645875931,3,899
0.6088522672653198,0.1988556832075119,0.04099965840578079,3,949
0.506050705909729,0.1594713181257248,0.03465793654322624,3,999
0.49754002690315247,0.17289021611213684,0.03246498107910156,4,1049
0.5229485630989075,0.1609651893377304,0.03619833663105965,4,1099
0.5691630840301514,0.19775420427322388,0.03714088723063469,4,1149
0.5291140675544739,0.15553835034370422,0.037357572466135025,4,1199
0.5123652219772339,0.19013136625289917,0.03222338482737541,4,1249
0.5061531066894531,0.15023353695869446,0.03559195250272751,5,1299
0.4674423336982727,0.1615770161151886,0.03058653138577938,5,1349
0.4886426329612732,0.1640283465385437,0.03246142715215683,5,1399
0.5013256669044495,0.18862241506576538,0.03127032518386841,5,1449
0.4548681974411011,0.184487447142601,0.027038075029850006,5,1499
0.4244209825992584,0.17944204807281494,0.02449789270758629,6,1549
0.45614519715309143,0.1821889579296112,0.027395622804760933,6,1599
0.41825830936431885,0.15226028859615326,0.02659980021417141,6,1649
0.5024209022521973,0.19930167496204376,0.03031192533671856,6,1699
0.4553496837615967,0.1520717442035675,0.030327793210744858,6,1749
0.4416404962539673,0.17522911727428436,0.026641136035323143,7,1799
0.480707049369812,0.19504590332508087,0.028566112741827965,7,1849
0.465962678194046,0.1954093873500824,0.027055328711867332,7,1899
0.437701016664505,0.15297427773475647,0.028472673147916794,7,1949
0.469452828168869,0.2023962438106537,0.026705659925937653,7,1999
0.4049023985862732,0.1704833209514618,0.02344190888106823,8,2049
0.420828640460968,0.16888894140720367,0.025193972513079643,8,2099
0.45981669425964355,0.19618754088878632,0.026362914592027664,8,2149
0.40340498089790344,0.1698320209980011,0.023357296362519264,8,2199
0.4259520471096039,0.15684345364570618,0.02691086009144783,8,2249
0.4262240529060364,0.1906033158302307,0.023562073707580566,9,2299
0.42892009019851685,0.19294001162052155,0.02359800785779953,9,2349
0.41438883543014526,0.1544865071773529,0.025990232825279236,9,2399
0.3871012032032013,0.17868340015411377,0.020841781049966812,9,2449
0.38627445697784424,0.17021043598651886,0.021606404334306717,9,2499
0.4090780019760132,0.15877558290958405,0.025030240416526794,10,2549
0.43810713291168213,0.20119158923625946,0.023691553622484207,10,2599
0.44517141580581665,0.20044535398483276,0.024472607299685478,10,2649
0.3967769742012024,0.17814260721206665,0.021863436326384544,10,2699
0.38077208399772644,0.17874938249588013,0.0202022697776556,10,2749
0.42049455642700195,0.19782401621341705,0.0222670529037714,11,2799
0.3820292353630066,0.1681211292743683,0.02139081060886383,11,2849
0.35141509771347046,0.16242577135562897,0.01889893040060997,11,2899
0.34885478019714355,0.1611572802066803,0.018769750371575356,11,2949
0.42456239461898804,0.19814468920230865,0.02264176867902279,11,2999
0.3888373076915741,0.18741323053836823,0.020142408087849617,12,3049
0.4141063392162323,0.20111174881458282,0.021299459040164948,12,3099
0.37544310092926025,0.18060140311717987,0.01948416978120804,12,3149
0.41369086503982544,0.1921975463628769,0.022149330005049706,12,3199
0.42220139503479004,0.202296182513237,0.021990522742271423,12,3249
0.40663641691207886,0.1896933764219284,0.021694306284189224,13,3299
0.4095553457736969,0.20071183145046234,0.020884351804852486,13,3349
0.3869679272174835,0.1870727837085724,0.019989514723420143,13,3399
0.36002129316329956,0.16621311008930206,0.01938081718981266,13,3449
0.41343504190444946,0.20126809179782867,0.02121669426560402,13,3499
0.3798377513885498,0.1736166924238205,0.02062210440635681,14,3549
0.389658659696579,0.1904875636100769,0.019917109981179237,14,3599
0.400216281414032,0.19445264339447021,0.020576365292072296,14,3649
0.3783154785633087,0.17864426970481873,0.01996712014079094,14,3699
0.3530866503715515,0.1665433943271637,0.01865432597696781,14,3749
0.3695390224456787,0.1842668652534485,0.018527215346693993,15,3799
0.3820301294326782,0.1892593801021576,0.019277073442935944,15,3849
0.3499299883842468,0.168924018740654,0.018100595101714134,15,3899
0.3727068305015564,0.18839764595031738,0.018430916592478752,15,3949
0.37740379571914673,0.15789048373699188,0.021951332688331604,15,3999
0.3439682722091675,0.16826379299163818,0.01757044903934002,16,4049
0.3478811979293823,0.16391249001026154,0.01839687116444111,16,4099
0.382773220539093,0.1558784693479538,0.022689474746584892,16,4149
0.3414992094039917,0.16760362684726715,0.017389560118317604,16,4199
0.35500484704971313,0.16894161701202393,0.01860632188618183,16,4249
0.3623712956905365,0.18690788745880127,0.017546340823173523,17,4299
0.3963993489742279,0.20192402601242065,0.019447531551122665,17,4349
0.3624809980392456,0.17686668038368225,0.018561430275440216,17,4399
0.3676883280277252,0.15789008140563965,0.020979825407266617,17,4449
0.3340347409248352,0.16729386150836945,0.016674086451530457,17,4499
0.3530767261981964,0.17386981844902039,0.017920691519975662,18,4549
0.3866446614265442,0.19718319177627563,0.018946148455142975,18,4599
0.32093557715415955,0.16147707402706146,0.01594584994018078,18,4649
0.38888150453567505,0.1947510540485382,0.019413046538829803,18,4699
0.3502620756626129,0.16747237741947174,0.018278969451785088,18,4749
0.3967020511627197,0.19470800459384918,0.020199403166770935,19,4799
0.37779927253723145,0.195217564702034,0.018258173018693924,19,4849
0.32174357771873474,0.15788505971431732,0.016385851427912712,19,4899
0.3475549817085266,0.15812715888023376,0.018942780792713165,19,4949
